,TEMA_monthly_10
2022-04-04,324.2899
2022-03-31,332.8654
2022-02-28,349.9105
2022-01-31,370.9226
2021-12-31,390.9703
2021-11-30,378.7304
2021-10-29,366.2670
2021-09-30,355.2116
2021-08-31,364.5999
2021-07-30,361.0620
2021-06-30,352.9824
2021-05-28,354.6414
2021-04-30,362.2902
2021-03-31,353.8301
2021-02-26,357.5587
2021-01-29,360.5982
2020-12-31,354.3385
2020-11-30,336.9272
2020-10-30,326.7693
2020-09-30,332.6629
2020-08-31,324.1101
2020-07-31,301.6260
2020-06-30,285.7885
2020-05-29,273.6270
2020-04-30,260.2846
2020-03-31,253.7104
2020-02-28,262.6140
2020-01-31,267.8681
2019-12-31,252.4471
2019-11-29,239.4814
2019-10-31,220.8481
2019-09-30,215.4459
2019-08-30,205.7384
2019-07-31,200.5161
2019-06-28,194.3764
2019-05-31,183.5363
2019-04-30,184.0082
2019-03-29,173.3270
2019-02-28,166.0399
2019-01-31,158.8299
2018-12-31,156.8910
2018-11-30,168.4364
2018-10-31,172.5171
2018-09-28,186.4593
2018-08-31,181.3891
2018-07-31,173.5388
2018-06-29,172.6335
2018-05-31,166.9490
2018-04-30,165.3896
2018-03-29,163.0181
2018-02-28,161.9539
2018-01-31,157.2447
2017-12-29,148.1956
2017-11-30,143.3999
2017-10-31,135.1291
2017-09-29,129.9256
2017-08-31,130.9733
2017-07-31,127.7418
2017-06-30,121.7778
2017-05-31,117.6034
2017-04-28,107.7628
2017-03-31,103.6669
2017-02-28,99.5254
2017-01-31,93.2809
2016-12-30,93.0203
2016-11-30,93.0919
2016-10-31,92.1019
2016-09-30,92.3793
2016-08-31,91.8816
2016-07-29,89.4327
2016-06-30,89.6436
2016-05-31,89.0197
2016-04-29,89.2065
2016-03-31,88.3670
2016-02-29,88.0224
2016-01-29,91.8360
2015-12-31,93.9248
2015-11-30,93.9680
2015-10-30,93.3711
2015-09-30,90.8952
2015-08-31,91.8753
2015-07-31,92.8120
2015-06-30,90.2364
2015-05-29,88.1663
2015-04-30,86.4277
2015-03-31,85.8190
2015-02-27,83.2001
2015-01-30,80.7225
2014-12-31,80.5668
2014-11-28,79.4124
2014-10-31,76.6873
2014-09-30,76.0452
2014-08-29,77.1184
2014-07-31,75.0168
2014-06-30,74.9632
2014-05-30,75.7823
2014-04-30,78.7104
2014-03-31,81.1848
2014-02-28,84.3519
2014-01-31,84.5784
2013-12-31,88.1034
2013-11-29,87.2556
2013-10-31,86.7485
2013-09-30,84.5111
2013-08-30,81.5530
2013-07-31,78.6529
2013-06-28,76.9562
2013-05-31,78.7882
2013-04-30,80.3143
2013-03-28,78.0024
2013-02-28,73.9236
2013-01-31,71.4395
2012-12-31,69.0674
2012-11-30,69.6100
2012-10-31,70.9109
2012-09-28,69.9778
2012-08-31,66.2588
