,TEMA_monthly_10
2022-04-04,44.5179
2022-03-31,45.9089
2022-02-28,46.8568
2022-01-31,45.0221
2021-12-31,44.2153
2021-11-30,43.5033
2021-10-29,43.3202
2021-09-30,41.8607
2021-08-31,40.1485
2021-07-30,39.8893
2021-06-30,40.8914
2021-05-28,40.7385
2021-04-30,37.7482
2021-03-31,34.0115
2021-02-26,30.2066
2021-01-29,26.3221
2020-12-31,24.1701
2020-11-30,21.7872
2020-10-30,19.8460
2020-09-30,18.3680
2020-08-31,17.6546
2020-07-31,17.1324
2020-06-30,17.0112
2020-05-29,17.3648
2020-04-30,18.1677
2020-03-31,19.9610
2020-02-28,25.1309
2020-01-31,27.0845
2019-12-31,27.4421
2019-11-29,26.5043
2019-10-31,25.5532
2019-09-30,24.7976
2019-08-30,24.7065
2019-07-31,25.2692
2019-06-28,24.1316
2019-05-31,23.5382
2019-04-30,23.6701
2019-03-29,22.5107
2019-02-28,23.0077
2019-01-31,22.5332
2018-12-31,22.3583
2018-11-30,24.1305
2018-10-31,24.3467
2018-09-28,25.2578
2018-08-31,26.0760
2018-07-31,26.5042
2018-06-29,27.0206
2018-05-31,28.2559
2018-04-30,29.0080
2018-03-29,28.4987
2018-02-28,28.4413
2018-01-31,27.5603
2017-12-29,26.0967
2017-11-30,25.4125
2017-10-31,24.2900
2017-09-29,23.4657
2017-08-31,22.6985
2017-07-31,22.6436
2017-06-30,22.1639
2017-05-31,21.8047
2017-04-28,22.5374
2017-03-31,23.1228
2017-02-28,23.3015
2017-01-31,22.3393
2016-12-30,21.5222
2016-11-30,19.6831
2016-10-31,17.4708
2016-09-30,16.5331
2016-08-31,15.8409
2016-07-29,15.0393
2016-06-30,14.5148
2016-05-31,14.5314
2016-04-29,13.9464
2016-03-31,13.4327
2016-02-29,13.6283
2016-01-29,14.8309
2015-12-31,16.3415
2015-11-30,16.2097
2015-10-30,15.7699
2015-09-30,16.0087
2015-08-31,16.4372
2015-07-31,16.5825
2015-06-30,16.1575
2015-05-29,15.6569
2015-04-30,15.3026
2015-03-31,14.9240
2015-02-27,15.0097
2015-01-30,14.9607
2014-12-31,16.0165
2014-11-28,15.9374
2014-10-31,16.0275
2014-09-30,16.2292
2014-08-29,16.5032
2014-07-31,16.7537
2014-06-30,17.0541
2014-05-30,16.9955
2014-04-30,17.2730
2014-03-31,17.6586
2014-02-28,16.9150
2014-01-31,16.4612
2013-12-31,16.0694
2013-11-29,15.4141
2013-10-31,14.8141
2013-09-30,14.5392
2013-08-30,14.5886
2013-07-31,14.5360
2013-06-28,13.8994
2013-05-31,13.5102
2013-04-30,12.8628
2013-03-28,12.4575
2013-02-28,12.1852
2013-01-31,12.0373
2012-12-31,11.5499
2012-11-30,11.3514
2012-10-31,11.3603
2012-09-28,11.3957
2012-08-31,10.9131
2012-07-31,10.4022
2012-06-29,10.2875
2012-05-31,10.3072
2012-04-30,10.3776
2012-03-30,10.0164
2012-02-29,9.5507
2012-01-31,9.1066
2011-12-30,8.7509
2011-11-30,8.3774
2011-10-31,8.1985
2011-09-30,8.0040
2011-08-31,8.6945
2011-07-29,9.5207
2011-06-30,9.7499
2011-05-31,10.0322
2011-04-29,10.3103
2011-03-31,10.5907
2011-02-28,10.6658
2011-01-31,10.4127
2010-12-31,9.8630
2010-11-30,9.1083
2010-10-29,9.2995
2010-09-30,9.2605
2010-08-31,9.4299
2010-07-30,10.1243
2010-06-30,10.2803
2010-05-28,10.6384
2010-04-30,10.7355
2010-03-31,9.8498
2010-02-26,9.1058
2010-01-29,8.5856
2009-12-31,7.6383
2009-11-30,7.4895
2009-10-30,7.0709
2009-09-30,6.9678
2009-08-31,6.2123
2009-07-31,4.7071
2009-06-30,3.2219
2009-05-29,2.2820
2009-04-30,1.1393
2009-03-31,0.9969
2009-02-27,1.5859
2009-01-30,3.0962
2008-12-31,5.4286
2008-11-28,6.2676
2008-10-31,7.0994
