,TEMA_monthly_10
2022-04-04,153.6139
2022-03-31,147.7244
2022-02-28,138.3140
2022-01-31,131.9830
2021-12-31,126.6941
2021-11-30,120.7125
2021-10-29,123.0198
2021-09-30,122.1747
2021-08-31,122.2235
2021-07-30,120.0010
2021-06-30,116.5809
2021-05-28,116.1747
2021-04-30,114.9321
2021-03-31,108.8957
2021-02-26,101.3962
2021-01-29,101.1872
2020-12-31,98.9530
2020-11-30,99.6493
2020-10-30,96.8968
2020-09-30,97.4668
2020-08-31,97.4689
2020-07-31,97.0780
2020-06-30,94.3529
2020-05-29,89.6433
2020-04-30,86.0092
2020-03-31,84.4868
2020-02-28,82.8837
2020-01-31,83.1463
2019-12-31,82.8856
2019-11-29,82.7541
2019-10-31,80.6004
2019-09-30,79.2543
2019-08-30,79.2087
2019-07-31,79.1669
2019-06-28,76.2236
2019-05-31,73.1649
2019-04-30,73.5479
2019-03-29,76.5183
2019-02-28,78.0003
2019-01-31,77.8802
2018-12-31,78.0077
2018-11-30,83.9706
2018-10-31,83.5597
2018-09-28,83.7267
2018-08-31,81.2658
2018-07-31,79.0610
2018-06-29,81.2209
2018-05-31,82.2701
2018-04-30,85.7611
2018-03-29,85.7602
2018-02-28,88.3441
2018-01-31,86.3494
2017-12-29,80.6380
2017-11-30,77.0352
2017-10-31,76.1134
2017-09-29,79.9444
2017-08-31,81.9848
2017-07-31,86.4465
2017-06-30,84.6765
2017-05-31,81.4253
2017-04-28,78.1967
2017-03-31,79.5721
2017-02-28,77.5575
2017-01-31,72.7031
2016-12-30,68.4509
2016-11-30,67.9649
2016-10-31,67.6579
2016-09-30,72.4081
2016-08-31,73.2975
2016-07-29,71.0899
2016-06-30,69.4443
2016-05-31,70.9854
2016-04-29,76.3009
2016-03-31,78.5599
2016-02-29,81.2907
2016-01-29,85.4919
2015-12-31,90.2368
2015-11-30,88.7233
2015-10-30,89.5356
2015-09-30,92.1802
2015-08-31,96.8591
2015-07-31,100.4444
2015-06-30,102.0432
2015-05-29,103.4817
2015-04-30,101.2062
2015-03-31,96.2683
2015-02-27,88.6932
2015-01-30,83.4716
2014-12-31,80.0613
