,TEMA_monthly_10
2022-04-04,36.3173
2022-03-31,36.3919
2022-02-28,35.1775
2022-01-31,35.6707
2021-12-31,36.1535
2021-11-30,34.4846
2021-10-29,33.8751
2021-09-30,31.9347
2021-08-31,33.2784
2021-07-30,33.3000
2021-06-30,33.4051
2021-05-28,33.5713
2021-04-30,32.7887
2021-03-31,31.3856
2021-02-26,30.1151
2021-01-29,29.1761
2020-12-31,28.9958
2020-11-30,27.4977
2020-10-30,25.3320
2020-09-30,24.5623
2020-08-31,23.6594
2020-07-31,22.5678
2020-06-30,22.1336
2020-05-29,21.8586
2020-04-30,21.0789
2020-03-31,21.1986
2020-02-28,23.3658
2020-01-31,23.7015
2019-12-31,22.9603
2019-11-29,22.7289
2019-10-31,22.5711
2019-09-30,22.6730
2019-08-30,23.0444
2019-07-31,24.0696
2019-06-28,24.8665
2019-05-31,24.4731
2019-04-30,24.4449
2019-03-29,23.2687
2019-02-28,22.5054
2019-01-31,21.7943
2018-12-31,22.2508
2018-11-30,23.6312
2018-10-31,23.3223
2018-09-28,23.6057
2018-08-31,22.7850
2018-07-31,21.4224
2018-06-29,20.0913
2018-05-31,19.5091
2018-04-30,18.3882
2018-03-29,17.8364
2018-02-28,17.7508
2018-01-31,17.9893
2017-12-29,17.6731
2017-11-30,17.5032
2017-10-31,17.0166
2017-09-29,17.3791
2017-08-31,17.0093
2017-07-31,17.2105
2017-06-30,17.6030
2017-05-31,16.9369
2017-04-28,15.8813
2017-03-31,14.9158
2017-02-28,14.2513
2017-01-31,12.7225
2016-12-30,10.8545
2016-11-30,10.2102
2016-10-31,9.2384
2016-09-30,8.9136
2016-08-31,8.4204
2016-07-29,8.1477
2016-06-30,7.7769
2016-05-31,7.7079
2016-04-29,7.5555
2016-03-31,7.2261
2016-02-29,7.0920
2016-01-29,7.2732
2015-12-31,7.8548
2015-11-30,8.1614
2015-10-30,8.1493
2015-09-30,8.4972
2015-08-31,9.0635
2015-07-31,9.8239
2015-06-30,10.2039
2015-05-29,10.4800
2015-04-30,10.5805
2015-03-31,10.3368
2015-02-27,10.5418
2015-01-30,10.5728
2014-12-31,10.8075
2014-11-28,10.5204
2014-10-31,9.9928
2014-09-30,9.3698
2014-08-29,9.1212
2014-07-31,8.9512
2014-06-30,8.8966
2014-05-30,8.6104
2014-04-30,8.4366
2014-03-31,8.4148
2014-02-28,8.2071
2014-01-31,8.1184
2013-12-31,8.1432
2013-11-29,7.7862
2013-10-31,7.5229
2013-09-30,7.3734
2013-08-30,7.1925
2013-07-31,7.1238
2013-06-28,6.9926
2013-05-31,7.0901
2013-04-30,6.8232
2013-03-28,6.5567
2013-02-28,6.1424
2013-01-31,5.8499
2012-12-31,5.6231
2012-11-30,5.7357
2012-10-31,5.9062
2012-09-28,6.0568
2012-08-31,6.2288
2012-07-31,6.1588
2012-06-29,5.9912
2012-05-31,5.8560
2012-04-30,5.9390
2012-03-30,5.8334
2012-02-29,5.8300
2012-01-31,5.9301
2011-12-30,5.8235
2011-11-30,5.9527
2011-10-31,6.0323
2011-09-30,6.0877
2011-08-31,6.8229
2011-07-29,7.2903
2011-06-30,7.4880
2011-05-31,7.4336
2011-04-29,7.2649
2011-03-31,7.0091
2011-02-28,6.5867
2011-01-31,6.1578
2010-12-31,5.7489
2010-11-30,5.4766
2010-10-29,5.2771
2010-09-30,4.9345
2010-08-31,4.7796
2010-07-30,4.8613
2010-06-30,4.8050
2010-05-28,4.8843
2010-04-30,4.8164
2010-03-31,4.4749
2010-02-26,4.2557
2010-01-29,4.1184
2009-12-31,4.1859
2009-11-30,3.9303
2009-10-30,3.5975
2009-09-30,3.4251
2009-08-31,3.1870
2009-07-31,2.8025
2009-06-30,2.4046
2009-05-29,2.1714
2009-04-30,2.0381
2009-03-31,2.0331
2009-02-27,2.3012
2009-01-30,2.8206
2008-12-31,3.3987
2008-11-28,4.0832
2008-10-31,4.8353
2008-09-30,5.4672
2008-08-29,5.8686
2008-07-31,5.8424
2008-06-30,5.6092
2008-05-30,5.4987
2008-04-30,4.9359
