,TEMA_monthly_10
2022-04-04,12.9373
2022-03-31,13.8302
2022-02-28,15.4736
2022-01-31,17.8020
2021-12-31,19.0625
2021-11-30,21.4315
2021-10-29,25.7661
2021-09-30,28.0554
2021-08-31,31.4046
2021-07-30,33.4762
2021-06-30,34.6222
2021-05-28,33.0681
2021-04-30,30.5347
2021-03-31,26.6850
2021-02-26,23.0701
2021-01-29,20.6896
2020-12-31,20.0914
2020-11-30,19.0985
2020-10-30,16.9970
2020-09-30,14.7958
2020-08-31,13.0986
2020-07-31,10.3841
2020-06-30,9.1108
2020-05-29,7.8867
2020-04-30,8.7300
2020-03-31,10.7111
2020-02-28,14.5372
2020-01-31,15.5441
2019-12-31,15.1258
2019-11-29,14.6183
2019-10-31,14.7240
2019-09-30,15.2900
2019-08-30,15.7767
2019-07-31,17.6917
2019-06-28,18.3375
2019-05-31,20.5847
2019-04-30,23.5831
2019-03-29,23.4353
2019-02-28,23.3756
2019-01-31,23.8470
2018-12-31,24.5880
2018-11-30,25.6904
2018-10-31,26.4061
2018-09-28,27.4642
2018-08-31,28.2052
2018-07-31,28.3363
2018-06-29,28.5775
2018-05-31,27.6585
2018-04-30,28.9007
2018-03-29,29.8634
2018-02-28,30.0955
2018-01-31,30.0320
2017-12-29,28.7462
2017-11-30,26.3130
2017-10-31,23.6315
2017-09-29,23.3637
2017-08-31,20.9329
2017-07-31,20.8286
2017-06-30,20.5489
2017-05-31,21.2290
2017-04-28,22.0584
2017-03-31,21.0887
2017-02-28,20.9035
2017-01-31,20.3254
2016-12-30,20.5288
2016-11-30,21.1904
2016-10-31,20.8572
2016-09-30,18.8889
2016-08-31,19.2673
2016-07-29,18.4261
2016-06-30,16.7949
2016-05-31,17.3026
2016-04-29,20.0698
2016-03-31,21.3988
2016-02-29,20.1411
2016-01-29,19.4566
2015-12-31,20.3190
2015-11-30,21.9729
2015-10-30,23.5242
2015-09-30,25.7550
2015-08-31,28.6354
2015-07-31,30.6354
2015-06-30,31.6405
2015-05-29,32.3617
2015-04-30,33.3595
2015-03-31,34.1118
2015-02-27,33.3105
2015-01-30,33.0512
2014-12-31,32.8819
2014-11-28,32.2471
2014-10-31,32.6700
2014-09-30,34.2085
2014-08-29,34.5002
2014-07-31,32.4758
2014-06-30,32.6999
2014-05-30,32.3335
2014-04-30,31.9452
2014-03-31,32.3751
2014-02-28,32.6766
2014-01-31,31.1084
2013-12-31,31.7702
2013-11-29,32.2694
2013-10-31,31.9329
2013-09-30,33.4495
2013-08-30,33.9270
2013-07-31,34.3706
2013-06-28,31.9514
2013-05-31,30.4693
2013-04-30,28.7457
2013-03-28,27.4144
2013-02-28,26.7723
2013-01-31,27.0113
2012-12-31,27.3617
2012-11-30,28.5746
2012-10-31,28.4452
2012-09-28,27.3639
2012-08-31,25.5631
2012-07-31,22.6729
2012-06-29,21.5192
2012-05-31,20.7737
2012-04-30,20.0410
2012-03-30,17.7997
2012-02-29,15.6866
2012-01-31,13.9597
2011-12-30,13.6669
2011-11-30,13.4807
2011-10-31,13.2268
2011-09-30,12.7921
2011-08-31,13.6195
2011-07-29,14.7450
2011-06-30,15.0254
2011-05-31,16.1072
2011-04-29,17.0307
2011-03-31,16.4170
2011-02-28,15.8217
2011-01-31,14.9833
2010-12-31,15.3691
2010-11-30,14.5381
2010-10-29,13.7049
2010-09-30,13.6726
2010-08-31,13.8911
2010-07-30,15.1055
2010-06-30,16.2867
2010-05-28,17.3666
2010-04-30,17.7264
2010-03-31,16.7127
2010-02-26,15.9745
2010-01-29,15.5967
