,TEMA_monthly_10
2022-04-04,305.0511
2022-03-31,289.7707
2022-02-28,264.8383
2022-01-31,247.1565
2021-12-31,232.1276
2021-11-30,214.2336
2021-10-29,208.2318
2021-09-30,204.8597
2021-08-31,204.7916
2021-07-30,200.6822
2021-06-30,194.2965
2021-05-28,192.4513
2021-04-30,188.1418
2021-03-31,184.4470
2021-02-26,173.2414
2021-01-29,173.2749
2020-12-31,169.3857
2020-11-30,163.3676
2020-10-30,149.9908
2020-09-30,151.6486
2020-08-31,152.8277
2020-07-31,151.2025
2020-06-30,150.8347
2020-05-29,147.7118
2020-04-30,139.2586
2020-03-31,138.2626
2020-02-28,140.5122
2020-01-31,140.5224
2019-12-31,138.6800
2019-11-29,138.4495
2019-10-31,133.6426
2019-09-30,134.1606
2019-08-30,132.2657
2019-07-31,128.1777
2019-06-28,121.8289
2019-05-31,115.4608
2019-04-30,114.2557
2019-03-29,114.9077
2019-02-28,117.6197
2019-01-31,115.3892
2018-12-31,112.0668
2018-11-30,119.2078
2018-10-31,121.1269
2018-09-28,124.4825
2018-08-31,124.7610
2018-07-31,128.1286
2018-06-29,135.7703
2018-05-31,142.2726
2018-04-30,146.4615
2018-03-29,143.6977
2018-02-28,149.4805
2018-01-31,152.5500
2017-12-29,144.5506
2017-11-30,141.0192
2017-10-31,141.1772
2017-09-29,148.0471
2017-08-31,148.1325
2017-07-31,150.9689
2017-06-30,147.2940
2017-05-31,140.1908
2017-04-28,131.0503
2017-03-31,133.8440
2017-02-28,132.1877
2017-01-31,129.2343
2016-12-30,132.8573
2016-11-30,138.2354
2016-10-31,144.8504
2016-09-30,166.0103
2016-08-31,172.3982
2016-07-29,170.5608
2016-06-30,161.8588
2016-05-31,154.3897
2016-04-29,146.4069
2016-03-31,145.2429
2016-02-29,151.2896
2016-01-29,162.2878
2015-12-31,176.1594
2015-11-30,174.3625
2015-10-30,177.3047
2015-09-30,189.0474
2015-08-31,202.7629
2015-07-31,215.0288
2015-06-30,218.4023
2015-05-29,220.0610
2015-04-30,214.0633
2015-03-31,213.1203
2015-02-27,209.1275
2015-01-30,200.8160
2014-12-31,198.0044
2014-11-28,196.2504
2014-10-31,190.8274
2014-09-30,186.7580
2014-08-29,185.3950
2014-07-31,182.2518
2014-06-30,178.7951
2014-05-30,176.2334
2014-04-30,169.4087
2014-03-31,171.0802
2014-02-28,167.7429
2014-01-31,161.2544
2013-12-31,152.2345
2013-11-29,145.8835
2013-10-31,132.6139
2013-09-30,118.2685
2013-08-30,113.9839
2013-07-31,111.4385
2013-06-28,106.5542
2013-05-31,103.9833
2013-04-30,100.3019
2013-03-28,99.4880
2013-02-28,96.5735
2013-01-31,93.0526
2012-12-31,88.2406
2012-11-30,86.0542
2012-10-31,84.2021
2012-09-28,82.1727
2012-08-31,83.5678
2012-07-31,84.7975
2012-06-29,84.2845
2012-05-31,81.4308
2012-04-30,81.1348
2012-03-30,77.9540
2012-02-29,75.3522
2012-01-31,74.0377
2011-12-30,73.2477
2011-11-30,74.3517
2011-10-31,73.7865
2011-09-30,72.8180
2011-08-31,76.6864
2011-07-29,77.7306
2011-06-30,78.3582
2011-05-31,77.3680
2011-04-29,74.4414
2011-03-31,71.3434
2011-02-28,68.8611
2011-01-31,64.7703
2010-12-31,61.1302
2010-11-30,58.5352
2010-10-29,58.5610
2010-09-30,57.3577
2010-08-31,58.0501
2010-07-30,61.2180
2010-06-30,62.8998
2010-05-28,62.4626
2010-04-30,59.8892
2010-03-31,58.9204
2010-02-26,56.6401
2010-01-29,56.9510
2009-12-31,57.3580
2009-11-30,55.3778
2009-10-30,52.3890
2009-09-30,49.7137
2009-08-31,45.0136
2009-07-31,39.5420
2009-06-30,34.9549
2009-05-29,32.5999
2009-04-30,31.1281
2009-03-31,31.7324
2009-02-27,34.1151
2009-01-30,34.3612
2008-12-31,33.2346
2008-11-28,35.2266
2008-10-31,40.8082
2008-09-30,48.2891
2008-08-29,49.3287
2008-07-31,48.5776
2008-06-30,48.6927
2008-05-30,49.0110
2008-04-30,48.6242
2008-03-31,51.4361
2008-02-29,55.4829
2008-01-31,57.6123
2007-12-31,58.2389
2007-11-30,57.4058
2007-10-31,55.2736
2007-09-28,52.3878
2007-08-31,52.3498
2007-07-31,53.1249
2007-06-29,53.8413
2007-05-31,53.6131
2007-04-30,51.0638
2007-03-30,49.6820
2007-02-28,47.6860
2007-01-31,46.3105
2006-12-29,44.2377
2006-11-30,44.1323
2006-10-31,44.7249
2006-09-29,45.1915
2006-08-31,44.2778
2006-07-31,44.0100
2006-06-30,43.8417
2006-05-31,45.3589
2006-04-28,46.2206
2006-03-31,47.8660
2006-02-28,47.9926
2006-01-31,46.7435
2005-12-30,45.3303
2005-11-30,43.8081
2005-10-31,42.0646
2005-09-30,42.1334
2005-08-31,40.7873
2005-07-29,38.9926
2005-06-30,37.1091
2005-05-31,34.2330
2005-04-29,32.4958
2005-03-31,31.7025
2005-02-28,29.9699
2005-01-31,27.5634
2004-12-31,25.6743
2004-11-30,24.6704
2004-10-29,24.3535
2004-09-30,25.6657
2004-08-31,28.2240
2004-07-30,28.8920
2004-06-30,29.1497
2004-05-28,28.2098
2004-04-30,26.7673
2004-03-31,25.5158
2004-02-27,25.2916
2004-01-30,26.5970
2003-12-31,27.3589
2003-11-28,26.8546
2003-10-31,27.8022
2003-09-30,28.5758
2003-08-29,27.9099
2003-07-31,27.1869
2003-06-30,26.3893
2003-05-30,23.1957
2003-04-30,21.7031
2003-03-31,21.1021
2003-02-28,21.9931
2003-01-31,22.4832
2002-12-31,22.3771
2002-11-29,23.2042
2002-10-31,25.2384
2002-09-30,26.1938
2002-08-30,28.5737
2002-07-31,29.1819
2002-06-28,30.5237
2002-05-31,32.6490
2002-04-30,33.0436
2002-03-28,31.9211
