,TEMA_monthly_10
2022-04-04,229.9864
2022-03-31,244.4757
2022-02-28,275.4811
2022-01-31,329.9823
2021-12-31,341.9072
2021-11-30,343.4099
2021-10-29,352.7000
2021-09-30,365.7124
2021-08-31,372.4887
2021-07-30,353.4935
2021-06-30,338.8020
2021-05-28,320.9426
2021-04-30,305.6032
2021-03-31,283.9798
2021-02-26,271.4630
2021-01-29,276.8274
2020-12-31,283.1844
2020-11-30,281.2446
2020-10-30,274.2820
2020-09-30,271.6896
2020-08-31,266.9727
2020-07-31,237.3692
2020-06-30,218.9510
2020-05-29,208.7968
2020-04-30,194.6115
2020-03-31,187.0963
2020-02-28,201.2880
2020-01-31,204.6574
2019-12-31,202.7331
2019-11-29,197.0485
2019-10-31,190.5402
2019-09-30,187.1922
2019-08-30,190.9317
2019-07-31,190.8506
2019-06-28,184.4255
2019-05-31,175.2918
2019-04-30,171.9095
2019-03-29,156.0979
2019-02-28,150.8345
2019-01-31,146.9880
2018-12-31,138.4034
2018-11-30,150.3782
2018-10-31,162.3203
2018-09-28,172.8177
2018-08-31,179.9084
2018-07-31,182.6918
2018-06-29,188.6208
2018-05-31,182.3658
2018-04-30,174.4443
2018-03-29,175.7263
2018-02-28,185.4406
2018-01-31,186.7437
2017-12-29,182.1489
2017-11-30,181.5456
2017-10-31,179.2953
2017-09-29,173.1188
2017-08-31,169.2529
2017-07-31,161.9234
2017-06-30,152.1282
2017-05-31,149.2432
2017-04-28,144.0393
2017-03-31,136.6083
2017-02-28,130.6929
2017-01-31,125.9948
2016-12-30,122.3175
2016-11-30,126.9113
2016-10-31,131.0985
2016-09-30,128.3733
2016-08-31,125.6557
2016-07-29,122.5729
2016-06-30,118.9864
2016-05-31,119.6761
2016-04-29,117.1176
2016-03-31,113.6063
2016-02-29,110.2133
2016-01-29,109.4835
2015-12-31,104.3128
2015-11-30,101.2284
2015-10-30,96.4856
2015-09-30,90.6028
2015-08-31,89.6869
2015-07-31,88.3388
2015-06-30,82.9775
2015-05-29,80.3588
2015-04-30,80.7081
2015-03-31,81.2841
2015-02-27,79.5600
2015-01-30,78.9090
2014-12-31,79.6874
2014-11-28,79.0511
2014-10-31,77.9072
2014-09-30,77.5757
