,TEMA_monthly_10
2022-04-04,139.0001
2022-03-31,144.1491
2022-02-28,151.6296
2022-01-31,158.9478
2021-12-31,164.9050
2021-11-30,167.2988
2021-10-29,169.8281
2021-09-30,165.3713
2021-08-31,162.7044
2021-07-30,160.3527
2021-06-30,161.3319
2021-05-28,159.7952
2021-04-30,150.6455
2021-03-31,142.9238
2021-02-26,132.1869
2021-01-29,118.8840
2020-12-31,110.8506
2020-11-30,100.3515
2020-10-30,90.8074
2020-09-30,89.8392
2020-08-31,90.4533
2020-07-31,89.2059
2020-06-30,90.0796
2020-05-29,94.0622
2020-04-30,98.2656
2020-03-31,105.7571
2020-02-28,121.1607
2020-01-31,127.1636
2019-12-31,125.2563
2019-11-29,118.0203
2019-10-31,111.6891
2019-09-30,106.3231
2019-08-30,103.3257
2019-07-31,103.6332
2019-06-28,100.1401
2019-05-31,98.0114
2019-04-30,98.4465
2019-03-29,92.8535
2019-02-28,94.3032
2019-01-31,94.6167
2018-12-31,95.6818
2018-11-30,101.3715
2018-10-31,101.4265
2018-09-28,102.6689
2018-08-31,102.4437
2018-07-31,100.8198
2018-06-29,97.9643
2018-05-31,100.3526
2018-04-30,101.8923
2018-03-29,102.7085
2018-02-28,103.0485
2018-01-31,99.7039
2017-12-29,94.1359
2017-11-30,90.9961
2017-10-31,87.3819
2017-09-29,83.9975
2017-08-31,82.0265
2017-07-31,81.5262
2017-06-30,79.9111
2017-05-31,77.7100
2017-04-28,79.5478
2017-03-31,78.9914
2017-02-28,77.5027
2017-01-31,73.2041
2016-12-30,69.9282
2016-11-30,64.0294
2016-10-31,58.6203
2016-09-30,56.8306
2016-08-31,55.9222
2016-07-29,53.9850
2016-06-30,53.1275
2016-05-31,53.1833
2016-04-29,51.4693
2016-03-31,50.1565
2016-02-29,50.8128
2016-01-29,53.4934
2015-12-31,55.6217
2015-11-30,55.2414
2015-10-30,54.2327
2015-09-30,54.0440
2015-08-31,55.7813
2015-07-31,56.4602
2015-06-30,54.8142
2015-05-29,52.9076
2015-04-30,51.0767
2015-03-31,49.6936
2015-02-27,49.3093
2015-01-30,48.3066
2014-12-31,50.5949
2014-11-28,49.5675
2014-10-31,49.2838
2014-09-30,48.5913
2014-08-29,47.8294
2014-07-31,47.0478
2014-06-30,46.7832
2014-05-30,46.5508
2014-04-30,47.2207
2014-03-31,47.8577
2014-02-28,46.2818
2014-01-31,45.8978
2013-12-31,45.9576
2013-11-29,44.3948
2013-10-31,42.6004
2013-09-30,42.8482
2013-08-30,43.1734
2013-07-31,44.0737
2013-06-28,42.4058
2013-05-31,41.4725
2013-04-30,38.9207
2013-03-28,37.9027
2013-02-28,37.1948
2013-01-31,35.2083
2012-12-31,33.1104
2012-11-30,31.6771
2012-10-31,30.9904
2012-09-28,29.6084
2012-08-31,28.3212
2012-07-31,28.1523
2012-06-29,28.5069
2012-05-31,29.3302
2012-04-30,31.8461
2012-03-30,30.4515
2012-02-29,26.9621
2012-01-31,25.2741
2011-12-30,23.8647
2011-11-30,24.1087
2011-10-31,25.7760
2011-09-30,26.4571
2011-08-31,30.0447
2011-07-29,31.6529
2011-06-30,32.5693
