,TEMA_monthly_10
2022-04-04,290.8381
2022-03-31,308.9946
2022-02-28,339.2575
2022-01-31,379.5650
2021-12-31,412.5296
2021-11-30,427.9179
2021-10-29,455.2610
2021-09-30,436.5450
2021-08-31,429.1756
2021-07-30,393.4271
2021-06-30,361.7748
2021-05-28,336.6517
2021-04-30,318.0904
2021-03-31,291.7741
2021-02-26,279.1675
2021-01-29,260.8839
2020-12-31,250.0809
2020-11-30,238.4312
2020-10-30,229.7294
2020-09-30,219.7165
2020-08-31,204.1266
2020-07-31,184.7291
2020-06-30,168.4168
2020-05-29,160.1204
2020-04-30,143.8270
2020-03-31,143.0227
2020-02-28,154.0291
2020-01-31,150.2152
2019-12-31,144.8376
2019-11-29,137.8087
2019-10-31,132.3000
2019-09-30,134.3402
2019-08-30,135.6609
2019-07-31,138.2328
2019-06-28,139.5360
2019-05-31,136.2077
2019-04-30,141.9711
2019-03-29,139.9377
2019-02-28,133.2255
2019-01-31,124.9813
2018-12-31,125.2634
2018-11-30,132.0876
2018-10-31,127.1900
2018-09-28,128.2215
2018-08-31,120.7329
2018-07-31,116.6683
2018-06-29,109.8360
2018-05-31,107.6333
2018-04-30,107.4244
2018-03-29,109.1962
2018-02-28,109.8878
2018-01-31,110.7168
2017-12-29,112.3731
2017-11-30,111.6948
2017-10-31,113.7056
2017-09-29,107.9928
2017-08-31,104.5563
2017-07-31,98.4730
2017-06-30,96.1894
2017-05-31,90.4896
2017-04-28,87.9078
2017-03-31,85.4646
2017-02-28,81.5361
2017-01-31,77.6649
2016-12-30,76.1072
2016-11-30,76.9650
2016-10-31,81.6821
2016-09-30,85.3692
2016-08-31,85.6269
2016-07-29,85.8514
2016-06-30,82.7520
2016-05-31,81.6120
2016-04-29,77.3741
2016-03-31,75.4290
2016-02-29,74.6790
2016-01-29,75.1483
2015-12-31,75.1765
2015-11-30,70.9592
2015-10-30,67.2376
2015-09-30,69.3507
2015-08-31,73.5929
2015-07-31,76.1109
2015-06-30,73.7463
2015-05-29,74.8892
2015-04-30,74.9466
2015-03-31,76.8125
2015-02-27,72.3677
2015-01-30,67.1927
2014-12-31,64.1773
2014-11-28,63.3229
2014-10-31,61.1005
2014-09-30,58.6952
2014-08-29,57.2829
2014-07-31,55.4996
2014-06-30,56.0341
2014-05-30,57.1514
2014-04-30,58.5727
2014-03-31,60.3185
2014-02-28,58.1343
2014-01-31,55.2089
2013-12-31,52.5336
2013-11-29,50.6747
2013-10-31,48.2945
2013-09-30,46.5799
2013-08-30,45.8655
2013-07-31,44.7984
2013-06-28,43.4216
2013-05-31,44.2761
2013-04-30,43.8502
2013-03-28,42.9278
2013-02-28,40.8783
2013-01-31,40.0797
2012-12-31,38.3920
2012-11-30,38.3814
2012-10-31,37.6655
2012-09-28,37.2190
2012-08-31,34.9522
2012-07-31,33.7660
2012-06-29,33.5445
2012-05-31,34.0723
2012-04-30,34.4307
2012-03-30,33.5089
2012-02-29,31.7868
2012-01-31,29.9513
2011-12-30,28.2783
2011-11-30,30.2964
2011-10-31,32.7449
2011-09-30,33.8334
2011-08-31,37.9559
2011-07-29,40.9967
2011-06-30,41.0614
2011-05-31,40.2741
2011-04-29,40.2828
2011-03-31,37.7944
2011-02-28,36.5600
2011-01-31,35.9524
2010-12-31,33.7119
2010-11-30,32.2707
2010-10-29,32.1044
2010-09-30,31.8216
2010-08-31,31.2095
2010-07-30,33.6594
2010-06-30,35.4097
2010-05-28,35.8826
2010-04-30,36.9925
2010-03-31,38.6014
2010-02-26,36.9676
2010-01-29,35.4066
2009-12-31,34.1218
2009-11-30,33.9975
2009-10-30,34.8548
2009-09-30,33.2032
2009-08-31,30.5174
2009-07-31,28.3692
2009-06-30,26.3911
2009-05-29,23.3609
2009-04-30,20.9194
2009-03-31,20.4569
2009-02-27,20.7791
2009-01-30,23.6520
2008-12-31,28.9504
2008-11-28,36.3107
2008-10-31,50.0392
2008-09-30,61.8642
2008-08-29,66.1148
2008-07-31,65.4774
2008-06-30,63.7796
2008-05-30,62.8006
2008-04-30,60.9506
2008-03-31,62.2390
2008-02-29,63.3464
2008-01-31,64.9583
2007-12-31,64.5163
2007-11-30,61.1479
2007-10-31,57.3701
2007-09-28,55.2319
2007-08-31,53.0874
2007-07-31,52.1815
2007-06-29,51.5238
2007-05-31,50.0681
2007-04-30,46.7160
2007-03-30,45.5542
2007-02-28,44.5046
2007-01-31,43.1709
2006-12-29,41.7735
2006-11-30,40.9104
2006-10-31,40.6988
2006-09-29,39.6825
2006-08-31,37.9738
2006-07-31,37.4834
2006-06-30,40.4052
2006-05-31,44.0025
2006-04-28,47.2139
2006-03-31,47.1221
2006-02-28,45.7875
2006-01-31,44.2837
2005-12-30,43.6088
2005-11-30,45.2079
2005-10-31,45.4862
2005-09-30,47.1392
2005-08-31,49.6651
2005-07-29,48.5055
2005-06-30,48.1482
2005-05-31,47.8595
2005-04-29,47.4759
2005-03-31,47.3256
2005-02-28,47.2518
2005-01-31,47.6864
2004-12-31,47.3635
2004-11-30,47.6824
2004-10-29,47.5126
2004-09-30,47.0722
2004-08-31,46.9089
2004-07-30,47.9739
2004-06-30,48.2774
2004-05-28,45.8961
2004-04-30,44.6499
2004-03-31,41.9406
2004-02-27,39.8359
2004-01-30,36.4186
2003-12-31,33.2266
2003-11-28,32.3901
2003-10-31,32.4223
2003-09-30,32.6223
2003-08-29,33.9588
2003-07-31,32.5256
2003-06-30,29.4822
2003-05-30,28.4169
2003-04-30,27.2640
2003-03-31,28.8392
2003-02-28,32.4174
2003-01-31,34.8470
2002-12-31,38.5323
2002-11-29,38.0722
2002-10-31,38.5882
