,TEMA_monthly_10
2022-04-04,200.3204
2022-03-31,197.7884
2022-02-28,195.4785
2022-01-31,188.6102
2021-12-31,190.7390
2021-11-30,194.1410
2021-10-29,205.1207
2021-09-30,204.9416
2021-08-31,210.4911
2021-07-30,210.5713
2021-06-30,209.9284
2021-05-28,204.3424
2021-04-30,191.6357
2021-03-31,175.5688
2021-02-26,155.9034
2021-01-29,146.7977
2020-12-31,146.8255
2020-11-30,139.1720
2020-10-30,135.7115
2020-09-30,140.9068
2020-08-31,154.3348
2020-07-31,168.4310
2020-06-30,176.6499
2020-05-29,189.1025
2020-04-30,191.8046
2020-03-31,202.3796
2020-02-28,224.1132
2020-01-31,241.0211
2019-12-31,230.6380
2019-11-29,221.0820
2019-10-31,206.0504
2019-09-30,200.8650
2019-08-30,202.0485
2019-07-31,205.6184
2019-06-28,199.2920
2019-05-31,192.3550
2019-04-30,194.8130
2019-03-29,188.4205
2019-02-28,189.1792
2019-01-31,189.5340
2018-12-31,193.0852
2018-11-30,208.9929
2018-10-31,216.9948
2018-09-28,227.4732
2018-08-31,219.2886
2018-07-31,214.2648
2018-06-29,214.3204
2018-05-31,224.3697
2018-04-30,236.1287
2018-03-29,239.4251
2018-02-28,234.2661
2018-01-31,222.9858
2017-12-29,220.9484
2017-11-30,218.1275
2017-10-31,209.3012
2017-09-29,201.2737
2017-08-31,192.5773
2017-07-31,186.7647
2017-06-30,182.8065
2017-05-31,188.6153
2017-04-28,190.4925
2017-03-31,189.5663
2017-02-28,187.5186
2017-01-31,172.5836
2016-12-30,164.5796
2016-11-30,157.9411
2016-10-31,150.7691
2016-09-30,150.5168
2016-08-31,154.3032
2016-07-29,151.9288
2016-06-30,143.3666
2016-05-31,132.7321
2016-04-29,125.3296
2016-03-31,119.5154
2016-02-29,115.3666
2016-01-29,112.8782
2015-12-31,110.9480
2015-11-30,108.5806
2015-10-30,102.5576
2015-09-30,100.5806
2015-08-31,105.4080
2015-07-31,109.2514
2015-06-30,112.1242
2015-05-29,118.9358
2015-04-30,121.6590
2015-03-31,120.7038
2015-02-27,113.4489
2015-01-30,101.6208
2014-12-31,98.3834
2014-11-28,95.6746
2014-10-31,93.3797
2014-09-30,91.7291
2014-08-29,89.8789
2014-07-31,88.0177
2014-06-30,91.5893
2014-05-30,94.1537
2014-04-30,94.1535
2014-03-31,91.6106
2014-02-28,87.4601
2014-01-31,81.1754
2013-12-31,74.8538
2013-11-29,67.8036
2013-10-31,61.4208
2013-09-30,57.9365
2013-08-30,54.8390
2013-07-31,52.3097
