,TEMA_monthly_10
2022-04-04,54.4094
2022-03-31,55.9103
2022-02-28,57.7521
2022-01-31,58.4095
2021-12-31,58.1409
2021-11-30,58.9190
2021-10-29,60.7027
2021-09-30,59.7411
2021-08-31,58.6305
2021-07-30,58.3126
2021-06-30,58.7068
2021-05-28,57.9612
2021-04-30,54.2514
2021-03-31,49.3444
2021-02-26,44.4623
2021-01-29,40.7941
2020-12-31,39.9233
2020-11-30,36.2167
2020-10-30,33.2564
2020-09-30,31.7881
2020-08-31,31.8519
2020-07-31,32.1592
2020-06-30,32.6551
2020-05-29,33.7433
2020-04-30,36.7485
2020-03-31,40.9026
2020-02-28,48.5194
2020-01-31,52.6570
2019-12-31,54.4939
2019-11-29,53.3066
2019-10-31,51.2049
2019-09-30,49.8260
2019-08-30,48.7280
2019-07-31,48.8975
2019-06-28,46.3688
2019-05-31,45.4965
2019-04-30,45.7617
2019-03-29,44.2777
2019-02-28,45.2119
2019-01-31,44.7428
2018-12-31,44.4003
2018-11-30,47.1947
2018-10-31,46.3250
2018-09-28,46.3254
2018-08-31,45.9917
2018-07-31,44.9447
2018-06-29,44.0664
2018-05-31,44.5720
2018-04-30,45.5444
2018-03-29,46.7150
2018-02-28,48.3799
2018-01-31,48.6830
2017-12-29,47.4070
2017-11-30,47.5009
2017-10-31,46.7992
2017-09-29,46.1069
2017-08-31,45.4448
2017-07-31,45.8905
2017-06-30,45.5498
2017-05-31,45.4127
2017-04-28,45.8152
2017-03-31,46.0114
2017-02-28,45.9712
2017-01-31,43.8552
2016-12-30,41.8735
2016-11-30,39.5168
2016-10-31,37.0750
2016-09-30,36.1641
2016-08-31,35.8425
2016-07-29,34.7907
2016-06-30,34.3487
2016-05-31,34.7400
2016-04-29,34.0772
2016-03-31,33.1925
2016-02-29,33.1060
2016-01-29,34.3215
2015-12-31,35.2860
2015-11-30,35.2615
2015-10-30,34.6895
2015-09-30,34.8001
2015-08-31,35.6165
2015-07-31,36.2133
2015-06-30,35.4924
2015-05-29,35.3977
2015-04-30,35.5272
2015-03-31,35.8156
2015-02-27,35.7579
2015-01-30,35.2455
2014-12-31,35.9016
2014-11-28,35.1490
2014-10-31,34.5071
2014-09-30,34.3640
2014-08-29,34.5043
2014-07-31,34.5239
2014-06-30,34.5964
2014-05-30,33.9075
2014-04-30,33.5228
2014-03-31,33.6005
2014-02-28,32.4872
2014-01-31,31.7725
2013-12-31,31.3641
2013-11-29,30.3051
2013-10-31,29.3996
2013-09-30,28.9712
2013-08-30,28.6800
2013-07-31,28.5348
2013-06-28,27.6212
2013-05-31,26.8238
2013-04-30,26.2863
2013-03-28,26.3779
2013-02-28,26.1261
2013-01-31,25.7801
2012-12-31,25.6760
2012-11-30,26.0678
2012-10-31,26.5071
2012-09-28,26.5696
2012-08-31,25.9888
2012-07-31,25.5751
2012-06-29,24.8044
2012-05-31,24.2440
