,TEMA_monthly_10
2022-04-04,551.2956
2022-03-31,575.8170
2022-02-28,611.0585
2022-01-31,647.7133
2021-12-31,680.8667
2021-11-30,640.6384
2021-10-29,605.9384
2021-09-30,629.9863
2021-08-31,658.7506
2021-07-30,674.1523
2021-06-30,669.8839
2021-05-28,648.7519
2021-04-30,612.7780
2021-03-31,573.1269
2021-02-26,525.6543
2021-01-29,470.0657
2020-12-31,438.9105
2020-11-30,397.0165
2020-10-30,346.0208
2020-09-30,341.6965
2020-08-31,340.1696
2020-07-31,333.5804
2020-06-30,294.8780
2020-05-29,271.5344
2020-04-30,269.4232
2020-03-31,277.2522
2020-02-28,297.3113
2020-01-31,290.7478
2019-12-31,275.6243
2019-11-29,254.8954
2019-10-31,239.7894
2019-09-30,213.1323
2019-08-30,198.5399
2019-07-31,190.2080
2019-06-28,178.4867
2019-05-31,174.1604
2019-04-30,176.6086
2019-03-29,158.8002
2019-02-28,150.7422
2019-01-31,141.6815
2018-12-31,133.0189
2018-11-30,142.3431
2018-10-31,144.2937
2018-09-28,157.4647
2018-08-31,170.9556
2018-07-31,178.1041
2018-06-29,177.3955
2018-05-31,187.1941
2018-04-30,185.7979
2018-03-29,191.1899
2018-02-28,186.8674
2018-01-31,186.7974
2017-12-29,185.7308
2017-11-30,187.4724
2017-10-31,183.6855
2017-09-29,166.3894
2017-08-31,154.1095
2017-07-31,146.9014
2017-06-30,139.1720
2017-05-31,137.8616
2017-04-28,126.5464
2017-03-31,115.2470
2017-02-28,107.9781
2017-01-31,102.9290
2016-12-30,97.1442
2016-11-30,93.7121
2016-10-31,88.2806
2016-09-30,85.4951
2016-08-31,82.3574
2016-07-29,78.4661
2016-06-30,74.6698
2016-05-31,72.4115
2016-04-29,69.9330
2016-03-31,70.1346
2016-02-29,66.6182
2016-01-29,67.3017
2015-12-31,69.2470
2015-11-30,67.4664
2015-10-30,65.7692
2015-09-30,64.2909
2015-08-31,68.9903
2015-07-31,71.5854
2015-06-30,72.8233
2015-05-29,71.7722
2015-04-30,69.6726
2015-03-31,70.4035
2015-02-27,74.4640
2015-01-30,72.8881
2014-12-31,73.7816
2014-11-28,72.9167
2014-10-31,69.2915
2014-09-30,66.3418
2014-08-29,63.4506
2014-07-31,60.5603
2014-06-30,57.0711
2014-05-30,53.0564
2014-04-30,50.2974
2014-03-31,48.6717
2014-02-28,47.6618
2014-01-31,47.9572
