,TEMA_monthly_10
2022-04-04,17.7628
2022-03-31,17.6218
2022-02-28,17.4354
2022-01-31,17.8719
2021-12-31,19.0726
2021-11-30,19.8554
2021-10-29,21.1731
2021-09-30,22.0522
2021-08-31,22.3790
2021-07-30,23.1390
2021-06-30,23.8234
2021-05-28,24.1013
2021-04-30,22.2868
2021-03-31,21.1214
2021-02-26,17.7984
2021-01-29,14.8079
2020-12-31,12.9348
2020-11-30,11.1943
2020-10-30,9.8787
2020-09-30,10.0620
2020-08-31,9.9103
2020-07-31,9.4742
2020-06-30,10.4680
2020-05-29,11.0027
2020-04-30,13.9088
2020-03-31,17.5591
2020-02-28,23.1348
2020-01-31,26.9731
2019-12-31,27.6075
2019-11-29,27.4266
2019-10-31,27.2497
2019-09-30,26.3311
2019-08-30,27.2293
2019-07-31,29.1990
2019-06-28,29.5720
2019-05-31,28.9309
2019-04-30,31.7772
2019-03-29,31.6422
2019-02-28,33.2549
2019-01-31,33.2867
2018-12-31,33.5315
2018-11-30,36.5421
2018-10-31,35.8877
2018-09-28,38.5535
2018-08-31,38.5751
2018-07-31,39.3653
2018-06-29,41.4137
2018-05-31,45.6265
2018-04-30,48.2486
2018-03-29,52.5569
2018-02-28,52.8736
2018-01-31,51.6636
2017-12-29,49.7298
2017-11-30,48.2247
2017-10-31,46.8886
2017-09-29,47.2743
2017-08-31,47.2865
2017-07-31,48.9482
2017-06-30,47.5611
2017-05-31,45.4007
2017-04-28,43.2976
2017-03-31,43.8920
2017-02-28,44.8309
2017-01-31,43.4043
2016-12-30,42.5556
2016-11-30,39.5687
2016-10-31,35.2332
2016-09-30,32.6961
2016-08-31,31.6250
2016-07-29,30.3957
2016-06-30,29.3715
2016-05-31,32.7296
2016-04-29,35.5656
2016-03-31,38.1599
2016-02-29,38.0148
2016-01-29,37.8862
2015-12-31,39.1401
2015-11-30,38.9082
2015-10-30,39.3314
2015-09-30,36.9210
2015-08-31,38.2021
2015-07-31,40.1036
2015-06-30,42.3132
2015-05-29,45.6668
2015-04-30,48.9494
2015-03-31,49.8004
2015-02-27,47.9744
2015-01-30,48.0819
2014-12-31,47.2212
2014-11-28,42.7195
2014-10-31,39.0279
2014-09-30,37.9119
2014-08-29,39.8201
2014-07-31,40.1907
2014-06-30,40.4024
2014-05-30,37.7843
2014-04-30,35.2963
2014-03-31,34.4596
2014-02-28,31.8724
2014-01-31,27.4839
2013-12-31,22.8536
2013-11-29,21.0577
2013-10-31,19.3641
2013-09-30,17.6860
2013-08-30,17.0045
2013-07-31,17.6658
2013-06-28,16.5089
2013-05-31,16.5341
2013-04-30,15.7219
2013-03-28,14.8257
2013-02-28,13.3509
2013-01-31,13.3208
2012-12-31,12.6510
2012-11-30,12.0700
2012-10-31,11.5191
2012-09-28,11.0812
2012-08-31,11.4480
2012-07-31,11.7745
2012-06-29,11.6437
2012-05-31,10.1572
2012-04-30,7.9465
2012-03-30,6.5145
2012-02-29,6.0870
2012-01-31,5.5895
2011-12-30,4.2459
2011-11-30,4.4649
2011-10-31,5.0928
2011-09-30,5.4355
2011-08-31,6.1861
2011-07-29,7.2978
2011-06-30,8.5639
2011-05-31,8.7539
2011-04-29,8.9096
2011-03-31,9.1340
2011-02-28,9.6832
2011-01-31,10.5148
2010-12-31,10.8461
2010-11-30,11.1871
2010-10-29,10.8543
2010-09-30,9.8510
2010-08-31,9.8668
2010-07-30,9.9079
2010-06-30,8.7026
2010-05-28,8.2265
2010-04-30,7.2821
2010-03-31,6.9091
2010-02-26,6.0995
2010-01-29,4.8521
2009-12-31,4.2486
2009-11-30,3.6381
2009-10-30,3.4654
2009-09-30,3.6221
2009-08-31,2.8405
2009-07-31,2.5548
2009-06-30,2.4995
2009-05-29,2.8196
2009-04-30,3.2932
2009-03-31,3.3322
2009-02-27,4.3021
2009-01-30,5.6459
2008-12-31,5.9532
2008-11-28,5.2231
2008-10-31,5.4161
2008-09-30,3.2551
2008-08-29,2.9308
2008-07-31,1.2401
2008-06-30,1.3380
2008-05-30,3.5863
2008-04-30,6.4815
2008-03-31,8.3226
2008-02-29,11.3312
2008-01-31,14.0479
