,TEMA_monthly_10
2022-04-04,39.9115
2022-03-31,39.9415
2022-02-28,39.9739
2022-01-31,39.7829
2021-12-31,41.1208
2021-11-30,41.5980
2021-10-29,43.0720
2021-09-30,44.6607
2021-08-31,47.2933
2021-07-30,48.3534
2021-06-30,48.2188
2021-05-28,46.7464
2021-04-30,42.3670
2021-03-31,37.1330
2021-02-26,34.3112
2021-01-29,32.0192
2020-12-31,29.3535
2020-11-30,22.4519
2020-10-30,18.9011
2020-09-30,18.7007
2020-08-31,17.3509
2020-07-31,16.7157
2020-06-30,17.3886
2020-05-29,19.4042
2020-04-30,22.1478
2020-03-31,24.7551
2020-02-28,30.6364
2020-01-31,34.3079
2019-12-31,33.9340
2019-11-29,32.3153
2019-10-31,31.4108
2019-09-30,32.4377
2019-08-30,32.2955
2019-07-31,32.0250
2019-06-28,29.9975
2019-05-31,28.7710
2019-04-30,27.2853
2019-03-29,26.2300
2019-02-28,25.8543
2019-01-31,24.9099
2018-12-31,24.5033
2018-11-30,26.5210
2018-10-31,26.5422
2018-09-28,27.2985
2018-08-31,27.5232
2018-07-31,28.0174
2018-06-29,29.2420
2018-05-31,29.8284
2018-04-30,30.7693
2018-03-29,31.8573
2018-02-28,33.0938
2018-01-31,34.0412
2017-12-29,32.5264
2017-11-30,32.7902
2017-10-31,35.1365
2017-09-29,38.1652
2017-08-31,39.0319
2017-07-31,40.9645
2017-06-30,42.8656
2017-05-31,43.5375
2017-04-28,45.8896
2017-03-31,47.2692
2017-02-28,45.9973
2017-01-31,42.1693
2016-12-30,39.6009
2016-11-30,37.2014
2016-10-31,34.6567
2016-09-30,33.2071
2016-08-31,32.8342
2016-07-29,31.0293
2016-06-30,28.8435
2016-05-31,29.0287
2016-04-29,27.1577
2016-03-31,25.5714
2016-02-29,22.6980
2016-01-29,22.9577
2015-12-31,24.8103
2015-11-30,25.5463
2015-10-30,24.9399
2015-09-30,24.4905
2015-08-31,26.5263
2015-07-31,28.0555
2015-06-30,28.7313
2015-05-29,28.0636
2015-04-30,27.1813
2015-03-31,27.7247
2015-02-27,27.2465
2015-01-30,26.7356
2014-12-31,28.8134
2014-11-28,29.4966
2014-10-31,30.2700
2014-09-30,32.8245
2014-08-29,32.7910
2014-07-31,32.2715
2014-06-30,33.6916
2014-05-30,33.0307
2014-04-30,33.6989
2014-03-31,36.1183
2014-02-28,35.5829
2014-01-31,36.3874
2013-12-31,36.7027
2013-11-29,37.7825
2013-10-31,38.5889
2013-09-30,38.4670
2013-08-30,35.9736
2013-07-31,34.7478
2013-06-28,32.4279
2013-05-31,30.8194
2013-04-30,28.0004
2013-03-28,27.8171
2013-02-28,27.2274
2013-01-31,26.2189
2012-12-31,24.4918
2012-11-30,23.3943
2012-10-31,22.7524
2012-09-28,23.5252
2012-08-31,23.2325
2012-07-31,23.3330
2012-06-29,22.7649
2012-05-31,22.2281
2012-04-30,22.2202
2012-03-30,20.7197
2012-02-29,19.6296
2012-01-31,17.9668
2011-12-30,17.5015
2011-11-30,18.3324
2011-10-31,18.8480
2011-09-30,18.5323
2011-08-31,19.4603
2011-07-29,20.5271
2011-06-30,20.1697
2011-05-31,20.2279
2011-04-29,19.7545
2011-03-31,18.7204
2011-02-28,17.7126
2011-01-31,15.9377
2010-12-31,15.0440
2010-11-30,14.3533
2010-10-29,13.9426
2010-09-30,13.7452
2010-08-31,13.4779
2010-07-30,13.5724
2010-06-30,13.1087
2010-05-28,13.4535
2010-04-30,13.1521
2010-03-31,12.7588
2010-02-26,11.7345
