,TEMA_monthly_10
2020-04-03,147.1253
2020-03-31,176.3454
2020-02-28,210.4116
2020-01-31,221.8459
2019-12-31,216.2011
2019-11-29,208.4278
2019-10-31,197.7738
2019-09-30,185.0177
2019-08-30,177.2915
2019-07-31,173.0947
2019-06-28,169.0464
2019-05-31,169.5225
2019-04-30,170.1054
2019-03-29,169.2376
2019-02-28,165.9962
2019-01-31,158.8241
2018-12-31,163.2214
2018-11-30,177.8681
2018-10-31,186.0697
2018-09-28,198.4767
2018-08-31,196.5290
2018-07-31,198.0885
2018-06-29,200.9589
2018-05-31,208.3899
2018-04-30,208.0332
2018-03-29,209.5446
2018-02-28,204.2353
2018-01-31,194.2543
2017-12-29,184.1193
2017-11-30,182.4773
2017-10-31,177.1337
2017-09-29,175.4844
2017-08-31,168.6501
2017-07-31,160.7404
2017-06-30,154.9840
2017-05-31,152.5163
2017-04-28,147.2457
2017-03-31,144.5922
2017-02-28,142.4571
2017-01-31,137.8205
2016-12-30,136.9005
2016-11-30,136.4952
2016-10-31,131.1721
2016-09-30,131.0606
2016-08-31,131.2286
2016-07-29,128.4940
2016-06-30,124.3598
2016-05-31,120.5267
2016-04-29,118.4060
2016-03-31,116.9765
2016-02-29,117.2483
2016-01-29,116.4616
2015-12-31,112.1230
2015-11-30,108.0225
2015-10-30,101.9399
2015-09-30,96.8250
2015-08-31,94.5867
2015-07-31,95.3213
2015-06-30,92.3403
2015-05-29,96.1012
2015-04-30,97.3232
2015-03-31,98.4740
2015-02-27,96.7216
2015-01-30,94.5602
2014-12-31,96.3767
2014-11-28,94.2002
2014-10-31,91.5466
2014-09-30,89.0252
2014-08-29,86.3907
2014-07-31,85.7724
2014-06-30,87.9134
2014-05-30,89.8229
2014-04-30,89.3729
2014-03-31,89.4076
2014-02-28,86.8902
2014-01-31,83.4278
2013-12-31,79.3859
2013-11-29,75.4259
2013-10-31,70.5634
2013-09-30,66.6259
2013-08-30,63.5188
2013-07-31,59.8629
2013-06-28,56.2471
2013-05-31,54.3196
2013-04-30,50.9779
2013-03-28,48.9443
2013-02-28,47.6637
2013-01-31,48.1128
2012-12-31,49.7609
2012-11-30,49.2603
2012-10-31,48.8924
2012-09-28,48.5019
2012-08-31,47.6941
2012-07-31,46.6800
2012-06-29,45.5920
2012-05-31,43.4832
2012-04-30,43.7267
2012-03-30,41.8230
2012-02-29,39.9391
2012-01-31,38.3396
2011-12-30,37.3476
2011-11-30,35.6750
2011-10-31,35.0270
2011-09-30,34.9031
2011-08-31,36.8604
2011-07-29,38.5218
2011-06-30,40.1664
2011-05-31,40.0172
2011-04-29,39.4681
2011-03-31,39.5994
2011-02-28,38.7404
2011-01-31,37.2709
2010-12-31,35.7682
2010-11-30,35.7473
2010-10-29,35.8365
2010-09-30,36.1362
2010-08-31,37.0512
2010-07-30,39.3923
2010-06-30,41.6173
2010-05-28,43.9202
2010-04-30,45.0916
2010-03-31,43.5820
2010-02-26,41.8068
2010-01-29,39.6653
2009-12-31,38.3653
2009-11-30,36.8464
2009-10-30,34.7279
2009-09-30,34.8245
2009-08-31,33.7934
2009-07-31,32.7466
2009-06-30,31.4359
2009-05-29,31.1130
2009-04-30,30.7304
2009-03-31,30.1168
2009-02-27,32.8241
2009-01-30,36.5468
2008-12-31,36.8849
2008-11-28,37.3486
2008-10-31,39.4648
2008-09-30,41.5753
2008-08-29,43.7235
2008-07-31,43.7240
2008-06-30,45.2689
2008-05-30,47.9891
2008-04-30,48.1757
2008-03-31,48.2757
2008-02-29,47.9654
2008-01-31,47.3770
2007-12-31,46.2014
2007-11-30,46.4897
2007-10-31,46.2969
2007-09-28,44.9533
2007-08-31,42.6799
2007-07-31,40.5061
2007-06-29,40.0961
2007-05-31,40.0934
2007-04-30,39.2581
2007-03-30,38.8988
2007-02-28,38.7603
2007-01-31,38.0094
2006-12-29,37.5518
2006-11-30,36.2941
2006-10-31,35.2629
2006-09-29,34.1417
2006-08-31,33.4233
2006-07-31,32.6447
2006-06-30,32.4237
2006-05-31,32.3523
2006-04-28,31.5305
2006-03-31,30.9658
2006-02-28,29.4055
2006-01-31,28.1887
2005-12-30,27.5002
2005-11-30,26.8457
2005-10-31,26.7836
2005-09-30,27.3679
2005-08-31,27.6942
2005-07-29,27.6704
2005-06-30,27.5270
2005-05-31,27.3517
2005-04-29,27.1102
2005-03-31,27.4026
2005-02-28,27.2402
2005-01-31,27.2172
2004-12-31,27.4606
2004-11-30,27.0292
2004-10-29,25.6564
2004-09-30,25.2881
2004-08-31,23.9412
2004-07-30,23.4363
2004-06-30,23.1417
2004-05-28,21.6990
2004-04-30,20.6561
2004-03-31,19.9868
2004-02-27,19.4744
2004-01-30,19.1250
2003-12-31,18.5683
2003-11-28,17.9770
2003-10-31,18.2475
2003-09-30,19.2225
2003-08-29,20.1068
2003-07-31,19.6601
2003-06-30,19.5969
2003-05-30,18.6815
2003-04-30,17.7175
2003-03-31,17.2760
2003-02-28,17.4750
2003-01-31,18.4217
2002-12-31,18.6278
2002-11-29,18.7441
2002-10-31,19.7681
2002-09-30,21.2170
2002-08-30,23.5626
2002-07-31,24.6070
2002-06-28,27.1001
2002-05-31,27.2954
2002-04-30,25.9747
2002-03-28,24.6660
