,TEMA_monthly_10
2022-04-04,3.2105
2022-03-31,2.5128
2022-02-28,1.9219
2022-01-31,2.2272
2021-12-31,2.6678
2021-11-30,3.0575
2021-10-29,3.3685
2021-09-30,3.6078
2021-08-31,3.9666
2021-07-30,3.6621
2021-06-30,3.7124
2021-05-28,3.4945
2021-04-30,3.4714
2021-03-31,3.7332
2021-02-26,3.7710
2021-01-29,3.3536
2020-12-31,2.6930
2020-11-30,2.3832
2020-10-30,2.1518
2020-09-30,2.0554
2020-08-31,2.1382
2020-07-31,2.1514
2020-06-30,1.9163
2020-05-29,1.5976
2020-04-30,1.5670
2020-03-31,1.6052
2020-02-28,1.7406
2020-01-31,1.9194
2019-12-31,1.9675
2019-11-29,2.0995
2019-10-31,2.0871
2019-09-30,2.3138
2019-08-30,2.6177
2019-07-31,2.8909
2019-06-28,3.1945
2019-05-31,3.7707
2019-04-30,4.0843
2019-03-29,3.9702
2019-02-28,3.9790
2019-01-31,3.9898
2018-12-31,3.9510
2018-11-30,4.5091
2018-10-31,4.7322
2018-09-28,5.0481
2018-08-31,5.4187
2018-07-31,6.0459
2018-06-29,6.1700
2018-05-31,6.2794
2018-04-30,6.2739
2018-03-29,6.3824
2018-02-28,6.0326
2018-01-31,5.6816
2017-12-29,5.0913
2017-11-30,4.7539
2017-10-31,3.5173
2017-09-29,3.6327
2017-08-31,3.7049
2017-07-31,4.3081
2017-06-30,4.6757
2017-05-31,5.3601
2017-04-28,5.7622
2017-03-31,5.2430
2017-02-28,4.3982
2017-01-31,2.5826
2016-12-30,2.6301
2016-11-30,2.2366
2016-10-31,1.7642
2016-09-30,0.9901
2016-08-31,-0.1221
2016-07-29,-0.7857
2016-06-30,-2.4542
2016-05-31,-1.7153
2016-04-29,2.2944
2016-03-31,7.4198
2016-02-29,16.4708
2016-01-29,29.8971
2015-12-31,52.3406
2015-11-30,61.4749
2015-10-30,66.9174
2015-09-30,70.6334
2015-08-31,57.3637
2015-07-31,53.8154
