,TEMA_monthly_10
2022-04-04,449.1657
2022-03-31,432.1687
2022-02-28,408.4270
2022-01-31,375.1835
2021-12-31,374.4178
2021-11-30,360.9211
2021-10-29,365.7457
2021-09-30,367.3745
2021-08-31,366.7268
2021-07-30,359.5451
2021-06-30,351.9054
2021-05-28,339.2798
2021-04-30,318.2111
2021-03-31,295.3499
2021-02-26,282.1554
2021-01-29,284.4132
2020-12-31,292.7451
2020-11-30,293.8199
2020-10-30,297.6519
2020-09-30,312.9053
2020-08-31,318.9328
2020-07-31,310.2549
2020-06-30,310.0673
2020-05-29,321.4676
2020-04-30,320.3244
2020-03-31,322.5022
2020-02-28,343.7412
2020-01-31,357.3904
2019-12-31,347.6923
2019-11-29,351.8915
2019-10-31,351.6656
2019-09-30,350.1307
2019-08-30,331.8630
2019-07-31,308.7727
2019-06-28,288.0181
2019-05-31,271.3097
2019-04-30,259.3530
2019-03-29,251.4040
2019-02-28,253.2212
2019-01-31,243.6696
2018-12-31,240.4803
2018-11-30,256.3640
2018-10-31,271.2113
2018-09-28,293.0842
2018-08-31,290.4198
2018-07-31,298.3181
2018-06-29,309.1479
2018-05-31,319.8905
2018-04-30,323.0822
2018-03-29,329.6179
2018-02-28,320.5456
2018-01-31,305.4964
2017-12-29,287.6234
2017-11-30,280.8835
2017-10-31,270.0012
2017-09-29,260.1789
2017-08-31,249.5330
2017-07-31,242.6140
2017-06-30,237.8899
2017-05-31,234.1586
2017-04-28,226.9966
2017-03-31,223.9625
2017-02-28,223.8428
2017-01-31,217.8014
2016-12-30,219.2591
2016-11-30,218.4452
2016-10-31,206.4232
2016-09-30,200.6160
2016-08-31,200.6171
2016-07-29,201.0424
2016-06-30,198.5953
2016-05-31,190.6577
2016-04-29,184.5525
2016-03-31,178.7091
2016-02-29,174.4982
2016-01-29,171.0969
2015-12-31,170.2525
2015-11-30,166.0503
2015-10-30,160.6577
2015-09-30,151.7358
2015-08-31,151.2264
2015-07-31,151.3007
2015-06-30,145.7579
2015-05-29,145.6705
2015-04-30,144.6275
2015-03-31,145.9732
2015-02-27,143.0635
2015-01-30,135.1459
2014-12-31,128.3892
2014-11-28,123.5054
2014-10-31,119.6053
2014-09-30,115.5276
2014-08-29,112.7255
2014-07-31,110.8391
2014-06-30,110.3410
2014-05-30,111.2412
2014-04-30,110.8429
2014-03-31,110.0143
2014-02-28,106.9549
2014-01-31,103.0516
2013-12-31,100.0785
2013-11-29,95.4754
2013-10-31,89.0774
2013-09-30,82.3356
2013-08-30,78.9351
2013-07-31,75.1538
2013-06-28,69.6015
2013-05-31,66.3807
2013-04-30,61.5793
2013-03-28,58.4508
2013-02-28,56.8983
2013-01-31,57.0607
2012-12-31,57.8624
2012-11-30,57.4642
2012-10-31,57.2156
2012-09-28,55.8811
2012-08-31,55.0217
2012-07-31,53.3468
2012-06-29,51.4439
2012-05-31,49.8934
2012-04-30,50.3544
2012-03-30,48.7808
2012-02-29,47.6379
2012-01-31,46.6474
2011-12-30,46.4426
2011-11-30,45.9368
2011-10-31,46.0051
2011-09-30,46.0760
2011-08-31,49.2370
2011-07-29,52.5288
2011-06-30,54.3657
2011-05-31,52.1207
2011-04-29,50.7864
2011-03-31,49.7975
2011-02-28,48.6398
2011-01-31,47.9192
2010-12-31,45.6599
2010-11-30,44.3658
2010-10-29,43.8372
2010-09-30,42.4469
2010-08-31,41.5518
2010-07-30,43.2619
2010-06-30,43.7577
2010-05-28,46.3157
2010-04-30,46.9983
2010-03-31,44.5043
2010-02-26,41.6310
2010-01-29,39.2119
2009-12-31,37.8613
2009-11-30,36.0995
2009-10-30,33.9131
2009-09-30,33.0163
2009-08-31,30.9634
2009-07-31,29.3723
2009-06-30,29.2954
2009-05-29,28.8523
2009-04-30,27.5264
2009-03-31,25.7175
2009-02-27,25.5552
2009-01-30,28.5842
2008-12-31,28.8010
2008-11-28,30.9385
2008-10-31,36.3499
2008-09-30,42.1984
2008-08-29,44.9607
2008-07-31,45.4792
2008-06-30,47.1872
2008-05-30,50.0084
2008-04-30,50.4088
2008-03-31,52.0017
2008-02-29,52.4392
2008-01-31,52.6574
2007-12-31,52.7150
2007-11-30,53.0007
2007-10-31,53.2173
2007-09-28,51.4358
2007-08-31,51.1117
2007-07-31,50.1215
2007-06-29,49.8699
2007-05-31,48.5814
2007-04-30,47.5217
2007-03-30,46.8415
2007-02-28,45.4665
2007-01-31,44.6736
2006-12-29,43.6438
2006-11-30,43.4355
2006-10-31,43.3761
2006-09-29,43.5546
2006-08-31,42.9899
2006-07-31,42.5813
2006-06-30,42.2536
2006-05-31,42.5489
2006-04-28,42.5706
2006-03-31,41.6194
2006-02-28,39.4643
2006-01-31,37.9306
2005-12-30,36.5088
2005-11-30,35.1948
2005-10-31,34.3718
2005-09-30,34.8057
2005-08-31,35.1167
2005-07-29,34.7966
2005-06-30,34.6510
2005-05-31,34.4675
2005-04-29,33.9469
2005-03-31,33.6055
2005-02-28,33.4143
2005-01-31,33.5348
2004-12-31,34.1731
2004-11-30,34.0084
2004-10-29,32.8639
2004-09-30,33.0860
2004-08-31,32.6818
2004-07-30,32.6953
2004-06-30,32.3290
2004-05-28,31.2473
2004-04-30,30.4553
2004-03-31,30.1190
2004-02-27,29.7405
2004-01-30,28.5887
2003-12-31,27.8475
2003-11-28,26.9845
2003-10-31,26.3462
2003-09-30,26.1937
2003-08-29,26.6787
2003-07-31,25.5867
