,TEMA_monthly_10
2022-04-04,340.3512
2022-03-31,336.6087
2022-02-28,334.6787
2022-01-31,344.6401
2021-12-31,358.9896
2021-11-30,339.2150
2021-10-29,326.4082
2021-09-30,310.8454
2021-08-31,308.7088
2021-07-30,281.7771
2021-06-30,270.2130
2021-05-28,260.0707
2021-04-30,258.3026
2021-03-31,259.3082
2021-02-26,258.8498
2021-01-29,258.2257
2020-12-31,248.5990
2020-11-30,230.0273
2020-10-30,222.2521
2020-09-30,218.3366
2020-08-31,210.8397
2020-07-31,193.2634
2020-06-30,180.7313
2020-05-29,163.9174
2020-04-30,147.7133
2020-03-31,139.2391
2020-02-28,145.3645
2020-01-31,147.7976
2019-12-31,144.3449
2019-11-29,144.1495
2019-10-31,141.9000
2019-09-30,141.3383
2019-08-30,138.6464
2019-07-31,130.7372
2019-06-28,124.3251
2019-05-31,116.8845
2019-04-30,113.5078
2019-03-29,104.8838
2019-02-28,95.7535
2019-01-31,91.1222
2018-12-31,89.8068
2018-11-30,93.9249
2018-10-31,94.7131
2018-09-28,97.2832
2018-08-31,94.7111
2018-07-31,88.2898
2018-06-29,87.1695
2018-05-31,87.9710
2018-04-30,87.3170
2018-03-29,87.8797
2018-02-28,89.9935
2018-01-31,91.8259
2017-12-29,88.7990
2017-11-30,88.8432
2017-10-31,85.0137
2017-09-29,81.5222
2017-08-31,79.9926
2017-07-31,77.4261
2017-06-30,75.8460
2017-05-31,75.5751
2017-04-28,73.4704
2017-03-31,70.7423
2017-02-28,67.3879
2017-01-31,62.5723
2016-12-30,60.9406
2016-11-30,61.0045
2016-10-31,59.7690
2016-09-30,58.4811
2016-08-31,56.3146
2016-07-29,52.9524
2016-06-30,51.2797
2016-05-31,48.7617
2016-04-29,46.6109
2016-03-31,46.2175
2016-02-29,45.0447
2016-01-29,45.8312
2015-12-31,48.2589
2015-11-30,49.9948
2015-10-30,49.4783
2015-09-30,48.6885
2015-08-31,49.9707
2015-07-31,51.2215
2015-06-30,50.2618
2015-05-29,48.7787
2015-04-30,46.9216
2015-03-31,46.0439
2015-02-27,44.9821
2015-01-30,43.2279
2014-12-31,42.8272
2014-11-28,41.8199
2014-10-31,40.3079
2014-09-30,39.6385
2014-08-29,39.4731
2014-07-31,38.3893
2014-06-30,38.8669
2014-05-30,38.8418
2014-04-30,38.9901
2014-03-31,39.7429
2014-02-28,40.2495
2014-01-31,39.5663
2013-12-31,38.8212
2013-11-29,37.1592
2013-10-31,37.2813
2013-09-30,37.5336
2013-08-30,36.9662
2013-07-31,37.0076
2013-06-28,36.4526
2013-05-31,36.4008
2013-04-30,35.7583
2013-03-28,35.2891
2013-02-28,34.2877
2013-01-31,33.2904
2012-12-31,32.8090
2012-11-30,33.1013
2012-10-31,32.7623
2012-09-28,32.6132
2012-08-31,31.7659
2012-07-31,30.4076
2012-06-29,30.1741
2012-05-31,30.3434
2012-04-30,30.4390
2012-03-30,30.1863
2012-02-29,29.2888
2012-01-31,28.0153
2011-12-30,26.9546
2011-11-30,26.6785
2011-10-31,25.7358
2011-09-30,25.1212
2011-08-31,25.8671
2011-07-29,25.9501
2011-06-30,27.3379
2011-05-31,28.1717
2011-04-29,28.2295
2011-03-31,28.1828
2011-02-28,27.8302
2011-01-31,27.1490
2010-12-31,26.4285
2010-11-30,25.4107
2010-10-29,24.6384
2010-09-30,23.4999
2010-08-31,22.3130
2010-07-30,21.8169
2010-06-30,21.7578
2010-05-28,22.3101
2010-04-30,22.7329
2010-03-31,22.4891
2010-02-26,22.2854
2010-01-29,22.2623
2009-12-31,22.6088
2009-11-30,22.3921
2009-10-30,21.8929
2009-09-30,21.4133
2009-08-31,20.4059
2009-07-31,19.7080
2009-06-30,19.5277
2009-05-29,19.5993
2009-04-30,19.7514
2009-03-31,18.4697
2009-02-27,17.3511
2009-01-30,17.2162
2008-12-31,17.2374
2008-11-28,17.4056
2008-10-31,19.4776
2008-09-30,21.1549
2008-08-29,22.6024
2008-07-31,23.7390
2008-06-30,23.7837
2008-05-30,23.9607
2008-04-30,22.6176
2008-03-31,22.8694
2008-02-29,23.5792
2008-01-31,24.3502
2007-12-31,26.3205
2007-11-30,26.6033
2007-10-31,27.8729
2007-09-28,27.2410
2007-08-31,27.0344
2007-07-31,26.5043
2007-06-29,27.5699
2007-05-31,27.7265
2007-04-30,27.7779
2007-03-30,26.9568
2007-02-28,26.5691
2007-01-31,26.2949
2006-12-29,25.0658
2006-11-30,23.0410
2006-10-31,20.7614
2006-09-29,19.4039
2006-08-31,19.2765
2006-07-31,19.6145
2006-06-30,20.8310
2006-05-31,22.0214
2006-04-28,22.6090
2006-03-31,22.4576
2006-02-28,21.7989
2006-01-31,21.0694
2005-12-30,19.7696
2005-11-30,19.1888
2005-10-31,18.6455
2005-09-30,18.2578
2005-08-31,17.7359
2005-07-29,16.9372
2005-06-30,16.1556
2005-05-31,16.3341
2005-04-29,15.7790
2005-03-31,16.1964
2005-02-28,15.8630
