,TEMA_monthly_10
2018-11-06,45.6291
2018-10-31,44.9914
2018-09-28,43.8668
2018-08-31,42.1133
2018-07-31,39.5473
2018-06-29,35.4964
2018-05-31,35.1306
2018-04-30,34.4647
2018-03-29,34.2155
2018-02-28,34.3824
2018-01-31,33.7678
2017-12-29,32.4779
2017-11-30,32.2221
2017-10-31,31.9516
2017-09-29,32.1401
2017-08-31,31.7322
2017-07-31,31.2291
2017-06-30,32.0096
2017-05-31,30.9058
2017-04-28,30.9922
2017-03-31,30.5780
2017-02-28,30.6535
2017-01-31,30.3854
2016-12-30,30.7623
2016-11-30,30.9603
2016-10-31,31.0787
2016-09-30,32.1169
2016-08-31,32.0740
2016-07-29,31.3729
2016-06-30,29.9252
2016-05-31,28.8436
2016-04-29,27.5074
2016-03-31,27.3164
2016-02-29,26.3111
2016-01-29,25.7580
2015-12-31,25.4620
2015-11-30,25.1587
2015-10-30,25.0282
2015-09-30,25.2866
2015-08-31,25.9633
2015-07-31,26.9986
2015-06-30,27.5796
2015-05-29,28.3289
2015-04-30,28.6971
2015-03-31,28.5447
2015-02-27,27.7602
2015-01-30,26.6140
2014-12-31,26.3700
2014-11-28,25.9100
2014-10-31,24.8173
2014-09-30,24.6162
2014-08-29,25.0158
2014-07-31,25.4586
2014-06-30,25.9022
2014-05-30,26.6426
2014-04-30,27.7442
2014-03-31,28.6161
2014-02-28,29.3250
2014-01-31,28.7900
2013-12-31,28.8262
2013-11-29,27.8398
2013-10-31,26.6208
2013-09-30,25.5537
2013-08-30,25.0645
2013-07-31,24.4790
2013-06-28,23.3776
2013-05-31,22.3060
2013-04-30,21.4010
2013-03-28,20.3618
2013-02-28,19.8163
2013-01-31,19.3872
2012-12-31,18.7319
2012-11-30,19.3689
2012-10-31,20.2255
2012-09-28,21.4283
2012-08-31,21.3771
2012-07-31,21.1066
2012-06-29,21.8576
2012-05-31,21.2514
2012-04-30,21.4890
2012-03-30,21.0552
2012-02-29,19.7200
2012-01-31,17.9802
2011-12-30,16.2028
2011-11-30,16.5779
2011-10-31,16.6412
2011-09-30,16.5536
2011-08-31,17.6576
2011-07-29,18.4610
2011-06-30,18.9705
2011-05-31,19.4088
2011-04-29,19.7145
2011-03-31,19.5048
2011-02-28,19.3506
2011-01-31,18.7423
2010-12-31,18.3275
2010-11-30,17.3299
2010-10-29,16.6695
2010-09-30,15.5235
2010-08-31,14.9505
2010-07-30,15.7946
2010-06-30,16.2558
2010-05-28,17.5550
2010-04-30,18.4733
2010-03-31,18.4462
2010-02-26,18.0028
2010-01-29,17.7989
2009-12-31,17.7017
2009-11-30,17.2767
2009-10-30,16.7818
2009-09-30,16.6406
2009-08-31,15.8265
2009-07-31,14.4420
2009-06-30,13.0323
2009-05-29,12.9413
2009-04-30,12.8639
2009-03-31,12.9545
2009-02-27,12.9886
2009-01-30,13.4803
2008-12-31,13.7821
2008-11-28,14.0481
2008-10-31,15.4219
2008-09-30,17.0500
2008-08-29,18.3736
2008-07-31,18.3124
2008-06-30,18.1747
2008-05-30,18.4665
2008-04-30,17.1476
2008-03-31,17.5185
2008-02-29,17.9233
2008-01-31,18.3819
2007-12-31,19.5379
2007-11-30,19.7215
2007-10-31,20.2384
2007-09-28,19.9678
2007-08-31,19.9225
2007-07-31,20.1259
2007-06-29,20.4509
2007-05-31,20.5011
2007-04-30,20.1863
2007-03-30,19.3016
2007-02-28,18.6630
2007-01-31,17.6675
2006-12-29,16.9821
2006-11-30,16.9871
2006-10-31,17.5505
2006-09-29,16.8611
2006-08-31,16.4579
2006-07-31,16.0333
2006-06-30,16.8480
2006-05-31,18.3586
2006-04-28,20.0733
2006-03-31,20.7812
2006-02-28,20.8912
2006-01-31,21.1030
2005-12-30,21.3417
2005-11-30,21.2312
2005-10-31,20.9163
2005-09-30,20.7239
2005-08-31,20.5241
2005-07-29,20.6878
2005-06-30,20.6842
2005-05-31,20.6657
2005-04-29,20.7668
2005-03-31,21.1002
2005-02-28,21.4759
2005-01-31,22.0056
2004-12-31,22.6858
2004-11-30,21.6546
2004-10-29,20.3641
2004-09-30,19.8558
2004-08-31,19.7985
2004-07-30,20.7414
2004-06-30,21.5616
2004-05-28,21.2595
2004-04-30,21.2476
2004-03-31,21.2522
2004-02-27,21.1157
2004-01-30,20.9362
2003-12-31,20.7426
2003-11-28,19.6998
2003-10-31,20.0771
2003-09-30,20.3548
2003-08-29,19.2659
2003-07-31,17.7179
2003-06-30,15.3687
2003-05-30,13.3968
2003-04-30,10.7619
2003-03-31,9.6274
2003-02-28,9.3141
2003-01-31,9.0935
2002-12-31,8.8659
2002-11-29,8.5984
2002-10-31,7.5814
2002-09-30,6.4259
2002-08-30,7.6411
2002-07-31,8.9188
2002-06-28,12.0228
2002-05-31,13.5545
2002-04-30,15.3191
2002-03-28,17.5022
