,TEMA_monthly_10
2022-04-04,38.5033
2022-03-31,39.2082
2022-02-28,39.7659
2022-01-31,40.8921
2021-12-31,41.0754
2021-11-30,39.3940
2021-10-29,41.5155
2021-09-30,41.9462
2021-08-31,42.0080
2021-07-30,38.7327
2021-06-30,36.6880
2021-05-28,34.4210
2021-04-30,36.3617
2021-03-31,36.7567
2021-02-26,36.2171
2021-01-29,36.1119
2020-12-31,32.6944
2020-11-30,30.3186
2020-10-30,29.9408
2020-09-30,30.1791
2020-08-31,31.3524
2020-07-31,30.8058
2020-06-30,30.4513
2020-05-29,30.9918
2020-04-30,29.6808
2020-03-31,29.4627
2020-02-28,33.3826
2020-01-31,35.5097
2019-12-31,36.3478
2019-11-29,35.9674
2019-10-31,35.3879
2019-09-30,34.2720
2019-08-30,32.9723
2019-07-31,33.0717
2019-06-28,34.6510
2019-05-31,36.3845
2019-04-30,39.5386
2019-03-29,39.6195
2019-02-28,38.7476
2019-01-31,37.7484
2018-12-31,36.5423
2018-11-30,35.3869
2018-10-31,34.2066
2018-09-28,33.6541
2018-08-31,31.9112
2018-07-31,30.3979
2018-06-29,30.2929
2018-05-31,30.5698
2018-04-30,28.5921
2018-03-29,27.4726
2018-02-28,25.9473
2018-01-31,26.4030
2017-12-29,26.7842
2017-11-30,25.6136
2017-10-31,24.1643
2017-09-29,23.4334
2017-08-31,21.7877
2017-07-31,19.5742
2017-06-30,16.3260
2017-05-31,15.9960
2017-04-28,16.1334
2017-03-31,15.7238
2017-02-28,13.9431
2017-01-31,12.5722
2016-12-30,10.5481
2016-11-30,10.2367
2016-10-31,10.4018
2016-09-30,11.1472
2016-08-31,11.9716
2016-07-29,12.6854
2016-06-30,12.7204
2016-05-31,12.1339
2016-04-29,10.4945
2016-03-31,8.9837
2016-02-29,8.2340
2016-01-29,8.7224
2015-12-31,9.7898
2015-11-30,11.0463
2015-10-30,12.8102
2015-09-30,15.3394
2015-08-31,18.1984
2015-07-31,19.5640
2015-06-30,20.2043
2015-05-29,21.0972
2015-04-30,21.1570
2015-03-31,21.3353
2015-02-27,21.8317
2015-01-30,23.3886
2014-12-31,25.3734
2014-11-28,27.0928
2014-10-31,27.1166
2014-09-30,27.8751
2014-08-29,28.7400
2014-07-31,29.7617
2014-06-30,31.0407
2014-05-30,29.2459
2014-04-30,27.3463
2014-03-31,26.1089
2014-02-28,24.7976
2014-01-31,24.3576
2013-12-31,24.3412
2013-11-29,23.8162
2013-10-31,24.2584
2013-09-30,23.6382
2013-08-30,23.3825
2013-07-31,23.5240
2013-06-28,23.2982
2013-05-31,22.9811
2013-04-30,23.0539
2013-03-28,21.6913
2013-02-28,20.4043
2013-01-31,19.8083
2012-12-31,18.8377
2012-11-30,17.9491
2012-10-31,17.6412
2012-09-28,16.8774
2012-08-31,15.8613
2012-07-31,14.3838
2012-06-29,13.0897
2012-05-31,12.6779
2012-04-30,13.3071
2012-03-30,13.4012
2012-02-29,14.3872
2012-01-31,15.1407
2011-12-30,16.4567
2011-11-30,17.7629
2011-10-31,18.8449
2011-09-30,19.4675
2011-08-31,20.4759
2011-07-29,20.6664
2011-06-30,20.2772
2011-05-31,19.6034
2011-04-29,18.4568
2011-03-31,17.0526
2011-02-28,16.4743
2011-01-31,16.5180
2010-12-31,16.2013
2010-11-30,16.4628
2010-10-29,16.9945
2010-09-30,17.5345
2010-08-31,17.8678
2010-07-30,18.6758
2010-06-30,18.5790
2010-05-28,19.2815
2010-04-30,19.1436
2010-03-31,18.5077
2010-02-26,19.4311
2010-01-29,20.2975
2009-12-31,20.3220
2009-11-30,20.6458
2009-10-30,20.9452
2009-09-30,21.9142
2009-08-31,20.4328
2009-07-31,19.0142
2009-06-30,16.7940
2009-05-29,14.3648
2009-04-30,12.9487
2009-03-31,13.6894
2009-02-27,15.3321
2009-01-30,17.3669
2008-12-31,18.2083
2008-11-28,19.7963
2008-10-31,22.2611
2008-09-30,26.4269
2008-08-29,31.9328
2008-07-31,32.9512
2008-06-30,35.2304
2008-05-30,34.8828
2008-04-30,35.0601
2008-03-31,33.9601
2008-02-29,35.0611
2008-01-31,35.3473
2007-12-31,37.1626
2007-11-30,37.0381
2007-10-31,37.1959
2007-09-28,35.3956
2007-08-31,34.4158
2007-07-31,35.1060
2007-06-29,35.6233
2007-05-31,34.4156
2007-04-30,31.0201
2007-03-30,28.2569
2007-02-28,25.9182
2007-01-31,23.9086
2006-12-29,22.6265
2006-11-30,21.7465
2006-10-31,20.1335
2006-09-29,20.1636
2006-08-31,20.9665
2006-07-31,20.6057
2006-06-30,20.3977
2006-05-31,20.3218
2006-04-28,19.6998
