,TEMA_monthly_10
2022-04-04,130.7912
2022-03-31,134.8320
2022-02-28,142.2214
2022-01-31,150.4798
2021-12-31,157.9258
2021-11-30,163.4315
2021-10-29,173.9559
2021-09-30,179.3672
2021-08-31,188.4582
2021-07-30,188.7109
2021-06-30,187.8451
2021-05-28,180.7636
2021-04-30,183.6997
2021-03-31,179.7182
2021-02-26,171.1861
2021-01-29,161.1623
2020-12-31,151.2820
2020-11-30,146.5700
2020-10-30,146.4353
2020-09-30,145.5080
2020-08-31,140.2994
2020-07-31,131.9667
2020-06-30,118.5648
2020-05-29,109.6484
2020-04-30,102.0470
2020-03-31,100.2703
2020-02-28,106.6905
2020-01-31,108.5426
2019-12-31,102.4017
2019-11-29,87.7158
2019-10-31,80.6676
2019-09-30,74.8386
2019-08-30,73.9125
2019-07-31,75.2158
2019-06-28,71.1087
2019-05-31,70.4025
2019-04-30,76.4441
2019-03-29,72.0159
2019-02-28,69.4030
2019-01-31,66.4775
2018-12-31,68.4033
2018-11-30,75.6046
2018-10-31,82.9824
2018-09-28,85.5243
2018-08-31,86.9654
2018-07-31,88.8752
2018-06-29,89.9763
2018-05-31,90.3911
2018-04-30,89.8554
2018-03-29,96.7744
2018-02-28,98.4315
2018-01-31,95.0822
2017-12-29,97.7541
2017-11-30,102.8978
2017-10-31,103.9872
2017-09-29,99.6359
2017-08-31,100.2394
2017-07-31,98.4857
2017-06-30,95.9007
2017-05-31,97.1189
2017-04-28,91.8215
2017-03-31,87.8079
2017-02-28,82.5146
2017-01-31,76.3057
2016-12-30,68.8250
2016-11-30,68.4615
2016-10-31,66.5526
2016-09-30,63.8876
2016-08-31,60.5633
2016-07-29,56.6735
2016-06-30,56.9046
2016-05-31,59.3192
2016-04-29,61.1234
2016-03-31,64.2661
2016-02-29,62.4529
2016-01-29,67.1280
2015-12-31,72.9769
2015-11-30,76.9234
2015-10-30,78.9892
2015-09-30,85.6146
2015-08-31,90.9516
2015-07-31,96.3192
2015-06-30,98.6163
2015-05-29,95.9889
2015-04-30,87.9593
2015-03-31,85.6144
2015-02-27,77.5874
2015-01-30,71.2669
2014-12-31,64.1051
2014-11-28,59.1175
2014-10-31,54.3343
2014-09-30,52.3842
2014-08-29,49.0990
2014-07-31,44.5928
2014-06-30,41.1225
2014-05-30,37.8987
2014-04-30,34.9951
2014-03-31,31.8411
2014-02-28,29.0633
2014-01-31,26.0165
2013-12-31,24.5196
2013-11-29,23.2385
2013-10-31,22.4704
2013-09-30,21.7714
2013-08-30,21.2920
2013-07-31,20.2655
2013-06-28,19.5625
2013-05-31,19.8490
2013-04-30,19.1371
2013-03-28,19.2217
2013-02-28,19.4453
2013-01-31,20.2809
2012-12-31,19.9953
2012-11-30,21.8163
2012-10-31,23.1240
2012-09-28,24.5981
2012-08-31,26.6106
2012-07-31,25.3357
2012-06-29,24.2636
2012-05-31,23.5565
2012-04-30,22.7113
2012-03-30,21.2366
2012-02-29,18.7328
2012-01-31,15.4923
2011-12-30,14.0752
2011-11-30,15.3857
2011-10-31,17.4502
2011-09-30,18.5511
2011-08-31,21.4028
2011-07-29,24.0660
2011-06-30,25.1751
2011-05-31,28.1322
2011-04-29,30.8377
2011-03-31,30.9792
2011-02-28,30.3106
2011-01-31,26.8745
2010-12-31,24.0134
2010-11-30,21.4330
2010-10-29,19.3350
2010-09-30,17.5968
2010-08-31,16.2522
2010-07-30,15.8681
2010-06-30,15.3699
2010-05-28,14.9719
2010-04-30,14.7901
2010-03-31,13.8681
2010-02-26,13.1367
2010-01-29,12.1569
2009-12-31,12.1687
2009-11-30,11.1975
2009-10-30,10.8096
2009-09-30,11.2827
2009-08-31,10.2047
2009-07-31,9.4955
2009-06-30,8.1128
2009-05-29,7.4043
2009-04-30,6.4956
2009-03-31,5.5734
2009-02-27,4.7130
2009-01-30,4.4388
2008-12-31,5.4138
2008-11-28,6.1832
2008-10-31,7.4503
2008-09-30,8.2910
2008-08-29,8.7832
2008-07-31,8.6790
2008-06-30,8.6366
2008-05-30,8.2944
2008-04-30,7.4856
2008-03-31,7.2611
2008-02-29,7.7653
2008-01-31,7.9021
2007-12-31,8.1996
2007-11-30,8.3274
2007-10-31,8.1181
2007-09-28,7.6738
2007-08-31,7.0805
2007-07-31,6.8578
2007-06-29,6.4801
2007-05-31,6.2392
2007-04-30,6.0192
2007-03-30,5.7986
2007-02-28,6.1424
2007-01-31,6.1203
2006-12-29,6.0820
2006-11-30,5.6967
2006-10-31,5.0176
2006-09-29,4.3836
2006-08-31,4.3307
2006-07-31,4.6150
2006-06-30,5.2010
2006-05-31,5.4071
2006-04-28,5.6276
2006-03-31,5.0713
2006-02-28,4.4849
2006-01-31,4.5664
2005-12-30,4.7171
2005-11-30,5.0969
2005-10-31,5.5167
2005-09-30,6.1856
2005-08-31,6.1985
2005-07-29,5.9029
2005-06-30,5.6475
2005-05-31,5.2903
2005-04-29,5.4436
2005-03-31,6.3941
2005-02-28,7.1636
2005-01-31,7.7802
2004-12-31,8.5021
2004-11-30,8.4588
2004-10-29,8.0870
2004-09-30,8.1596
2004-08-31,7.9133
2004-07-30,8.2421
2004-06-30,8.6944
2004-05-28,9.1365
2004-04-30,9.6328
2004-03-31,10.5492
2004-02-27,9.9601
2004-01-30,9.2603
2003-12-31,8.5663
2003-11-28,8.6426
2003-10-31,8.6643
2003-09-30,8.7678
2003-08-29,8.5572
2003-07-31,6.8510
2003-06-30,6.0427
2003-05-30,5.9133
2003-04-30,5.3425
2003-03-31,5.8429
2003-02-28,6.1272
2003-01-31,6.1778
2002-12-31,6.3580
2002-11-29,5.7413
2002-10-31,2.9333
2002-09-30,2.0016
2002-08-30,2.4825
2002-07-31,3.7420
2002-06-28,6.7400
2002-05-31,9.9075
2002-04-30,12.0901
2002-03-28,14.3351
