,TEMA_monthly_10
2022-04-04,206.9768
2022-03-31,207.2493
2022-02-28,209.7386
2022-01-31,210.1889
2021-12-31,212.9455
2021-11-30,212.0345
2021-10-29,216.6803
2021-09-30,225.7016
2021-08-31,234.4029
2021-07-30,235.4848
2021-06-30,241.0530
2021-05-28,243.9149
2021-04-30,225.6336
2021-03-31,208.7646
2021-02-26,186.8141
2021-01-29,171.3506
2020-12-31,163.5749
2020-11-30,157.2070
2020-10-30,144.2591
2020-09-30,137.5580
2020-08-31,134.3502
2020-07-31,128.9801
2020-06-30,123.5400
2020-05-29,120.6779
2020-04-30,122.6909
2020-03-31,126.5648
2020-02-28,146.4388
2020-01-31,153.0723
2019-12-31,153.9911
2019-11-29,149.0403
2019-10-31,147.3186
2019-09-30,144.0762
2019-08-30,143.2229
2019-07-31,147.0069
2019-06-28,150.7744
2019-05-31,148.1779
2019-04-30,150.3757
2019-03-29,146.5126
2019-02-28,148.1009
2019-01-31,148.2858
2018-12-31,145.4444
2018-11-30,153.9987
2018-10-31,153.5792
2018-09-28,160.8358
2018-08-31,153.0166
2018-07-31,145.3786
2018-06-29,138.9117
2018-05-31,134.8665
2018-04-30,136.9667
2018-03-29,142.3042
2018-02-28,148.8607
2018-01-31,151.8742
2017-12-29,148.8403
2017-11-30,142.4131
2017-10-31,135.8687
2017-09-29,133.9028
2017-08-31,136.5182
2017-07-31,141.4640
2017-06-30,145.3343
2017-05-31,148.7820
2017-04-28,151.5812
2017-03-31,152.4381
2017-02-28,152.7585
2017-01-31,152.3230
2016-12-30,144.7633
2016-11-30,139.4926
2016-10-31,134.0798
2016-09-30,134.3099
2016-08-31,136.0106
2016-07-29,137.7980
2016-06-30,138.5287
2016-05-31,139.2000
2016-04-29,137.7924
2016-03-31,137.5091
2016-02-29,138.3756
2016-01-29,146.7279
2015-12-31,149.2352
2015-11-30,146.7072
2015-10-30,142.0525
2015-09-30,138.7275
2015-08-31,142.0440
2015-07-31,141.2541
2015-06-30,136.8563
2015-05-29,132.9651
2015-04-30,128.8701
2015-03-31,125.9549
2015-02-27,122.5568
2015-01-30,116.9446
2014-12-31,116.8628
2014-11-28,113.9651
2014-10-31,110.0420
2014-09-30,105.9663
2014-08-29,105.9054
2014-07-31,103.2099
2014-06-30,101.7957
2014-05-30,100.2644
2014-04-30,98.3020
2014-03-31,95.9626
2014-02-28,93.5278
2014-01-31,90.2797
2013-12-31,92.1505
2013-11-29,89.1608
2013-10-31,86.1995
2013-09-30,82.8227
2013-08-30,80.0177
2013-07-31,78.8277
2013-06-28,76.2047
2013-05-31,75.0358
2013-04-30,71.9850
2013-03-28,70.0832
2013-02-28,68.8986
2013-01-31,68.1649
2012-12-31,66.5212
2012-11-30,64.8560
2012-10-31,61.7870
2012-09-28,58.3255
2012-08-31,55.9646
2012-07-31,53.6036
2012-06-29,51.0160
2012-05-31,50.0908
2012-04-30,49.5475
2012-03-30,47.6978
2012-02-29,45.7267
2012-01-31,42.6780
2011-12-30,40.8954
2011-11-30,41.5347
2011-10-31,42.1719
2011-09-30,42.0557
2011-08-31,46.9252
2011-07-29,49.4303
2011-06-30,51.0230
2011-05-31,50.1085
2011-04-29,49.6478
2011-03-31,48.0775
2011-02-28,46.3880
2011-01-31,45.0242
2010-12-31,43.3343
2010-11-30,40.6167
2010-10-29,38.3359
2010-09-30,35.9963
2010-08-31,34.7909
2010-07-30,35.6927
2010-06-30,35.2441
2010-05-28,36.4051
2010-04-30,36.2080
2010-03-31,33.7988
2010-02-26,32.5958
2010-01-29,31.2601
2009-12-31,30.0173
2009-11-30,27.3823
2009-10-30,26.6210
2009-09-30,25.4526
2009-08-31,24.6747
2009-07-31,22.2938
2009-06-30,19.9470
2009-05-29,20.2288
2009-04-30,19.6990
2009-03-31,18.0186
2009-02-27,20.3850
2009-01-30,25.0323
2008-12-31,29.0611
2008-11-28,30.6686
2008-10-31,34.8987
2008-09-30,40.9546
2008-08-29,42.0974
2008-07-31,41.5332
2008-06-30,41.0957
2008-05-30,42.4378
2008-04-30,39.4085
2008-03-31,36.2689
2008-02-29,35.7452
2008-01-31,35.4242
2007-12-31,35.4853
2007-11-30,36.0023
2007-10-31,36.4374
