,TEMA_monthly_10
2022-04-04,184.3636
2022-03-31,181.0920
2022-02-28,179.2091
2022-01-31,189.3588
2021-12-31,193.4595
2021-11-30,181.6520
2021-10-29,182.8141
2021-09-30,185.0933
2021-08-31,192.5906
2021-07-30,189.7796
2021-06-30,185.9261
2021-05-28,178.1934
2021-04-30,170.6664
2021-03-31,159.3754
2021-02-26,153.4706
2021-01-29,156.1219
2020-12-31,157.5926
2020-11-30,159.5398
2020-10-30,157.5754
2020-09-30,161.5413
2020-08-31,160.2824
2020-07-31,160.6714
2020-06-30,158.3718
2020-05-29,153.8483
2020-04-30,144.2588
2020-03-31,137.6020
2020-02-28,136.8342
2020-01-31,136.7363
2019-12-31,132.0500
2019-11-29,129.5228
2019-10-31,131.4391
2019-09-30,130.6054
2019-08-30,128.6970
2019-07-31,122.2461
2019-06-28,119.5678
2019-05-31,116.9680
2019-04-30,113.6000
2019-03-29,110.8297
2019-02-28,105.0638
2019-01-31,102.6033
2018-12-31,99.8197
2018-11-30,100.6629
2018-10-31,98.6484
2018-09-28,99.2160
2018-08-31,98.3481
2018-07-31,95.9259
2018-06-29,94.1218
2018-05-31,93.1495
2018-04-30,94.4336
2018-03-29,98.1091
2018-02-28,98.1687
2018-01-31,98.3010
2017-12-29,96.5812
2017-11-30,94.7156
2017-10-31,91.0901
2017-09-29,88.8543
2017-08-31,89.3693
2017-07-31,85.5433
2017-06-30,84.1311
2017-05-31,82.0571
2017-04-28,78.5109
2017-03-31,77.1350
2017-02-28,75.1060
2017-01-31,73.1423
2016-12-30,73.4265
2016-11-30,74.4333
2016-10-31,78.2264
2016-09-30,79.5192
2016-08-31,79.4339
2016-07-29,79.2511
2016-06-30,77.4731
2016-05-31,72.1939
2016-04-29,70.5158
2016-03-31,70.0504
2016-02-29,69.4545
2016-01-29,68.9424
2015-12-31,68.2316
2015-11-30,66.9380
2015-10-30,65.6962
2015-09-30,64.0356
2015-08-31,65.0403
2015-07-31,64.5218
2015-06-30,64.4679
2015-05-29,65.1572
2015-04-30,65.8323
2015-03-31,65.6590
2015-02-27,65.7575
2015-01-30,64.1862
2014-12-31,61.6042
2014-11-28,61.6955
2014-10-31,59.9098
2014-09-30,59.7060
2014-08-29,58.0804
2014-07-31,56.3092
2014-06-30,56.3632
2014-05-30,56.3662
2014-04-30,55.2619
2014-03-31,55.6252
2014-02-28,55.5950
2014-01-31,54.6167
2013-12-31,55.6206
2013-11-29,55.7997
2013-10-31,55.5807
2013-09-30,54.2706
2013-08-30,53.7666
2013-07-31,54.7617
