,TEMA_monthly_10
2020-01-03,5.6299
2019-12-31,5.3132
2019-11-29,4.7706
2019-10-31,4.6397
2019-09-30,4.6054
2019-08-30,4.4367
2019-07-31,4.1754
2019-06-28,3.8134
2019-05-31,3.4877
2019-04-30,3.0549
2019-03-29,2.7791
2019-02-28,2.5146
2019-01-31,2.0138
2018-12-31,1.7771
2018-11-30,1.9843
2018-10-31,1.8978
2018-09-28,1.8877
2018-08-31,1.7270
2018-07-31,1.6441
2018-06-29,1.8211
2018-05-31,2.0878
2018-04-30,2.3830
2018-03-29,2.3495
2018-02-28,2.1147
2018-01-31,1.9392
2017-12-29,1.8478
2017-11-30,1.9554
2017-10-31,2.2801
2017-09-29,2.6100
2017-08-31,3.1108
2017-07-31,3.7816
2017-06-30,4.0305
2017-05-31,4.3115
2017-04-28,5.0070
2017-03-31,5.0652
2017-02-28,5.4456
2017-01-31,5.9908
2016-12-30,5.7844
2016-11-30,6.0024
2016-10-31,6.0659
2016-09-30,5.3316
2016-08-31,4.8160
2016-07-29,4.0187
2016-06-30,3.9410
2016-05-31,4.0396
2016-04-29,4.1276
2016-03-31,3.7443
2016-02-29,3.1559
2016-01-29,3.0220
2015-12-31,3.1881
2015-11-30,3.0870
2015-10-30,3.4469
2015-09-30,3.7671
2015-08-31,4.8699
2015-07-31,5.3433
2015-06-30,5.8762
2015-05-29,6.3937
2015-04-30,6.9733
2015-03-31,7.0526
2015-02-27,7.4104
2015-01-30,7.7392
2014-12-31,8.8906
2014-11-28,9.6688
2014-10-31,10.6895
2014-09-30,11.9455
2014-08-29,12.4944
2014-07-31,12.4754
2014-06-30,13.1031
2014-05-30,13.2275
2014-04-30,13.7026
2014-03-31,13.9125
2014-02-28,14.7147
2014-01-31,15.4592
2013-12-31,17.0232
2013-11-29,17.9081
2013-10-31,18.8389
2013-09-30,20.4324
2013-08-30,20.7871
2013-07-31,21.7337
2013-06-28,21.1220
2013-05-31,21.2248
2013-04-30,19.6613
2013-03-28,17.5329
2013-02-28,15.8318
2013-01-31,14.0347
2012-12-31,13.0387
2012-11-30,13.2546
2012-10-31,13.9030
2012-09-28,14.0230
2012-08-31,13.9971
2012-07-31,14.3570
2012-06-29,15.0939
2012-05-31,15.8332
2012-04-30,16.7968
2012-03-30,15.3904
2012-02-29,14.7681
2012-01-31,14.4006
2011-12-30,14.7146
2011-11-30,15.5503
2011-10-31,17.2554
2011-09-30,19.3201
2011-08-31,21.7262
2011-07-29,23.6262
2011-06-30,24.4856
2011-05-31,24.7403
2011-04-29,24.1317
2011-03-31,23.5706
2011-02-28,24.1171
2011-01-31,24.5077
2010-12-31,24.9442
2010-11-30,25.1677
2010-10-29,25.7788
2010-09-30,25.7167
2010-08-31,24.6708
2010-07-30,24.8287
2010-06-30,24.0528
2010-05-28,25.5190
2010-04-30,27.6705
2010-03-31,27.6432
2010-02-26,26.6599
2010-01-29,27.0378
2009-12-31,27.7897
2009-11-30,28.0261
2009-10-30,26.7181
2009-09-30,25.9824
2009-08-31,23.7424
2009-07-31,21.5273
2009-06-30,18.1034
2009-05-29,16.7533
2009-04-30,14.5095
2009-03-31,13.6333
2009-02-27,14.5619
2009-01-30,17.1461
2008-12-31,19.8169
2008-11-28,22.0986
2008-10-31,27.2402
2008-09-30,33.0443
2008-08-29,32.6841
2008-07-31,31.4136
2008-06-30,29.8261
2008-05-30,30.8327
2008-04-30,30.6786
2008-03-31,30.5353
2008-02-29,30.0077
2008-01-31,29.9683
2007-12-31,31.5987
2007-11-30,31.5123
2007-10-31,30.4870
2007-09-28,29.0195
2007-08-31,28.5832
2007-07-31,29.5312
2007-06-29,30.0779
2007-05-31,30.3822
2007-04-30,29.8411
2007-03-30,28.2686
2007-02-28,27.1355
2007-01-31,25.6751
2006-12-29,24.7049
2006-11-30,23.9199
2006-10-31,22.9426
2006-09-29,22.7245
2006-08-31,22.2879
2006-07-31,22.6619
2006-06-30,23.1829
2006-05-31,22.9483
2006-04-28,22.2709
2006-03-31,20.9496
2006-02-28,19.8181
2006-01-31,19.4544
2005-12-30,19.4450
2005-11-30,19.5084
2005-10-31,20.4141
2005-09-30,22.2302
2005-08-31,25.0866
2005-07-29,26.5357
2005-06-30,28.8994
2005-05-31,29.8808
2005-04-29,30.3983
2005-03-31,31.0580
2005-02-28,30.5870
2005-01-31,29.9426
2004-12-31,29.3177
2004-11-30,30.1077
2004-10-29,31.8013
2004-09-30,33.2863
2004-08-31,33.3071
2004-07-30,32.9150
2004-06-30,32.7794
2004-05-28,30.8444
2004-04-30,28.6845
2004-03-31,26.5188
2004-02-27,25.1935
2004-01-30,24.4380
2003-12-31,25.0828
2003-11-28,24.9281
2003-10-31,24.3486
2003-09-30,23.5701
2003-08-29,23.1442
2003-07-31,22.5298
2003-06-30,21.9939
2003-05-30,21.1607
2003-04-30,20.1590
2003-03-31,19.3414
2003-02-28,18.3641
2003-01-31,18.1142
2002-12-31,18.2601
2002-11-29,17.5354
2002-10-31,17.0666
2002-09-30,17.1135
2002-08-30,17.7605
2002-07-31,18.0800
2002-06-28,19.1640
2002-05-31,19.2937
2002-04-30,19.2491
2002-03-28,18.4687
