,TEMA_monthly_10
2022-04-04,450.5124
2022-03-31,471.0053
2022-02-28,506.1952
2022-01-31,533.3470
2021-12-31,559.1175
2021-11-30,533.7387
2021-10-29,500.8368
2021-09-30,475.8768
2021-08-31,490.1465
2021-07-30,467.9801
2021-06-30,443.5593
2021-05-28,417.3219
2021-04-30,390.7250
2021-03-31,359.1663
2021-02-26,362.2638
2021-01-29,372.2410
2020-12-31,371.6418
2020-11-30,355.8414
2020-10-30,347.2729
2020-09-30,329.7362
2020-08-31,311.2747
2020-07-31,285.9695
2020-06-30,254.2982
2020-05-29,235.7109
2020-04-30,209.1087
2020-03-31,207.6070
2020-02-28,214.6966
2020-01-31,215.4200
2019-12-31,210.1144
2019-11-29,205.9479
2019-10-31,202.8081
2019-09-30,197.0041
2019-08-30,191.2990
2019-07-31,185.5367
2019-06-28,181.1991
2019-05-31,172.9864
2019-04-30,167.5723
2019-03-29,156.8229
2019-02-28,152.8608
2019-01-31,150.5904
2018-12-31,153.2561
2018-11-30,157.6517
2018-10-31,154.6119
2018-09-28,160.7389
2018-08-31,155.3283
2018-07-31,148.3020
2018-06-29,144.6964
2018-05-31,139.8848
2018-04-30,137.7491
2018-03-29,136.9302
2018-02-28,130.3174
2018-01-31,125.5192
2017-12-29,119.7597
2017-11-30,114.4801
2017-10-31,108.9973
2017-09-29,104.1180
2017-08-31,104.9436
2017-07-31,111.5003
2017-06-30,115.7274
2017-05-31,115.4807
2017-04-28,113.5998
2017-03-31,110.2052
2017-02-28,104.8655
2017-01-31,99.6795
2016-12-30,97.4804
2016-11-30,94.6793
2016-10-31,92.6116
2016-09-30,94.5524
2016-08-31,95.8032
2016-07-29,93.1625
2016-06-30,88.1129
2016-05-31,85.4727
2016-04-29,82.7670
2016-03-31,81.2558
2016-02-29,78.4863
2016-01-29,78.9418
2015-12-31,76.6138
2015-11-30,75.1673
2015-10-30,71.9061
2015-09-30,67.2799
2015-08-31,66.0175
2015-07-31,65.6005
2015-06-30,64.4834
2015-05-29,62.7870
2015-04-30,62.5289
2015-03-31,62.9669
2015-02-27,60.3676
2015-01-30,56.8494
2014-12-31,55.8373
2014-11-28,53.4871
2014-10-31,52.4582
2014-09-30,50.8712
2014-08-29,52.0921
2014-07-31,52.1835
2014-06-30,53.5773
2014-05-30,54.4421
2014-04-30,54.8699
2014-03-31,54.6817
2014-02-28,52.8168
2014-01-31,51.7633
2013-12-31,52.6541
2013-11-29,51.3577
2013-10-31,50.5233
2013-09-30,50.2141
2013-08-30,48.5111
2013-07-31,48.2008
2013-06-28,47.2099
2013-05-31,45.7394
2013-04-30,43.9276
2013-03-28,42.6290
2013-02-28,41.1352
2013-01-31,40.2191
2012-12-31,38.6340
2012-11-30,38.2386
2012-10-31,37.7478
2012-09-28,36.8449
2012-08-31,35.6262
2012-07-31,34.9719
2012-06-29,35.4424
2012-05-31,33.7923
2012-04-30,33.2460
2012-03-30,32.3750
2012-02-29,30.5931
2012-01-31,28.4828
2011-12-30,26.6482
2011-11-30,26.1509
2011-10-31,25.0879
2011-09-30,24.2838
2011-08-31,24.8150
2011-07-29,25.6543
2011-06-30,26.3721
2011-05-31,25.4811
2011-04-29,23.7552
2011-03-31,21.1474
2011-02-28,20.7986
2011-01-31,19.7973
2010-12-31,18.6063
2010-11-30,17.8911
2010-10-29,17.6126
2010-09-30,17.8829
2010-08-31,18.3174
2010-07-30,19.8684
2010-06-30,20.0571
2010-05-28,20.3738
2010-04-30,19.5608
2010-03-31,18.0383
2010-02-26,16.8117
2010-01-29,16.5562
2009-12-31,17.0743
2009-11-30,17.3975
2009-10-30,18.4011
2009-09-30,19.0120
2009-08-31,18.3268
2009-07-31,16.3230
2009-06-30,13.4834
2009-05-29,13.2853
2009-04-30,12.5561
2009-03-31,11.3959
2009-02-27,12.2760
2009-01-30,13.8430
2008-12-31,14.8324
2008-11-28,15.2071
2008-10-31,16.2405
2008-09-30,17.8165
2008-08-29,16.9591
2008-07-31,15.2490
2008-06-30,14.0930
2008-05-30,14.8872
2008-04-30,14.6980
2008-03-31,14.0356
2008-02-29,14.8869
2008-01-31,16.3798
2007-12-31,15.8599
2007-11-30,17.9550
2007-10-31,20.5287
2007-09-28,23.4293
2007-08-31,27.1439
2007-07-31,28.6535
2007-06-29,30.4904
2007-05-31,30.3506
2007-04-30,29.1467
2007-03-30,27.9198
2007-02-28,28.4790
2007-01-31,29.8115
2006-12-29,31.0436
2006-11-30,31.5349
2006-10-31,31.3229
2006-09-29,31.0693
2006-08-31,32.0085
2006-07-31,33.6046
2006-06-30,35.4950
2006-05-31,35.6979
2006-04-28,36.0669
2006-03-31,34.6369
2006-02-28,32.2524
2006-01-31,30.3945
2005-12-30,29.4695
2005-11-30,29.4026
2005-10-31,28.3212
2005-09-30,28.2284
2005-08-31,28.5415
2005-07-29,28.0263
2005-06-30,27.2845
2005-05-31,26.7792
2005-04-29,25.5417
2005-03-31,25.3467
2005-02-28,25.3307
2005-01-31,24.0696
2004-12-31,24.3733
2004-11-30,23.5819
2004-10-29,22.4927
2004-09-30,22.0256
2004-08-31,22.4946
2004-07-30,22.3463
2004-06-30,22.3471
2004-05-28,20.8990
2004-04-30,20.2420
2004-03-31,19.1787
2004-02-27,18.4832
2004-01-30,17.6720
2003-12-31,17.7819
2003-11-28,17.5859
2003-10-31,16.0716
2003-09-30,13.9592
2003-08-29,13.2256
2003-07-31,12.2413
2003-06-30,11.2344
2003-05-30,10.7088
2003-04-30,10.4040
2003-03-31,9.7543
2003-02-28,9.5423
2003-01-31,9.7563
2002-12-31,9.9922
2002-11-29,9.9936
2002-10-31,9.4563
2002-09-30,9.3446
2002-08-30,9.4268
2002-07-31,9.4961
2002-06-28,10.2186
2002-05-31,10.5916
2002-04-30,10.7532
2002-03-28,10.3801
