,TEMA_monthly_10
2022-04-04,162.2531
2022-03-31,151.6265
2022-02-28,135.7492
2022-01-31,123.9700
2021-12-31,115.2706
2021-11-30,111.1374
2021-10-29,107.5211
2021-09-30,101.5553
2021-08-31,100.9537
2021-07-30,102.7859
2021-06-30,102.6794
2021-05-28,100.1630
2021-04-30,96.6103
2021-03-31,92.2634
2021-02-26,84.4513
2021-01-29,75.8681
2020-12-31,73.4955
2020-11-30,70.7029
2020-10-30,65.2310
2020-09-30,69.4461
2020-08-31,74.6349
2020-07-31,75.3528
2020-06-30,77.6283
2020-05-29,78.2298
2020-04-30,78.1213
2020-03-31,79.1224
2020-02-28,92.9364
2020-01-31,101.0464
2019-12-31,105.5328
2019-11-29,104.1575
2019-10-31,104.1070
2019-09-30,105.2600
2019-08-30,105.4409
2019-07-31,106.1332
2019-06-28,104.5978
2019-05-31,101.4632
2019-04-30,102.9782
2019-03-29,102.2109
2019-02-28,99.2233
2019-01-31,96.9086
2018-12-31,97.0759
2018-11-30,100.7450
2018-10-31,100.3473
2018-09-28,104.5011
2018-08-31,104.4730
2018-07-31,106.4139
2018-06-29,105.2791
2018-05-31,103.2536
2018-04-30,101.2178
2018-03-29,98.1479
2018-02-28,99.6023
2018-01-31,102.6955
2017-12-29,100.1436
2017-11-30,96.1477
2017-10-31,93.4135
2017-09-29,91.4778
2017-08-31,87.5766
2017-07-31,87.1171
2017-06-30,86.0973
2017-05-31,87.1432
2017-04-28,89.0312
2017-03-31,90.4816
2017-02-28,92.0073
2017-01-31,91.1873
2016-12-30,90.8011
2016-11-30,86.4922
2016-10-31,83.0730
2016-09-30,81.9279
2016-08-31,80.9559
2016-07-29,80.5066
2016-06-30,79.1534
2016-05-31,75.7037
2016-04-29,72.4375
2016-03-31,67.4885
2016-02-29,63.7265
2016-01-29,64.4898
2015-12-31,64.8100
2015-11-30,63.7327
2015-10-30,61.7355
2015-09-30,59.9211
2015-08-31,63.7204
2015-07-31,68.6943
2015-06-30,73.1802
2015-05-29,76.0956
2015-04-30,77.3602
2015-03-31,75.9599
2015-02-27,77.1005
2015-01-30,78.1805
2014-12-31,82.5000
2014-11-28,84.3178
2014-10-31,88.6737
2014-09-30,90.2153
2014-08-29,92.6855
2014-07-31,91.2776
2014-06-30,89.6447
2014-05-30,86.4586
2014-04-30,85.3651
2014-03-31,82.9004
2014-02-28,82.3757
2014-01-31,83.2932
2013-12-31,86.8267
2013-11-29,85.6927
2013-10-31,85.0453
2013-09-30,85.5823
2013-08-30,85.4921
2013-07-31,85.6627
2013-06-28,83.6412
2013-05-31,83.9312
2013-04-30,82.0979
2013-03-28,79.9734
2013-02-28,78.1136
2013-01-31,75.9802
2012-12-31,74.0397
2012-11-30,74.2753
2012-10-31,75.6361
2012-09-28,75.8683
2012-08-31,73.1985
2012-07-31,71.1077
2012-06-29,69.4858
2012-05-31,68.8558
2012-04-30,71.0771
2012-03-30,70.9818
2012-02-29,70.4133
2012-01-31,68.5857
2011-12-30,68.7654
2011-11-30,67.4519
2011-10-31,66.9520
2011-09-30,65.4683
2011-08-31,68.5696
2011-07-29,70.1998
2011-06-30,70.4001
2011-05-31,70.8398
2011-04-29,70.1708
2011-03-31,67.1352
2011-02-28,63.0604
2011-01-31,58.2833
2010-12-31,55.0337
2010-11-30,51.5918
2010-10-29,50.7391
2010-09-30,48.9651
2010-08-31,46.9087
2010-07-30,46.7626
2010-06-30,45.9009
2010-05-28,48.0819
2010-04-30,48.7012
2010-03-31,46.6510
2010-02-26,45.8674
2010-01-29,46.1075
2009-12-31,46.7436
2009-11-30,45.5908
2009-10-30,43.3864
2009-09-30,41.0006
2009-08-31,40.0129
2009-07-31,38.8477
2009-06-30,37.7454
2009-05-29,37.6043
2009-04-30,37.4496
2009-03-31,37.9633
2009-02-27,38.5380
2009-01-30,42.2636
2008-12-31,44.3257
2008-11-28,46.1781
2008-10-31,47.0584
2008-09-30,50.4705
2008-08-29,52.4553
2008-07-31,53.8517
2008-06-30,56.7668
2008-05-30,55.2421
2008-04-30,52.8217
2008-03-31,50.5398
2008-02-29,51.2533
2008-01-31,51.6987
2007-12-31,53.7523
2007-11-30,52.7098
2007-10-31,53.0727
2007-09-28,52.1474
2007-08-31,49.7230
2007-07-31,48.1144
2007-06-29,46.6942
2007-05-31,44.7676
2007-04-30,42.7734
2007-03-30,41.2786
2007-02-28,40.3716
2007-01-31,40.9401
2006-12-29,40.1801
2006-11-30,38.6556
2006-10-31,36.7174
2006-09-29,35.8426
2006-08-31,35.3246
2006-07-31,34.6419
2006-06-30,33.2373
2006-05-31,32.4751
2006-04-28,32.1441
2006-03-31,31.3676
2006-02-28,31.3100
2006-01-31,31.7442
2005-12-30,31.4669
2005-11-30,31.9577
2005-10-31,32.4262
2005-09-30,33.2783
2005-08-31,31.6792
2005-07-29,30.4150
2005-06-30,29.8439
2005-05-31,29.6751
2005-04-29,30.1107
2005-03-31,31.4442
2005-02-28,31.0436
2005-01-31,28.9683
2004-12-31,28.6108
2004-11-30,28.6120
2004-10-29,27.7368
2004-09-30,26.9798
2004-08-31,25.5233
2004-07-30,24.9514
2004-06-30,24.4528
2004-05-28,23.8668
2004-04-30,23.5259
2004-03-31,22.8414
2004-02-27,22.3529
2004-01-30,21.4244
2003-12-31,20.4212
2003-11-28,18.8563
2003-10-31,18.4119
2003-09-30,17.9804
2003-08-29,17.7969
2003-07-31,17.2692
2003-06-30,16.7325
2003-05-30,15.9376
2003-04-30,15.0118
2003-03-31,15.1696
2003-02-28,15.1770
2003-01-31,15.3525
2002-12-31,15.7815
2002-11-29,16.1686
2002-10-31,16.7417
2002-09-30,17.6878
2002-08-30,18.8911
2002-07-31,19.5231
2002-06-28,20.8492
2002-05-31,20.6506
2002-04-30,20.5506
2002-03-28,20.5935
