,TEMA_monthly_10
2022-04-04,269.0210
2022-03-31,276.0827
2022-02-28,286.2145
2022-01-31,295.6816
2021-12-31,308.8020
2021-11-30,298.2878
2021-10-29,300.8738
2021-09-30,302.1333
2021-08-31,306.0380
2021-07-30,295.1435
2021-06-30,281.9294
2021-05-28,274.1346
2021-04-30,261.6913
2021-03-31,247.3456
2021-02-26,231.8800
2021-01-29,217.8747
2020-12-31,203.5235
2020-11-30,198.5263
2020-10-30,192.9337
2020-09-30,184.1123
2020-08-31,178.3336
2020-07-31,177.8341
2020-06-30,165.2956
2020-05-29,164.6581
2020-04-30,157.5624
2020-03-31,154.5399
2020-02-28,175.7563
2020-01-31,173.8646
2019-12-31,170.9890
2019-11-29,170.6715
2019-10-31,167.8702
2019-09-30,168.5520
2019-08-30,167.1553
2019-07-31,165.1529
2019-06-28,162.0218
2019-05-31,153.6828
2019-04-30,148.3453
2019-03-29,142.5353
2019-02-28,139.0655
2019-01-31,137.7349
2018-12-31,142.4333
2018-11-30,158.6930
2018-10-31,170.0699
2018-09-28,176.8460
2018-08-31,177.8074
2018-07-31,179.4168
2018-06-29,179.6917
2018-05-31,176.7776
2018-04-30,171.2598
2018-03-29,169.2599
2018-02-28,171.8808
2018-01-31,167.8717
2017-12-29,160.2288
2017-11-30,158.5747
2017-10-31,156.5741
2017-09-29,156.2783
2017-08-31,157.2348
2017-07-31,154.1880
2017-06-30,147.8327
2017-05-31,141.2609
2017-04-28,141.4248
2017-03-31,140.6162
2017-02-28,136.9109
2017-01-31,132.0236
2016-12-30,130.0644
2016-11-30,130.9783
2016-10-31,133.8833
2016-09-30,138.2683
2016-08-31,136.2369
2016-07-29,133.2143
2016-06-30,126.6478
2016-05-31,122.9512
2016-04-29,118.9181
2016-03-31,114.6949
2016-02-29,114.0146
2016-01-29,117.9813
2015-12-31,122.1535
2015-11-30,120.6450
2015-10-30,119.7116
2015-09-30,117.4328
2015-08-31,123.5313
2015-07-31,126.0422
2015-06-30,123.0589
2015-05-29,122.3807
2015-04-30,123.2065
2015-03-31,122.9219
2015-02-27,117.6715
2015-01-30,111.5877
2014-12-31,107.8645
2014-11-28,106.7826
2014-10-31,107.1871
2014-09-30,104.4722
2014-08-29,105.3376
2014-07-31,102.7522
2014-06-30,101.1423
2014-05-30,99.4962
2014-04-30,96.8467
2014-03-31,95.4882
2014-02-28,93.8055
2014-01-31,94.4773
2013-12-31,97.9607
2013-11-29,101.9842
2013-10-31,100.7106
2013-09-30,99.2576
2013-08-30,98.0949
2013-07-31,98.4751
2013-06-28,98.1338
2013-05-31,95.1507
2013-04-30,90.9787
2013-03-28,88.8352
2013-02-28,87.7550
2013-01-31,87.2301
2012-12-31,85.8719
2012-11-30,85.8470
2012-10-31,87.2270
2012-09-28,89.1966
2012-08-31,86.9124
2012-07-31,86.5941
2012-06-29,88.7451
2012-05-31,86.2222
2012-04-30,88.7806
2012-03-30,89.4634
2012-02-29,87.9966
2012-01-31,86.9298
2011-12-30,84.3798
2011-11-30,84.3305
2011-10-31,84.5283
2011-09-30,86.1707
2011-08-31,91.8527
2011-07-29,97.1335
2011-06-30,99.8124
2011-05-31,99.3350
2011-04-29,95.4900
2011-03-31,92.3349
2011-02-28,90.2236
2011-01-31,88.1056
2010-12-31,84.8085
2010-11-30,81.0085
2010-10-29,79.1441
2010-09-30,76.7087
2010-08-31,74.9347
2010-07-30,76.1185
2010-06-30,77.5018
2010-05-28,77.7809
2010-04-30,77.8070
2010-03-31,75.6323
2010-02-26,74.1281
2010-01-29,73.3246
2009-12-31,73.4289
2009-11-30,70.8801
2009-10-30,68.2192
2009-09-30,66.9149
2009-08-31,67.0536
2009-07-31,64.4571
