,TEMA_monthly_10
2022-04-04,105.8821
2022-03-31,111.2692
2022-02-28,119.4118
2022-01-31,120.9352
2021-12-31,126.4094
2021-11-30,128.4495
2021-10-29,125.8157
2021-09-30,122.7183
2021-08-31,116.6380
2021-07-30,115.0647
2021-06-30,103.4305
2021-05-28,102.9976
2021-04-30,96.3994
2021-03-31,85.4156
2021-02-26,74.5679
2021-01-29,70.0956
2020-12-31,65.4344
2020-11-30,59.0616
2020-10-30,54.9664
2020-09-30,51.6777
2020-08-31,49.1330
2020-07-31,42.5800
2020-06-30,36.5918
2020-05-29,37.1067
2020-04-30,36.7726
2020-03-31,37.9776
2020-02-28,46.0663
2020-01-31,48.1840
2019-12-31,51.4074
2019-11-29,51.8333
2019-10-31,50.5862
2019-09-30,48.6824
2019-08-30,45.7815
2019-07-31,43.5357
2019-06-28,39.3360
2019-05-31,37.6814
2019-04-30,36.9894
2019-03-29,34.4656
2019-02-28,35.1160
2019-01-31,36.6232
2018-12-31,36.7468
2018-11-30,39.2166
2018-10-31,42.1164
2018-09-28,44.3105
2018-08-31,46.9379
2018-07-31,48.3191
2018-06-29,48.2403
2018-05-31,48.0990
2018-04-30,49.8503
2018-03-29,52.0405
2018-02-28,54.7679
2018-01-31,56.3005
2017-12-29,51.6170
2017-11-30,50.4793
2017-10-31,45.9648
2017-09-29,44.5994
2017-08-31,42.5634
2017-07-31,41.0388
2017-06-30,40.9268
2017-05-31,41.0748
2017-04-28,43.2387
2017-03-31,44.9225
2017-02-28,47.3299
2017-01-31,48.5372
2016-12-30,45.5448
2016-11-30,44.2526
2016-10-31,45.2049
2016-09-30,47.3308
2016-08-31,47.3970
2016-07-29,48.5803
2016-06-30,46.4924
2016-05-31,47.9133
2016-04-29,47.9420
2016-03-31,48.1139
2016-02-29,51.3102
2016-01-29,53.0639
2015-12-31,61.3384
2015-11-30,62.5816
2015-10-30,61.5189
2015-09-30,60.4049
2015-08-31,62.0937
2015-07-31,63.4112
2015-06-30,63.5704
2015-05-29,63.2387
2015-04-30,62.9788
2015-03-31,63.0028
2015-02-27,60.9935
2015-01-30,59.7596
2014-12-31,59.0484
2014-11-28,57.3270
2014-10-31,55.3193
2014-09-30,53.7375
2014-08-29,55.9967
2014-07-31,56.5811
2014-06-30,57.9075
2014-05-30,55.4051
2014-04-30,53.2166
2014-03-31,52.6436
2014-02-28,51.5024
2014-01-31,50.0902
2013-12-31,50.0751
2013-11-29,49.7370
2013-10-31,49.5482
2013-09-30,49.6730
2013-08-30,47.0693
2013-07-31,46.7446
2013-06-28,45.3787
2013-05-31,46.2810
2013-04-30,45.5186
2013-03-28,44.8121
2013-02-28,44.8163
2013-01-31,44.6623
2012-12-31,41.1186
2012-11-30,41.6806
2012-10-31,42.9045
2012-09-28,40.9046
2012-08-31,38.3160
2012-07-31,36.7448
2012-06-29,34.9081
2012-05-31,34.9804
2012-04-30,34.6022
2012-03-30,35.0212
2012-02-29,35.8203
2012-01-31,37.1243
2011-12-30,37.8519
2011-11-30,38.0735
2011-10-31,38.7703
2011-09-30,37.7309
2011-08-31,40.1288
2011-07-29,38.3217
2011-06-30,37.2447
2011-05-31,36.0592
2011-04-29,35.0518
2011-03-31,34.0870
2011-02-28,31.4100
2011-01-31,28.3777
2010-12-31,27.0129
2010-11-30,25.1748
2010-10-29,23.7109
2010-09-30,23.3835
2010-08-31,22.7652
2010-07-30,22.2008
2010-06-30,20.0100
2010-05-28,20.0051
2010-04-30,19.5729
2010-03-31,18.7534
2010-02-26,18.9041
2010-01-29,19.2789
2009-12-31,19.5766
2009-11-30,19.1401
2009-10-30,19.3868
2009-09-30,19.8928
2009-08-31,19.9164
2009-07-31,19.1692
2009-06-30,16.7539
2009-05-29,15.2844
2009-04-30,13.9991
2009-03-31,10.8142
2009-02-27,8.6919
2009-01-30,8.2506
2008-12-31,8.1807
2008-11-28,7.8109
2008-10-31,8.3225
2008-09-30,10.3604
2008-08-29,10.5846
2008-07-31,10.9873
2008-06-30,12.4209
2008-05-30,14.8654
2008-04-30,14.6985
2008-03-31,14.3982
2008-02-29,14.7630
2008-01-31,15.6854
2007-12-31,16.0110
2007-11-30,17.0141
2007-10-31,18.0264
2007-09-28,18.8002
2007-08-31,19.9822
2007-07-31,20.9176
2007-06-29,21.9724
2007-05-31,21.5326
2007-04-30,21.0864
2007-03-30,21.5489
2007-02-28,21.6832
2007-01-31,21.3812
2006-12-29,20.5953
2006-11-30,20.1972
2006-10-31,20.1028
2006-09-29,20.3605
2006-08-31,20.1915
2006-07-31,20.9461
2006-06-30,21.8815
2006-05-31,22.0749
2006-04-28,22.1577
2006-03-31,21.6828
2006-02-28,21.5934
2006-01-31,21.8491
2005-12-30,21.2531
2005-11-30,20.7051
2005-10-31,20.5376
2005-09-30,20.8172
2005-08-31,21.1221
2005-07-29,20.9485
2005-06-30,20.1058
2005-05-31,19.5261
2005-04-29,18.9772
2005-03-31,19.2906
2005-02-28,19.2612
2005-01-31,18.7743
2004-12-31,18.3404
2004-11-30,17.5514
2004-10-29,16.8307
2004-09-30,16.6287
2004-08-31,16.4364
2004-07-30,16.5901
2004-06-30,17.0359
2004-05-28,17.0319
2004-04-30,17.3022
2004-03-31,17.4459
2004-02-27,17.6079
2004-01-30,18.0532
2003-12-31,18.8496
2003-11-28,18.6041
2003-10-31,18.6707
2003-09-30,17.9088
2003-08-29,17.4534
2003-07-31,15.8426
2003-06-30,14.4632
2003-05-30,13.3695
2003-04-30,12.9438
2003-03-31,12.3597
2003-02-28,12.2449
2003-01-31,11.7726
2002-12-31,11.9949
2002-11-29,11.9103
2002-10-31,11.9645
2002-09-30,13.2302
2002-08-30,14.4862
2002-07-31,15.1747
2002-06-28,15.9258
2002-05-31,16.2562
2002-04-30,14.7956
2002-03-28,13.3612
