,TEMA_monthly_10
2022-04-04,106.8529
2022-03-31,109.0132
2022-02-28,113.2598
2022-01-31,117.4302
2021-12-31,120.4391
2021-11-30,121.7140
2021-10-29,131.3638
2021-09-30,133.5010
2021-08-31,141.3400
2021-07-30,144.3360
2021-06-30,145.3947
2021-05-28,142.1019
2021-04-30,140.9777
2021-03-31,140.3333
2021-02-26,133.6614
2021-01-29,123.0901
2020-12-31,109.1460
2020-11-30,96.6935
2020-10-30,85.6880
2020-09-30,85.2220
2020-08-31,85.0720
2020-07-31,78.7992
2020-06-30,73.3518
2020-05-29,70.5535
2020-04-30,67.5119
2020-03-31,68.0352
2020-02-28,74.4369
2020-01-31,74.4283
2019-12-31,69.5003
2019-11-29,68.0169
2019-10-31,65.0635
2019-09-30,67.6739
2019-08-30,71.1584
2019-07-31,78.5344
2019-06-28,88.1262
2019-05-31,87.6095
2019-04-30,90.6521
2019-03-29,90.7676
2019-02-28,89.6758
2019-01-31,87.5234
2018-12-31,89.6243
2018-11-30,93.8155
2018-10-31,97.2760
2018-09-28,104.6166
2018-08-31,98.8142
2018-07-31,93.7253
2018-06-29,90.9286
2018-05-31,84.8841
2018-04-30,80.4558
2018-03-29,76.0102
2018-02-28,71.9005
2018-01-31,68.2857
2017-12-29,63.3396
2017-11-30,63.7496
2017-10-31,62.1268
2017-09-29,57.6076
2017-08-31,57.5396
2017-07-31,57.4121
2017-06-30,57.5221
2017-05-31,57.4502
2017-04-28,55.3864
2017-03-31,54.3974
2017-02-28,53.6277
2017-01-31,51.2693
2016-12-30,48.3692
2016-11-30,48.0372
2016-10-31,45.6406
2016-09-30,42.7101
2016-08-31,40.2895
2016-07-29,37.6759
2016-06-30,35.7054
2016-05-31,34.2056
2016-04-29,33.2345
2016-03-31,31.3670
2016-02-29,30.9191
2016-01-29,31.8896
2015-12-31,34.3042
2015-11-30,34.5758
2015-10-30,34.0937
2015-09-30,33.8604
2015-08-31,36.0747
2015-07-31,38.4536
2015-06-30,39.7730
2015-05-29,38.5252
2015-04-30,36.4647
2015-03-31,35.3781
2015-02-27,35.2488
2015-01-30,36.0976
2014-12-31,38.1824
2014-11-28,39.0334
2014-10-31,38.5756
2014-09-30,38.4123
2014-08-29,38.8909
2014-07-31,38.2564
2014-06-30,38.9910
2014-05-30,37.9857
2014-04-30,37.6445
2014-03-31,37.8849
2014-02-28,37.9595
2014-01-31,35.1947
2013-12-31,33.3030
2013-11-29,30.4969
2013-10-31,28.1054
2013-09-30,27.6623
2013-08-30,26.4367
2013-07-31,26.1404
2013-06-28,24.9446
2013-05-31,24.8208
2013-04-30,24.1860
2013-03-28,23.9283
2013-02-28,22.5070
2013-01-31,21.9592
2012-12-31,21.1191
2012-11-30,20.3452
2012-10-31,20.7536
2012-09-28,21.4369
2012-08-31,21.4020
2012-07-31,21.7174
2012-06-29,22.0010
2012-05-31,22.8097
2012-04-30,24.4873
2012-03-30,25.9656
2012-02-29,23.7763
2012-01-31,21.2960
2011-12-30,18.6431
2011-11-30,19.3978
2011-10-31,18.8389
2011-09-30,18.0768
2011-08-31,20.6767
2011-07-29,22.7835
2011-06-30,23.9876
2011-05-31,24.2512
2011-04-29,24.2945
2011-03-31,23.5833
2011-02-28,23.6037
2011-01-31,22.6921
2010-12-31,22.2022
2010-11-30,21.1513
2010-10-29,20.2274
2010-09-30,18.7295
2010-08-31,17.7363
2010-07-30,17.8999
2010-06-30,17.4632
2010-05-28,18.2725
2010-04-30,18.8330
2010-03-31,18.1322
2010-02-26,17.3448
2010-01-29,16.5066
2009-12-31,15.7462
2009-11-30,14.6930
2009-10-30,13.9381
2009-09-30,12.8868
2009-08-31,12.0538
2009-07-31,11.1883
2009-06-30,10.2178
2009-05-29,9.6828
2009-04-30,9.0775
2009-03-31,8.6153
2009-02-27,8.8901
2009-01-30,10.7122
2008-12-31,12.9849
2008-11-28,14.0142
2008-10-31,16.3542
2008-09-30,18.8884
2008-08-29,18.9848
2008-07-31,17.9681
2008-06-30,16.9294
2008-05-30,17.2141
2008-04-30,16.2363
2008-03-31,15.7344
2008-02-29,16.0199
2008-01-31,16.9440
2007-12-31,17.5819
2007-11-30,17.6090
2007-10-31,18.4364
2007-09-28,18.0537
2007-08-31,18.6171
2007-07-31,19.3113
2007-06-29,20.2883
2007-05-31,19.0079
2007-04-30,19.0353
2007-03-30,19.6366
2007-02-28,19.6325
2007-01-31,19.4997
2006-12-29,18.7173
2006-11-30,18.6889
2006-10-31,17.6698
2006-09-29,15.9830
2006-08-31,14.8604
2006-07-31,14.1127
2006-06-30,13.4734
2006-05-31,14.4154
2006-04-28,15.4122
2006-03-31,15.8155
2006-02-28,15.4712
2006-01-31,15.6986
2005-12-30,15.7333
2005-11-30,16.0329
2005-10-31,16.8268
2005-09-30,16.8702
2005-08-31,16.0970
2005-07-29,16.4164
