,TEMA_monthly_10
2022-04-04,415.2317
2022-03-31,419.6029
2022-02-28,424.0959
2022-01-31,445.3346
2021-12-31,470.5673
2021-11-30,454.3439
2021-10-29,444.9890
2021-09-30,436.6850
2021-08-31,424.6451
2021-07-30,385.3955
2021-06-30,351.3312
2021-05-28,334.1229
2021-04-30,314.5080
2021-03-31,296.5637
2021-02-26,299.9326
2021-01-29,303.9312
2020-12-31,295.1929
2020-11-30,291.0465
2020-10-30,288.0336
2020-09-30,283.2001
2020-08-31,271.4369
2020-07-31,245.3018
2020-06-30,214.4456
2020-05-29,195.0130
2020-04-30,172.3489
2020-03-31,155.7996
2020-02-28,155.5172
2020-01-31,155.5763
2019-12-31,151.3455
2019-11-29,148.2204
2019-10-31,145.0744
2019-09-30,141.8181
2019-08-30,137.7287
2019-07-31,128.5769
2019-06-28,119.9725
2019-05-31,115.0604
2019-04-30,114.5369
2019-03-29,107.4044
2019-02-28,105.8613
2019-01-31,107.0974
2018-12-31,106.4505
2018-11-30,112.2023
2018-10-31,112.7290
2018-09-28,115.4935
2018-08-31,107.5499
2018-07-31,99.6818
2018-06-29,92.7506
2018-05-31,89.4168
2018-04-30,88.6947
2018-03-29,90.8561
2018-02-28,94.0906
2018-01-31,99.4698
2017-12-29,98.6040
2017-11-30,98.1370
2017-10-31,96.3053
2017-09-29,92.3315
2017-08-31,89.7007
2017-07-31,91.6609
2017-06-30,93.1721
2017-05-31,91.2943
2017-04-28,86.5123
2017-03-31,82.4342
2017-02-28,83.1080
2017-01-31,83.2690
2016-12-30,81.7789
2016-11-30,79.2156
2016-10-31,77.5449
2016-09-30,78.1344
2016-08-31,79.7419
2016-07-29,76.8994
2016-06-30,73.2996
2016-05-31,70.5640
2016-04-29,66.7132
2016-03-31,63.2876
2016-02-29,59.3284
2016-01-29,58.1076
2015-12-31,59.3183
2015-11-30,59.0837
2015-10-30,56.7327
2015-09-30,55.1044
2015-08-31,56.4880
2015-07-31,57.2479
2015-06-30,55.5620
2015-05-29,54.1095
2015-04-30,54.3328
2015-03-31,55.0074
2015-02-27,51.3510
2015-01-30,49.3074
2014-12-31,49.6229
2014-11-28,47.4468
2014-10-31,44.8815
2014-09-30,41.4946
2014-08-29,40.7300
2014-07-31,40.4620
2014-06-30,41.7936
2014-05-30,42.8736
2014-04-30,44.4459
2014-03-31,45.7995
2014-02-28,47.2273
2014-01-31,48.0786
2013-12-31,47.7981
2013-11-29,46.0379
2013-10-31,42.5142
2013-09-30,37.9903
2013-08-30,35.7201
2013-07-31,34.8194
2013-06-28,33.3455
2013-05-31,32.1492
2013-04-30,30.7452
2013-03-28,29.9948
2013-02-28,28.4438
2013-01-31,27.4419
2012-12-31,26.2149
2012-11-30,25.7595
2012-10-31,25.1992
2012-09-28,24.3092
2012-08-31,23.2047
2012-07-31,23.2853
2012-06-29,22.5451
2012-05-31,21.1994
2012-04-30,19.9968
2012-03-30,19.0988
2012-02-29,18.5664
2012-01-31,18.0766
2011-12-30,17.7234
2011-11-30,18.0776
2011-10-31,18.4457
2011-09-30,18.9001
2011-08-31,20.1777
2011-07-29,21.0969
2011-06-30,21.2309
2011-05-31,21.4336
2011-04-29,20.8029
2011-03-31,19.5517
