,TEMA_monthly_10
2016-09-15,29.0343
2016-08-31,28.5355
2016-07-29,27.7765
2016-06-30,27.0820
2016-05-31,26.7639
2016-04-29,25.8246
2016-03-31,25.6571
2016-02-29,25.0521
2016-01-29,24.5984
2015-12-31,24.8631
2015-11-30,24.6825
2015-10-30,24.7557
2015-09-30,24.3269
2015-08-31,25.1106
2015-07-31,25.9230
2015-06-30,25.8219
2015-05-29,26.0295
2015-04-30,26.4695
2015-03-31,26.7609
2015-02-27,28.0764
2015-01-30,27.8628
2014-12-31,29.4686
2014-11-28,29.2768
2014-10-31,28.5810
2014-09-30,28.5192
2014-08-29,27.9925
2014-07-31,27.0282
2014-06-30,25.6829
2014-05-30,25.5647
2014-04-30,25.2797
2014-03-31,25.3066
2014-02-28,24.2682
2014-01-31,23.4450
2013-12-31,23.5936
2013-11-29,23.2928
2013-10-31,23.6824
2013-09-30,24.1109
2013-08-30,23.7769
2013-07-31,23.1970
2013-06-28,22.1137
2013-05-31,22.1595
2013-04-30,21.6130
2013-03-28,22.3415
2013-02-28,22.5430
2013-01-31,23.4440
2012-12-31,23.7892
2012-11-30,23.8818
2012-10-31,24.3390
2012-09-28,25.2707
2012-08-31,24.8220
2012-07-31,24.7654
2012-06-29,24.7170
2012-05-31,24.9945
2012-04-30,26.4978
2012-03-30,25.8826
2012-02-29,23.8501
2012-01-31,22.2147
2011-12-30,21.0444
2011-11-30,22.0406
2011-10-31,22.6135
2011-09-30,22.5280
2011-08-31,24.6418
2011-07-29,26.7021
2011-06-30,27.4204
2011-05-31,27.3973
2011-04-29,26.6073
2011-03-31,25.3492
2011-02-28,24.4560
2011-01-31,22.5714
2010-12-31,21.1348
2010-11-30,20.1760
2010-10-29,19.5704
2010-09-30,18.8982
2010-08-31,18.2887
2010-07-30,18.6384
2010-06-30,18.0979
2010-05-28,18.1697
2010-04-30,17.9894
2010-03-31,17.3875
2010-02-26,17.0287
2010-01-29,16.7628
2009-12-31,16.8019
2009-11-30,16.2560
2009-10-30,15.7614
2009-09-30,15.1695
2009-08-31,13.8546
2009-07-31,12.5838
2009-06-30,11.2211
2009-05-29,10.4698
2009-04-30,10.2608
2009-03-31,9.5204
2009-02-27,9.2330
2009-01-30,9.4890
2008-12-31,9.6441
2008-11-28,10.3617
2008-10-31,11.4805
2008-09-30,12.4721
2008-08-29,13.9097
2008-07-31,13.9905
2008-06-30,14.3414
2008-05-30,15.1180
2008-04-30,14.5671
2008-03-31,15.1024
2008-02-29,16.6097
2008-01-31,18.0824
2007-12-31,20.0337
2007-11-30,21.1047
2007-10-31,22.0692
2007-09-28,19.4330
2007-08-31,18.3024
2007-07-31,17.2288
2007-06-29,16.2611
2007-05-31,14.9974
2007-04-30,13.8277
2007-03-30,13.1383
2007-02-28,12.9319
2007-01-31,12.5314
2006-12-29,11.9041
2006-11-30,11.4768
2006-10-31,10.9152
2006-09-29,10.6601
2006-08-31,10.4956
2006-07-31,10.5125
2006-06-30,11.5407
2006-05-31,12.5715
2006-04-28,12.9415
2006-03-31,13.0340
2006-02-28,13.0859
2006-01-31,12.9045
2005-12-30,13.0204
2005-11-30,13.0392
2005-10-31,12.8556
2005-09-30,12.5535
2005-08-31,12.7463
2005-07-29,13.0684
2005-06-30,12.9952
2005-05-31,12.8492
2005-04-29,12.3887
2005-03-31,12.2889
2005-02-28,12.6332
2005-01-31,12.9005
2004-12-31,12.9797
2004-11-30,11.9353
2004-10-29,11.2927
2004-09-30,10.6907
2004-08-31,10.6585
2004-07-30,11.1153
2004-06-30,11.6690
2004-05-28,12.2047
2004-04-30,13.0687
2004-03-31,14.3375
2004-02-27,14.5619
2004-01-30,14.3269
2003-12-31,14.0336
2003-11-28,14.1797
2003-10-31,13.7252
2003-09-30,12.8511
2003-08-29,12.1911
2003-07-31,11.0151
2003-06-30,10.5108
2003-05-30,9.7813
2003-04-30,8.4094
2003-03-31,7.4434
2003-02-28,7.1915
2003-01-31,6.7347
2002-12-31,5.9083
2002-11-29,5.7594
2002-10-31,4.9013
2002-09-30,5.2036
2002-08-30,6.1825
2002-07-31,6.4459
2002-06-28,6.6038
2002-05-31,7.0839
2002-04-30,8.2983
2002-03-28,9.2349
