,TEMA_monthly_10
2022-04-04,120.8537
2022-03-31,127.6455
2022-02-28,138.2677
2022-01-31,146.2826
2021-12-31,158.4157
2021-11-30,163.9090
2021-10-29,178.9816
2021-09-30,186.2828
2021-08-31,197.2121
2021-07-30,198.4838
2021-06-30,198.1905
2021-05-28,192.4325
2021-04-30,191.2655
2021-03-31,184.4620
2021-02-26,176.6314
2021-01-29,168.9871
2020-12-31,158.9053
2020-11-30,145.8506
2020-10-30,131.9510
2020-09-30,130.2291
2020-08-31,125.7532
2020-07-31,118.8306
2020-06-30,107.9838
2020-05-29,103.2434
2020-04-30,99.6879
2020-03-31,98.5373
2020-02-28,108.0377
2020-01-31,108.0007
2019-12-31,103.5924
2019-11-29,89.3750
2019-10-31,75.9487
2019-09-30,71.5809
2019-08-30,69.5911
2019-07-31,68.4890
2019-06-28,65.6847
2019-05-31,66.1555
2019-04-30,70.6247
2019-03-29,67.6336
2019-02-28,65.9453
2019-01-31,64.7156
2018-12-31,66.3462
2018-11-30,72.0723
2018-10-31,77.2161
2018-09-28,79.6087
2018-08-31,80.7434
2018-07-31,80.0886
2018-06-29,77.8069
2018-05-31,75.3390
2018-04-30,71.5312
2018-03-29,74.4619
2018-02-28,76.6300
2018-01-31,72.7833
2017-12-29,72.9550
2017-11-30,76.5112
2017-10-31,74.8281
2017-09-29,72.6006
2017-08-31,72.5074
2017-07-31,70.4169
2017-06-30,70.2089
2017-05-31,73.1366
