,TEMA_monthly_10
2022-04-04,315.4183
2022-03-31,327.7298
2022-02-28,341.0529
2022-01-31,323.9115
2021-12-31,323.1195
2021-11-30,307.1159
2021-10-29,295.0296
2021-09-30,277.6096
2021-08-31,266.8377
2021-07-30,257.1206
2021-06-30,261.8073
2021-05-28,253.7531
2021-04-30,236.0736
2021-03-31,205.8930
2021-02-26,176.1511
2021-01-29,135.6054
2020-12-31,110.1255
2020-11-30,92.4426
2020-10-30,81.9111
2020-09-30,87.7791
2020-08-31,95.9058
2020-07-31,99.1158
2020-06-30,100.6262
2020-05-29,100.7417
2020-04-30,103.9479
2020-03-31,106.6617
2020-02-28,128.3496
2020-01-31,131.1306
2019-12-31,124.0011
2019-11-29,117.0559
2019-10-31,115.3522
2019-09-30,116.1328
2019-08-30,117.0920
2019-07-31,120.1593
2019-06-28,117.6613
2019-05-31,118.5509
2019-04-30,123.8410
2019-03-29,120.2498
2019-02-28,117.7500
2019-01-31,109.1336
2018-12-31,102.0266
2018-11-30,107.8848
2018-10-31,103.8722
2018-09-28,106.9794
2018-08-31,109.2890
2018-07-31,112.6092
2018-06-29,121.7476
2018-05-31,124.4043
2018-04-30,128.7413
2018-03-29,135.4157
2018-02-28,135.8530
2018-01-31,133.6897
2017-12-29,125.5009
2017-11-30,124.0522
2017-10-31,122.0878
2017-09-29,124.0125
2017-08-31,128.3186
2017-07-31,134.6091
2017-06-30,137.4180
2017-05-31,138.3195
2017-04-28,139.7857
2017-03-31,144.5607
2017-02-28,144.9408
2017-01-31,139.2929
2016-12-30,130.5795
2016-11-30,122.1554
2016-10-31,109.9802
2016-09-30,110.8629
2016-08-31,113.9383
2016-07-29,116.6511
2016-06-30,122.1359
2016-05-31,127.5393
2016-04-29,129.3002
2016-03-31,130.1906
2016-02-29,132.6167
2016-01-29,140.2753
2015-12-31,145.1468
2015-11-30,143.0624
2015-10-30,136.5188
2015-09-30,132.3116
2015-08-31,132.9552
2015-07-31,136.1147
2015-06-30,132.6989
2015-05-29,126.7083
2015-04-30,121.7625
2015-03-31,117.7119
2015-02-27,114.4023
2015-01-30,113.3301
2014-12-31,115.5575
2014-11-28,113.1230
2014-10-31,112.3303
2014-09-30,111.0965
2014-08-29,114.8145
2014-07-31,115.9875
2014-06-30,119.8872
2014-05-30,117.6838
2014-04-30,120.3535
2014-03-31,121.6648
2014-02-28,118.4674
2014-01-31,109.4952
2013-12-31,101.0644
2013-11-29,97.1958
2013-10-31,91.6364
2013-09-30,85.7139
2013-08-30,83.0427
2013-07-31,81.1124
2013-06-28,75.4953
2013-05-31,72.3086
2013-04-30,71.0750
2013-03-28,72.5574
2013-02-28,69.9951
2013-01-31,68.8070
2012-12-31,67.0448
2012-11-30,65.8667
2012-10-31,64.6704
2012-09-28,62.0363
2012-08-31,60.6177
2012-07-31,59.9379
2012-06-29,58.8922
2012-05-31,59.4492
2012-04-30,59.8433
2012-03-30,57.5544
2012-02-29,55.6951
2012-01-31,55.1462
2011-12-30,54.9766
2011-11-30,53.4381
2011-10-31,52.0363
2011-09-30,51.5828
2011-08-31,55.8296
2011-07-29,56.8958
2011-06-30,55.9396
2011-05-31,55.4350
2011-04-29,54.5121
2011-03-31,51.9671
2011-02-28,48.9996
2011-01-31,47.1428
2010-12-31,43.8898
2010-11-30,40.2220
2010-10-29,38.5147
2010-09-30,36.9034
2010-08-31,36.5533
2010-07-30,37.3671
2010-06-30,37.2231
2010-05-28,37.1117
2010-04-30,36.8663
2010-03-31,34.7077
2010-02-26,33.4477
2010-01-29,31.3282
2009-12-31,29.7609
2009-11-30,29.0603
2009-10-30,28.5465
2009-09-30,27.3765
2009-08-31,27.2377
2009-07-31,26.1640
2009-06-30,25.1477
2009-05-29,25.0830
2009-04-30,25.2011
2009-03-31,25.3296
2009-02-27,24.9327
2009-01-30,26.4527
2008-12-31,28.3193
2008-11-28,29.1940
2008-10-31,29.7670
2008-09-30,28.8300
2008-08-29,25.9925
2008-07-31,25.2085
2008-06-30,24.2423
2008-05-30,25.2625
2008-04-30,25.1542
2008-03-31,26.4985
2008-02-29,29.1590
2008-01-31,32.5168
2007-12-31,33.0413
2007-11-30,33.6138
2007-10-31,32.3147
2007-09-28,32.1727
2007-08-31,31.2387
2007-07-31,30.2556
2007-06-29,31.1061
2007-05-31,30.3195
2007-04-30,29.6842
2007-03-30,29.8782
2007-02-28,29.4892
2007-01-31,30.0694
2006-12-29,29.4217
2006-11-30,29.8148
2006-10-31,29.6548
2006-09-29,30.5697
2006-08-31,31.5162
2006-07-31,31.6486
