,TEMA_monthly_10
2015-09-02,94.3341
2015-08-31,94.4332
2015-07-31,93.9653
2015-06-30,92.9485
2015-05-29,91.2052
2015-04-30,88.0413
2015-03-31,83.3317
2015-02-27,75.2578
2015-01-30,62.9309
2014-12-31,60.4911
2014-11-28,58.0295
2014-10-31,55.1844
2014-09-30,54.7048
2014-08-29,54.8448
2014-07-31,53.6040
2014-06-30,50.3106
2014-05-30,47.9350
2014-04-30,45.6825
2014-03-31,44.4295
2014-02-28,44.1167
2014-01-31,43.4573
2013-12-31,41.8174
2013-11-29,41.0649
2013-10-31,41.1173
2013-09-30,40.2166
2013-08-30,39.5916
2013-07-31,38.6334
2013-06-28,35.9554
2013-05-31,33.5131
2013-04-30,32.3103
2013-03-28,31.5916
2013-02-28,30.7674
2013-01-31,31.8951
2012-12-31,30.4878
2012-11-30,30.4443
2012-10-31,31.4713
2012-09-28,32.5139
2012-08-31,32.7428
2012-07-31,32.6985
2012-06-29,32.0006
2012-05-31,31.0111
2012-04-30,32.2836
2012-03-30,31.8357
2012-02-29,29.9610
2012-01-31,28.7733
2011-12-30,28.2783
2011-11-30,30.8332
2011-10-31,36.6030
2011-09-30,43.3798
2011-08-31,49.9656
2011-07-29,53.6743
2011-06-30,55.8986
2011-05-31,55.4563
2011-04-29,55.6957
2011-03-31,55.0521
2011-02-28,55.0964
2011-01-31,56.6912
2010-12-31,57.3606
2010-11-30,57.9087
2010-10-29,58.1662
2010-09-30,56.1943
2010-08-31,54.7570
2010-07-30,56.2426
2010-06-30,57.7066
2010-05-28,55.9881
2010-04-30,56.7465
2010-03-31,56.3454
2010-02-26,53.4455
2010-01-29,51.6831
2009-12-31,49.8496
2009-11-30,46.5537
2009-10-30,44.0971
2009-09-30,41.7548
2009-08-31,38.1071
2009-07-31,36.2656
2009-06-30,33.8939
2009-05-29,30.3029
2009-04-30,27.7605
2009-03-31,25.2583
2009-02-27,23.1653
2009-01-30,25.5381
2008-12-31,28.2275
2008-11-28,31.1980
2008-10-31,33.6697
2008-09-30,38.9747
2008-08-29,39.9275
2008-07-31,39.9229
2008-06-30,41.4164
2008-05-30,42.3102
2008-04-30,42.3716
2008-03-31,42.9451
2008-02-29,42.6436
2008-01-31,42.2722
2007-12-31,42.6929
2007-11-30,42.1402
2007-10-31,40.8048
2007-09-28,40.0987
2007-08-31,38.9410
2007-07-31,39.0942
2007-06-29,39.2941
2007-05-31,39.3217
2007-04-30,38.8055
2007-03-30,37.5601
2007-02-28,35.5155
2007-01-31,34.3161
2006-12-29,33.7010
2006-11-30,35.0937
2006-10-31,37.8092
2006-09-29,39.5223
