,TEMA_monthly_10
2022-04-04,350.4479
2022-03-31,345.2121
2022-02-28,339.3820
2022-01-31,349.9488
2021-12-31,353.8610
2021-11-30,344.7244
2021-10-29,339.2496
2021-09-30,328.9734
2021-08-31,325.3005
2021-07-30,312.0936
2021-06-30,292.5596
2021-05-28,280.7142
2021-04-30,266.4180
2021-03-31,247.4738
2021-02-26,231.1733
2021-01-29,219.3792
2020-12-31,212.0582
2020-11-30,203.2167
2020-10-30,186.9813
2020-09-30,190.9285
2020-08-31,200.7220
2020-07-31,207.9777
2020-06-30,217.4001
2020-05-29,227.2430
2020-04-30,235.6843
2020-03-31,248.3079
2020-02-28,282.6205
2020-01-31,295.0318
2019-12-31,296.3001
2019-11-29,302.9401
2019-10-31,305.8712
2019-09-30,299.6518
2019-08-30,289.4764
2019-07-31,277.8043
2019-06-28,271.2922
2019-05-31,267.0741
2019-04-30,261.2409
2019-03-29,257.3889
2019-02-28,246.7141
2019-01-31,237.1609
2018-12-31,227.8174
2018-11-30,229.4998
2018-10-31,222.3300
2018-09-28,218.6027
2018-08-31,215.4272
2018-07-31,212.0812
2018-06-29,210.6604
2018-05-31,209.4643
2018-04-30,208.9546
2018-03-29,207.9466
2018-02-28,206.0460
2018-01-31,214.4711
2017-12-29,221.5212
2017-11-30,226.7692
2017-10-31,231.8381
2017-09-29,229.6840
2017-08-31,230.7554
2017-07-31,225.6688
2017-06-30,219.9199
2017-05-31,213.3621
2017-04-28,204.3520
2017-03-31,197.8855
2017-02-28,195.5936
2017-01-31,191.2392
2016-12-30,190.6952
2016-11-30,185.1545
2016-10-31,187.4004
2016-09-30,191.7738
2016-08-31,193.2307
2016-07-29,193.6076
2016-06-30,190.1287
2016-05-31,188.1065
2016-04-29,186.3968
2016-03-31,187.5659
2016-02-29,181.6369
2016-01-29,187.4105
2015-12-31,193.5900
2015-11-30,187.6744
2015-10-30,184.1711
2015-09-30,184.4442
2015-08-31,182.8709
2015-07-31,185.8517
2015-06-30,184.1140
2015-05-29,187.8350
2015-04-30,187.8781
2015-03-31,187.4909
2015-02-27,181.6732
2015-01-30,177.0365
2014-12-31,167.3876
2014-11-28,163.0009
2014-10-31,158.8234
2014-09-30,152.3968
2014-08-29,154.7828
2014-07-31,150.4838
2014-06-30,145.6031
2014-05-30,140.3444
2014-04-30,134.9111
2014-03-31,130.6138
2014-02-28,125.6886
2014-01-31,120.3709
2013-12-31,117.1499
2013-11-29,120.2503
2013-10-31,121.0537
2013-09-30,117.3398
2013-08-30,118.7957
2013-07-31,123.7707
2013-06-28,121.5740
2013-05-31,119.3730
2013-04-30,117.5208
2013-03-28,114.7123
2013-02-28,113.8328
2013-01-31,113.9118
2012-12-31,111.5179
2012-11-30,111.6071
2012-10-31,115.3827
2012-09-28,115.9824
2012-08-31,117.5535
2012-07-31,118.2577
2012-06-29,116.2432
2012-05-31,114.6554
2012-04-30,114.2542
2012-03-30,109.5272
2012-02-29,105.4680
2012-01-31,105.4990
2011-12-30,103.2795
2011-11-30,101.4735
2011-10-31,102.8323
2011-09-30,99.6341
2011-08-31,105.7852
2011-07-29,103.3887
2011-06-30,100.8831
2011-05-31,99.1317
2011-04-29,95.3882
2011-03-31,90.3848
2011-02-28,88.1182
2011-01-31,84.9614
2010-12-31,83.6354
2010-11-30,82.1173
2010-10-29,81.5460
2010-09-30,79.2280
2010-08-31,77.0194
2010-07-30,75.5233
2010-06-30,73.1572
2010-05-28,72.7694
2010-04-30,68.5653
2010-03-31,61.6555
