,TEMA_monthly_10
2022-04-04,70.4050
2022-03-31,69.5160
2022-02-28,68.9182
2022-01-31,70.1972
2021-12-31,69.8544
2021-11-30,67.8636
2021-10-29,67.3237
2021-09-30,65.8036
2021-08-31,67.5508
2021-07-30,65.3962
2021-06-30,63.3735
2021-05-28,62.5894
2021-04-30,60.3751
2021-03-31,56.6671
2021-02-26,54.8197
2021-01-29,54.2659
2020-12-31,54.3766
2020-11-30,52.8269
2020-10-30,52.1291
2020-09-30,52.6599
2020-08-31,51.9699
2020-07-31,50.4944
2020-06-30,49.8849
2020-05-29,49.7357
2020-04-30,52.4680
2020-03-31,57.1332
2020-02-28,67.2949
2020-01-31,69.0237
2019-12-31,67.9730
2019-11-29,69.1503
2019-10-31,68.9989
2019-09-30,65.6040
2019-08-30,63.4467
2019-07-31,61.8387
2019-06-28,62.0473
2019-05-31,62.3856
2019-04-30,62.0982
2019-03-29,61.5339
2019-02-28,58.4784
2019-01-31,56.3112
2018-12-31,53.2516
2018-11-30,51.8511
2018-10-31,49.1380
2018-09-28,47.2734
2018-08-31,46.4460
2018-07-31,44.3453
2018-06-29,42.9023
2018-05-31,42.0117
2018-04-30,41.1429
2018-03-29,41.5935
2018-02-28,41.7974
2018-01-31,43.6863
2017-12-29,44.4678
2017-11-30,43.7037
2017-10-31,43.6596
2017-09-29,44.6305
2017-08-31,44.3354
2017-07-31,43.8579
2017-06-30,43.5886
2017-05-31,44.3602
2017-04-28,45.7912
2017-03-31,46.2420
2017-02-28,46.3999
2017-01-31,45.8271
2016-12-30,45.9398
2016-11-30,47.3120
2016-10-31,50.4299
2016-09-30,53.0282
2016-08-31,52.7908
2016-07-29,52.8601
2016-06-30,49.8313
2016-05-31,46.2454
2016-04-29,45.5011
2016-03-31,44.7234
2016-02-29,41.7902
2016-01-29,39.3647
2015-12-31,37.1228
2015-11-30,35.8940
2015-10-30,35.1108
2015-09-30,34.0872
2015-08-31,33.6656
2015-07-31,34.4426
2015-06-30,33.8980
2015-05-29,35.0452
2015-04-30,36.1954
2015-03-31,37.2008
2015-02-27,36.4093
2015-01-30,35.9122
2014-12-31,33.1007
2014-11-28,32.0627
2014-10-31,31.1276
2014-09-30,29.9771
2014-08-29,30.7750
2014-07-31,30.1492
2014-06-30,30.0313
2014-05-30,29.2544
2014-04-30,28.6662
2014-03-31,27.7850
2014-02-28,27.7394
2014-01-31,26.1363
2013-12-31,25.5340
2013-11-29,26.3347
2013-10-31,27.2882
2013-09-30,27.2162
2013-08-30,28.0466
2013-07-31,29.4520
2013-06-28,29.8349
2013-05-31,31.0545
2013-04-30,31.2744
2013-03-28,29.1392
2013-02-28,28.3959
2013-01-31,27.1562
2012-12-31,26.1803
2012-11-30,26.2468
2012-10-31,26.1475
2012-09-28,26.5950
2012-08-31,26.5427
2012-07-31,25.9044
2012-06-29,25.3158
2012-05-31,24.1752
2012-04-30,23.9094
2012-03-30,23.0819
2012-02-29,22.1093
2012-01-31,21.4466
2011-12-30,20.6983
2011-11-30,20.2262
2011-10-31,20.0309
2011-09-30,19.9840
2011-08-31,20.4413
2011-07-29,20.2353
2011-06-30,20.8017
2011-05-31,21.2479
2011-04-29,21.2535
2011-03-31,21.0915
2011-02-28,21.0724
2011-01-31,20.6206
2010-12-31,20.3234
2010-11-30,20.1524
2010-10-29,19.9220
2010-09-30,19.4512
2010-08-31,18.9286
2010-07-30,18.5477
2010-06-30,18.1330
2010-05-28,18.1418
2010-04-30,17.7908
2010-03-31,16.5910
2010-02-26,15.5591
2010-01-29,15.0102
