,TEMA_monthly_10
2013-11-12,45.9085
2013-10-31,44.8402
2013-09-30,43.8595
2013-08-30,43.5150
2013-07-31,43.0418
2013-06-28,41.7977
2013-05-31,40.1553
2013-04-30,38.4030
2013-03-28,36.4641
2013-02-28,33.4506
2013-01-31,29.8854
2012-12-31,26.2676
2012-11-30,22.8734
2012-10-31,23.4616
2012-09-28,23.4727
2012-08-31,23.6182
2012-07-31,23.8234
2012-06-29,23.9166
2012-05-31,24.0606
2012-04-30,25.3456
2012-03-30,26.3811
2012-02-29,25.2521
2012-01-31,23.9886
2011-12-30,24.2242
2011-11-30,24.9642
2011-10-31,24.8190
2011-09-30,25.9401
2011-08-31,29.7299
2011-07-29,33.0133
2011-06-30,33.9817
2011-05-31,34.7576
2011-04-29,34.5876
2011-03-31,31.9204
2011-02-28,30.7578
2011-01-31,27.9711
2010-12-31,26.8710
2010-11-30,26.2716
2010-10-29,27.0807
2010-09-30,26.2191
2010-08-31,26.1003
2010-07-30,26.5034
2010-06-30,26.2839
2010-05-28,26.6509
2010-04-30,26.6501
2010-03-31,24.2358
2010-02-26,22.3720
2010-01-29,21.6565
2009-12-31,22.3358
2009-11-30,22.2774
2009-10-30,22.4139
