,TEMA_monthly_10
2022-04-04,38.9937
2022-03-31,40.9287
2022-02-28,45.7604
2022-01-31,47.6395
2021-12-31,54.9681
2021-11-30,62.2028
2021-10-29,73.7150
2021-09-30,77.2339
2021-08-31,81.8697
2021-07-30,82.8099
2021-06-30,92.4761
2021-05-28,100.7838
2021-04-30,108.5085
2021-03-31,113.9048
2021-02-26,109.8282
2021-01-29,94.8924
2020-12-31,79.5156
2020-11-30,67.2909
2020-10-30,59.2773
2020-09-30,57.3597
2020-08-31,41.2259
2020-07-31,31.3942
2020-06-30,28.1878
2020-05-29,25.5228
2020-04-30,19.9981
2020-03-31,21.9189
2020-02-28,28.2201
2020-01-31,26.0687
2019-12-31,22.6112
2019-11-29,20.3391
2019-10-31,18.7214
2019-09-30,17.5767
2019-08-30,17.8308
2019-07-31,18.0053
2019-06-28,18.2046
2019-05-31,18.8632
2019-04-30,20.3028
2019-03-29,20.7205
2019-02-28,22.5666
2019-01-31,22.2706
2018-12-31,22.4145
2018-11-30,26.4204
2018-10-31,30.2248
2018-09-28,34.3654
2018-08-31,34.5582
2018-07-31,33.6363
2018-06-29,33.7055
2018-05-31,32.5739
2018-04-30,30.3760
2018-03-29,29.4825
2018-02-28,30.7005
2018-01-31,32.0372
2017-12-29,30.1785
2017-11-30,27.5462
2017-10-31,25.1422
2017-09-29,23.1818
2017-08-31,21.9280
2017-07-31,20.7321
2017-06-30,20.1915
2017-05-31,18.4366
2017-04-28,17.1348
2017-03-31,15.7147
2017-02-28,13.6215
2017-01-31,13.2010
2016-12-30,13.0821
2016-11-30,12.9502
2016-10-31,13.1557
2016-09-30,13.7532
2016-08-31,14.2582
2016-07-29,14.6378
2016-06-30,14.6725
2016-05-31,15.4749
2016-04-29,15.5289
2016-03-31,15.3195
2016-02-29,14.6623
2016-01-29,15.6395
2015-12-31,16.9075
2015-11-30,17.5009
2015-10-30,18.3851
2015-09-30,18.3455
2015-08-31,18.9286
2015-07-31,18.7612
2015-06-30,17.7847
2015-05-29,16.7294
2015-04-30,16.2358
2015-03-31,15.7935
2015-02-27,15.3428
2015-01-30,14.1834
2014-12-31,13.3041
2014-11-28,12.8041
2014-10-31,11.7345
2014-09-30,10.9076
2014-08-29,10.9775
2014-07-31,11.0642
2014-06-30,11.7708
2014-05-30,11.7273
2014-04-30,12.0080
2014-03-31,12.7738
2014-02-28,13.1265
2014-01-31,13.2783
2013-12-31,14.2265
2013-11-29,13.8366
2013-10-31,13.1386
2013-09-30,12.6687
2013-08-30,12.4340
2013-07-31,12.4897
2013-06-28,12.9414
2013-05-31,13.1046
2013-04-30,12.9576
2013-03-28,12.1314
2013-02-28,11.4991
2013-01-31,11.2355
2012-12-31,10.9945
2012-11-30,10.5358
2012-10-31,9.5706
2012-09-28,9.7514
2012-08-31,9.5964
2012-07-31,9.9560
2012-06-29,10.5280
2012-05-31,10.4615
2012-04-30,10.1160
2012-03-30,9.7241
2012-02-29,9.4297
2012-01-31,9.0417
2011-12-30,8.7060
2011-11-30,8.6499
2011-10-31,8.7113
2011-09-30,8.9659
2011-08-31,9.7430
2011-07-29,9.8396
2011-06-30,9.6038
2011-05-31,9.4505
2011-04-29,9.1467
2011-03-31,8.7231
2011-02-28,8.5090
2011-01-31,8.3477
2010-12-31,8.0709
2010-11-30,7.7098
2010-10-29,7.1467
2010-09-30,6.5887
2010-08-31,6.3081
2010-07-30,6.1123
2010-06-30,5.9485
2010-05-28,6.3777
2010-04-30,6.6219
2010-03-31,6.1466
2010-02-26,5.9349
2010-01-29,6.3616
2009-12-31,6.3929
2009-11-30,6.4081
2009-10-30,6.4945
2009-09-30,6.8790
2009-08-31,7.0462
2009-07-31,7.0398
2009-06-30,6.6279
2009-05-29,6.4239
2009-04-30,5.5188
2009-03-31,4.0745
2009-02-27,3.5546
2009-01-30,3.6827
2008-12-31,4.0645
2008-11-28,4.3362
2008-10-31,4.9038
2008-09-30,6.1799
2008-08-29,7.0524
2008-07-31,7.3280
2008-06-30,8.6639
2008-05-30,10.1610
2008-04-30,10.2882
2008-03-31,11.0943
2008-02-29,12.1626
2008-01-31,13.4215
2007-12-31,14.2779
2007-11-30,14.3450
2007-10-31,14.3677
2007-09-28,13.9773
2007-08-31,13.7308
2007-07-31,13.3078
2007-06-29,12.7899
2007-05-31,11.5405
2007-04-30,10.6517
2007-03-30,10.0720
2007-02-28,10.0854
2007-01-31,9.4194
2006-12-29,8.8386
2006-11-30,8.3031
2006-10-31,8.2223
2006-09-29,8.1632
2006-08-31,8.0836
2006-07-31,8.4868
2006-06-30,9.0770
2006-05-31,9.0425
2006-04-28,9.0092
2006-03-31,8.5700
2006-02-28,7.6662
2006-01-31,7.4685
2005-12-30,7.5644
2005-11-30,7.5607
2005-10-31,7.5049
2005-09-30,7.9574
2005-08-31,8.3501
2005-07-29,8.4219
2005-06-30,8.2090
2005-05-31,7.7144
2005-04-29,7.5294
2005-03-31,7.3515
2005-02-28,7.3450
2005-01-31,7.1360
2004-12-31,6.3469
2004-11-30,5.5002
2004-10-29,4.7938
2004-09-30,4.5727
2004-08-31,4.2956
2004-07-30,3.9712
2004-06-30,3.6814
2004-05-28,3.4434
2004-04-30,3.3175
2004-03-31,3.1483
2004-02-27,2.9367
2004-01-30,2.8022
2003-12-31,2.7140
2003-11-28,2.6902
2003-10-31,2.6045
2003-09-30,2.4613
2003-08-29,2.4224
2003-07-31,2.2985
2003-06-30,2.1529
2003-05-30,2.0095
2003-04-30,2.0787
2003-03-31,1.9729
2003-02-28,1.9542
2003-01-31,1.9814
2002-12-31,2.0776
2002-11-29,2.2492
2002-10-31,2.2869
2002-09-30,2.1674
2002-08-30,2.1180
2002-07-31,2.0784
2002-06-28,2.2147
2002-05-31,2.2033
2002-04-30,2.1749
2002-03-28,2.0216
