,TEMA_monthly_10
2016-03-04,84.1821
2016-02-29,78.0594
2016-01-29,68.9910
2015-12-31,57.8514
2015-11-30,41.9881
2015-10-30,44.9746
2015-09-30,51.9637
2015-08-31,62.8064
2015-07-31,77.3345
2015-06-30,87.5968
2015-05-29,102.5142
2015-04-30,118.8448
2015-03-31,123.1165
2015-02-27,132.3626
2015-01-30,135.3525
2014-12-31,142.4775
2014-11-28,145.8171
2014-10-31,143.2391
2014-09-30,131.9464
2014-08-29,128.6112
2014-07-31,120.5388
2014-06-30,116.8459
2014-05-30,107.0751
2014-04-30,99.5459
2014-03-31,100.1731
2014-02-28,92.6159
2014-01-31,77.9923
2013-12-31,74.7585
2013-11-29,73.3143
2013-10-31,76.0813
2013-09-30,82.5858
2013-08-30,83.2388
2013-07-31,76.1454
2013-06-28,70.7737
2013-05-31,63.3713
2013-04-30,53.1733
2013-03-28,47.9417
2013-02-28,40.3449
2013-01-31,34.8932
2012-12-31,28.3534
2012-11-30,21.6986
2012-10-31,15.4246
2012-09-28,15.0439
2012-08-31,15.6352
2012-07-31,17.0948
2012-06-29,24.2055
2012-05-31,33.3439
2012-04-30,46.4125
2012-03-30,49.8384
2012-02-29,56.5399
2012-01-31,54.9107
2011-12-30,60.3884
2011-11-30,74.1619
2011-10-31,89.3239
2011-09-30,102.7838
2011-08-31,103.2773
2011-07-29,94.9461
2011-06-30,81.8452
2011-05-31,70.9540
2011-04-29,58.4336
2011-03-31,49.2932
2011-02-28,36.8366
2011-01-31,33.7400
2010-12-31,33.7035
2010-11-30,33.9484
2010-10-29,31.3677
2010-09-30,30.0644
2010-08-31,29.1717
2010-07-30,27.9601
2010-06-30,26.0714
2010-05-28,26.5056
2010-04-30,28.3607
2010-03-31,30.5125
2010-02-26,28.1830
2010-01-29,27.1962
2009-12-31,25.3879
2009-11-30,23.2040
2009-10-30,23.7740
2009-09-30,23.5819
2009-08-31,21.4324
2009-07-31,20.9550
2009-06-30,17.7499
2009-05-29,15.2512
2009-04-30,12.1742
2009-03-31,9.1055
2009-02-27,8.0561
2009-01-30,8.0384
2008-12-31,7.8723
2008-11-28,7.5581
2008-10-31,7.4428
2008-09-30,8.3318
2008-08-29,8.1257
2008-07-31,8.2120
2008-06-30,8.3320
2008-05-30,8.2971
2008-04-30,7.3985
2008-03-31,7.6349
2008-02-29,8.0314
2008-01-31,8.7318
2007-12-31,8.5319
2007-11-30,7.8414
2007-10-31,7.9173
2007-09-28,7.2698
2007-08-31,6.8322
2007-07-31,5.9871
2007-06-29,5.3213
2007-05-31,4.7853
2007-04-30,4.4926
2007-03-30,4.3433
2007-02-28,3.9985
2007-01-31,3.7990
2006-12-29,3.3362
2006-11-30,3.1164
2006-10-31,2.7857
2006-09-29,2.7616
2006-08-31,2.8601
2006-07-31,2.9176
2006-06-30,2.9388
2006-05-31,2.9453
2006-04-28,2.9801
2006-03-31,3.0058
2006-02-28,3.0348
2006-01-31,2.9999
2005-12-30,3.0619
2005-11-30,3.0216
2005-10-31,2.9190
2005-09-30,2.6973
2005-08-31,2.6988
2005-07-29,2.4837
2005-06-30,2.3246
2005-05-31,2.1328
2005-04-29,1.8698
2005-03-31,1.8327
2005-02-28,1.8607
2005-01-31,1.7963
2004-12-31,1.7662
2004-11-30,1.6867
2004-10-29,1.6162
2004-09-30,1.4562
2004-08-31,1.4154
2004-07-30,1.3927
2004-06-30,1.4473
2004-05-28,1.5225
2004-04-30,1.5573
2004-03-31,1.5454
2004-02-27,1.5825
2004-01-30,1.6349
2003-12-31,1.6866
2003-11-28,1.6349
2003-10-31,1.5341
2003-09-30,1.4514
2003-08-29,1.4162
2003-07-31,1.3624
2003-06-30,1.2850
2003-05-30,1.1991
