,TEMA_monthly_10
2022-04-04,191.9487
2022-03-31,198.7211
2022-02-28,207.2482
2022-01-31,209.2661
2021-12-31,206.8948
2021-11-30,206.8833
2021-10-29,208.1545
2021-09-30,199.4945
2021-08-31,196.5807
2021-07-30,194.0574
2021-06-30,194.7535
2021-05-28,189.5979
2021-04-30,177.8892
2021-03-31,164.3001
2021-02-26,151.4144
2021-01-29,136.0874
2020-12-31,129.0756
2020-11-30,115.4611
2020-10-30,102.3755
2020-09-30,100.3036
2020-08-31,99.6734
2020-07-31,98.4088
2020-06-30,100.0260
2020-05-29,104.6824
2020-04-30,106.5136
2020-03-31,114.4256
2020-02-28,134.1340
2020-01-31,143.8788
2019-12-31,143.9485
2019-11-29,137.3483
2019-10-31,131.1917
2019-09-30,125.8766
2019-08-30,122.6437
2019-07-31,124.7052
2019-06-28,119.0171
2019-05-31,114.7858
2019-04-30,114.7875
2019-03-29,109.0445
2019-02-28,110.1458
2019-01-31,110.0729
2018-12-31,112.3659
2018-11-30,120.1246
2018-10-31,120.3803
2018-09-28,125.2802
2018-08-31,128.5057
2018-07-31,128.7821
2018-06-29,128.2881
2018-05-31,133.7467
2018-04-30,136.5312
2018-03-29,138.8504
2018-02-28,138.7711
2018-01-31,134.1617
2017-12-29,126.4798
2017-11-30,123.1135
2017-10-31,119.8156
2017-09-29,116.6646
2017-08-31,113.1628
2017-07-31,113.0126
2017-06-30,110.3150
2017-05-31,108.5625
2017-04-28,109.0444
2017-03-31,108.5542
2017-02-28,107.2199
2017-01-31,100.5223
2016-12-30,93.9614
2016-11-30,86.1505
2016-10-31,78.0235
2016-09-30,74.5235
2016-08-31,72.8459
2016-07-29,70.4148
2016-06-30,71.2038
2016-05-31,73.5059
2016-04-29,72.2278
2016-03-31,71.5552
2016-02-29,72.7977
2016-01-29,76.5705
2015-12-31,79.1272
2015-11-30,78.2552
2015-10-30,76.7926
2015-09-30,77.5404
2015-08-31,79.4546
2015-07-31,81.0701
2015-06-30,79.3142
2015-05-29,78.2269
2015-04-30,76.4201
2015-03-31,75.7937
2015-02-27,74.1532
2015-01-30,72.3018
2014-12-31,73.5530
2014-11-28,71.8351
2014-10-31,71.2255
2014-09-30,70.7773
2014-08-29,70.6827
2014-07-31,70.8221
2014-06-30,72.0155
2014-05-30,70.2357
2014-04-30,69.4021
2014-03-31,68.5704
2014-02-28,65.7369
2014-01-31,64.1325
2013-12-31,62.5667
2013-11-29,61.5241
2013-10-31,60.1172
2013-09-30,59.6789
2013-08-30,59.6352
2013-07-31,59.4299
2013-06-28,56.8545
2013-05-31,54.7327
2013-04-30,52.0964
2013-03-28,50.0674
2013-02-28,47.9511
2013-01-31,46.9526
2012-12-31,45.7761
2012-11-30,46.0947
2012-10-31,47.7044
2012-09-28,48.9611
2012-08-31,48.3803
2012-07-31,47.9320
2012-06-29,48.7801
2012-05-31,49.0792
2012-04-30,49.2230
2012-03-30,46.7516
2012-02-29,44.1612
2012-01-31,42.8446
2011-12-30,41.2028
2011-11-30,39.6269
2011-10-31,39.1546
2011-09-30,38.8265
2011-08-31,41.4615
2011-07-29,44.4319
2011-06-30,46.7032
2011-05-31,47.4649
2011-04-29,47.0611
2011-03-31,46.3868
2011-02-28,45.1285
2011-01-31,43.8236
2010-12-31,42.6805
2010-11-30,40.6394
2010-10-29,41.0645
2010-09-30,41.6604
2010-08-31,43.5535
2010-07-30,46.7140
2010-06-30,46.9979
2010-05-28,48.6733
2010-04-30,47.7324
2010-03-31,43.8160
2010-02-26,41.5867
2010-01-29,41.0539
2009-12-31,39.2415
2009-11-30,37.7611
2009-10-30,33.3534
2009-09-30,30.8378
2009-08-31,27.4209
2009-07-31,25.5283
2009-06-30,25.9321
2009-05-29,25.8065
2009-04-30,22.6340
2009-03-31,21.3139
2009-02-27,25.1165
2009-01-30,32.2118
2008-12-31,40.5130
2008-11-28,45.2022
2008-10-31,50.3623
2008-09-30,51.1702
2008-08-29,48.7197
2008-07-31,46.3814
2008-06-30,43.2709
2008-05-30,45.9230
2008-04-30,46.4952
2008-03-31,44.9610
2008-02-29,44.8902
2008-01-31,46.8248
2007-12-31,47.7728
2007-11-30,49.4833
2007-10-31,48.4740
2007-09-28,47.4768
2007-08-31,48.2015
2007-07-31,48.2353
2007-06-29,50.0027
2007-05-31,50.5803
2007-04-30,50.3444
2007-03-30,49.7787
2007-02-28,50.1224
2007-01-31,49.9307
2006-12-29,49.3186
2006-11-30,48.4260
2006-10-31,48.5099
2006-09-29,48.8069
2006-08-31,48.2644
2006-07-31,48.0423
2006-06-30,47.5195
2006-05-31,47.1097
2006-04-28,46.8660
2006-03-31,45.1602
2006-02-28,44.5347
2006-01-31,42.0792
2005-12-30,40.7094
2005-11-30,40.0906
2005-10-31,38.2000
2005-09-30,36.6465
2005-08-31,35.6877
2005-07-29,35.0012
2005-06-30,34.5665
2005-05-31,34.2686
2005-04-29,33.7310
2005-03-31,33.5399
2005-02-28,34.2162
2005-01-31,34.6996
2004-12-31,34.8505
2004-11-30,33.7283
2004-10-29,33.3208
2004-09-30,33.5801
2004-08-31,33.3868
2004-07-30,33.2484
2004-06-30,34.2851
2004-05-28,34.9199
2004-04-30,34.8800
2004-03-31,35.5769
2004-02-27,35.7087
2004-01-30,34.4285
2003-12-31,33.2480
2003-11-28,32.3023
2003-10-31,30.9324
2003-09-30,29.1334
2003-08-29,29.0379
2003-07-31,28.8304
2003-06-30,27.9271
2003-05-30,26.8054
2003-04-30,24.9735
2003-03-31,24.4433
2003-02-28,24.5287
2003-01-31,23.7431
2002-12-31,23.0568
2002-11-29,23.2171
2002-10-31,23.5152
2002-09-30,24.7435
2002-08-30,26.3630
2002-07-31,27.4077
2002-06-28,30.5977
2002-05-31,31.6995
2002-04-30,31.8649
2002-03-28,32.5684
