,DEMA_monthly_10
2022-04-04,59.8587
2022-03-31,59.1942
2022-02-28,58.5259
2022-01-31,59.7533
2021-12-31,59.2614
2021-11-30,54.9635
2021-10-29,52.2857
2021-09-30,49.6130
2021-08-31,49.6032
2021-07-30,47.4376
2021-06-30,45.2559
2021-05-28,43.7828
2021-04-30,42.1133
2021-03-31,39.8895
2021-02-26,38.8460
2021-01-29,38.5640
2020-12-31,38.1068
2020-11-30,37.2665
2020-10-30,36.9190
2020-09-30,36.5401
2020-08-31,36.4533
2020-07-31,35.5769
2020-06-30,33.7515
2020-05-29,33.3177
2020-04-30,33.0939
2020-03-31,32.7823
2020-02-28,33.3171
2020-01-31,33.9583
2019-12-31,33.2356
2019-11-29,32.9064
2019-10-31,32.1983
2019-09-30,31.3142
2019-08-30,30.5717
2019-07-31,29.8260
2019-06-28,28.8533
2019-05-31,28.2309
2019-04-30,28.0002
2019-03-29,27.3254
2019-02-28,26.6191
2019-01-31,26.0701
2018-12-31,25.5425
2018-11-30,26.1949
2018-10-31,26.0061
2018-09-28,26.1866
2018-08-31,26.0840
2018-07-31,25.8768
2018-06-29,25.4040
2018-05-31,24.7871
2018-04-30,24.3129
2018-03-29,24.1561
2018-02-28,24.1861
2018-01-31,24.9033
2017-12-29,25.2736
2017-11-30,25.4283
2017-10-31,25.2413
2017-09-29,25.2291
2017-08-31,25.0491
2017-07-31,24.4267
2017-06-30,24.0637
2017-05-31,23.7882
2017-04-28,23.1115
2017-03-31,22.6044
2017-02-28,22.4502
2017-01-31,22.4550
2016-12-30,22.9974
2016-11-30,22.8498
2016-10-31,23.0348
2016-09-30,23.0434
2016-08-31,22.5616
2016-07-29,21.5653
2016-06-30,19.9953
2016-05-31,18.6368
2016-04-29,17.8923
2016-03-31,17.5996
2016-02-29,16.9402
2016-01-29,16.7233
2015-12-31,16.6907
2015-11-30,16.3081
2015-10-30,16.0257
2015-09-30,15.6542
2015-08-31,15.7366
2015-07-31,16.1921
2015-06-30,16.0977
2015-05-29,16.5217
2015-04-30,16.7192
2015-03-31,16.9300
2015-02-27,16.4935
2015-01-30,16.0199
2014-12-31,15.2493
2014-11-28,14.7575
2014-10-31,14.3402
2014-09-30,13.9865
2014-08-29,14.1089
2014-07-31,13.7638
2014-06-30,13.5507
2014-05-30,13.1887
2014-04-30,12.8438
2014-03-31,12.4866
2014-02-28,12.2123
2014-01-31,11.8617
2013-12-31,11.8090
2013-11-29,11.9564
2013-10-31,12.0993
2013-09-30,11.8745
2013-08-30,11.9372
2013-07-31,12.2918
2013-06-28,12.1885
2013-05-31,12.3209
2013-04-30,12.1567
2013-03-28,11.6167
2013-02-28,11.0875
2013-01-31,10.6287
2012-12-31,10.2984
2012-11-30,10.3416
2012-10-31,10.5097
2012-09-28,10.4668
2012-08-31,10.3267
2012-07-31,10.1892
2012-06-29,10.0597
2012-05-31,9.8168
2012-04-30,9.7302
2012-03-30,9.3497
2012-02-29,8.9787
2012-01-31,8.6174
2011-12-30,8.3325
2011-11-30,8.3610
2011-10-31,8.5385
2011-09-30,8.6236
2011-08-31,9.2733
2011-07-29,9.7247
2011-06-30,9.7227
2011-05-31,9.7123
2011-04-29,9.3737
2011-03-31,8.8924
2011-02-28,8.5965
2011-01-31,8.1699
2010-12-31,7.7468
2010-11-30,7.5339
2010-10-29,7.6318
2010-09-30,7.4279
2010-08-31,7.3992
2010-07-30,7.4680
2010-06-30,7.3952
2010-05-28,7.4677
2010-04-30,7.4133
2010-03-31,6.9189
2010-02-26,6.5719
2010-01-29,6.4746
2009-12-31,6.3420
2009-11-30,5.9425
2009-10-30,5.6857
2009-09-30,5.4005
2009-08-31,4.8369
2009-07-31,4.2486
2009-06-30,4.0943
2009-05-29,4.1328
2009-04-30,4.0484
2009-03-31,3.9809
2009-02-27,5.0800
2009-01-30,6.2652
2008-12-31,7.3879
2008-11-28,8.5155
