,DEMA_monthly_10
2013-04-10,72.2818
2013-03-28,72.0470
2013-02-28,71.6796
2013-01-31,71.7589
2012-12-31,71.8053
2012-11-30,71.8004
2012-10-31,71.7189
2012-09-28,71.5271
2012-08-31,71.1800
2012-07-31,70.6181
2012-06-29,69.7629
2012-05-31,68.5119
2012-04-30,66.7315
2012-03-30,64.2481
2012-02-29,60.8372
2012-01-31,57.4136
2011-12-30,55.2775
2011-11-30,55.1394
2011-10-31,54.6284
2011-09-30,54.7705
2011-08-31,58.5293
2011-07-29,60.3473
2011-06-30,58.8720
2011-05-31,59.6929
2011-04-29,59.2780
2011-03-31,58.9226
2011-02-28,59.8206
2011-01-31,58.5458
2010-12-31,57.0697
2010-11-30,54.9487
2010-10-29,52.0703
2010-09-30,52.1338
2010-08-31,52.4572
2010-07-30,56.7339
2010-06-30,60.4593
2010-05-28,62.2623
2010-04-30,63.4589
2010-03-31,64.3951
2010-02-26,63.0165
2010-01-29,61.6201
2009-12-31,60.3963
2009-11-30,57.5416
2009-10-30,53.9251
2009-09-30,52.1075
2009-08-31,49.9505
2009-07-31,47.0331
2009-06-30,44.1280
2009-05-29,43.4419
2009-04-30,42.3995
2009-03-31,42.0547
2009-02-27,42.5957
2009-01-30,43.6796
2008-12-31,43.2124
2008-11-28,43.9415
2008-10-31,44.8904
2008-09-30,47.9652
2008-08-29,48.9304
2008-07-31,49.3560
