,DEMA_monthly_10
2022-04-04,59.7393
2022-03-31,62.1683
2022-02-28,65.5692
2022-01-31,69.9429
2021-12-31,72.6950
2021-11-30,72.8797
2021-10-29,74.0014
2021-09-30,75.0061
2021-08-31,78.9219
2021-07-30,80.2088
2021-06-30,80.2413
2021-05-28,79.3997
2021-04-30,79.4054
2021-03-31,75.8888
2021-02-26,74.4361
2021-01-29,72.9749
2020-12-31,71.9317
2020-11-30,66.8215
2020-10-30,61.0212
2020-09-30,60.2120
2020-08-31,57.9147
2020-07-31,57.0715
2020-06-30,58.3738
2020-05-29,60.0331
2020-04-30,64.6437
2020-03-31,70.1196
2020-02-28,79.2436
2020-01-31,84.1808
2019-12-31,86.1591
2019-11-29,81.7409
2019-10-31,80.5630
2019-09-30,81.5056
2019-08-30,79.9033
2019-07-31,80.7558
2019-06-28,79.5562
2019-05-31,77.8649
2019-04-30,77.9673
2019-03-29,75.1244
2019-02-28,74.1265
2019-01-31,72.7382
2018-12-31,72.0311
2018-11-30,75.9471
2018-10-31,77.4768
2018-09-28,78.7783
2018-08-31,76.3125
2018-07-31,73.5106
2018-06-29,69.6075
2018-05-31,68.2357
2018-04-30,66.5646
2018-03-29,64.2987
2018-02-28,63.6851
2018-01-31,62.7427
2017-12-29,58.8809
2017-11-30,56.2713
2017-10-31,53.2466
2017-09-29,50.3590
2017-08-31,48.7151
2017-07-31,46.9062
2017-06-30,44.7291
2017-05-31,43.5309
2017-04-28,43.5270
2017-03-31,43.2651
2017-02-28,42.8447
2017-01-31,43.4265
2016-12-30,44.6315
2016-11-30,45.6324
2016-10-31,46.7583
2016-09-30,48.4338
2016-08-31,50.0604
2016-07-29,50.2370
2016-06-30,50.3655
2016-05-31,50.9062
2016-04-29,51.4917
2016-03-31,52.0409
2016-02-29,52.1870
2016-01-29,52.4095
2015-12-31,53.6221
2015-11-30,55.3859
2015-10-30,57.0070
2015-09-30,58.1596
2015-08-31,59.4202
2015-07-31,59.6715
2015-06-30,58.2939
2015-05-29,58.9648
2015-04-30,59.6547
2015-03-31,59.7827
2015-02-27,58.8341
2015-01-30,57.0880
2014-12-31,57.1811
2014-11-28,55.2569
2014-10-31,52.5794
2014-09-30,51.4917
2014-08-29,50.5128
2014-07-31,49.8605
2014-06-30,49.8782
2014-05-30,49.2001
2014-04-30,48.2649
2014-03-31,47.5651
2014-02-28,46.2395
2014-01-31,45.5700
2013-12-31,44.6031
2013-11-29,41.8505
2013-10-31,39.4094
2013-09-30,37.7177
2013-08-30,36.7328
2013-07-31,36.4222
2013-06-28,35.0964
2013-05-31,33.5801
2013-04-30,32.3378
2013-03-28,31.0926
2013-02-28,30.2606
2013-01-31,29.7236
2012-12-31,30.1150
2012-11-30,30.3083
2012-10-31,29.7861
2012-09-28,29.3663
2012-08-31,28.5041
2012-07-31,27.9109
2012-06-29,27.3424
2012-05-31,27.8471
2012-04-30,27.8895
2012-03-30,26.9623
2012-02-29,26.1501
2012-01-31,25.0448
2011-12-30,24.6975
2011-11-30,24.5361
2011-10-31,23.3417
2011-09-30,21.7085
2011-08-31,20.8285
2011-07-29,20.0118
2011-06-30,18.8867
2011-05-31,18.0058
2011-04-29,17.5671
2011-03-31,16.8701
2011-02-28,16.0666
2011-01-31,15.2423
2010-12-31,15.1582
2010-11-30,14.7459
2010-10-29,14.4880
2010-09-30,14.0952
2010-08-31,13.7297
2010-07-30,14.1064
2010-06-30,13.8994
2010-05-28,14.2501
2010-04-30,14.2573
2010-03-31,13.5265
2010-02-26,13.0163
2010-01-29,12.5765
2009-12-31,12.3880
2009-11-30,12.0255
2009-10-30,11.6129
2009-09-30,11.1794
2009-08-31,10.4835
2009-07-31,9.8182
2009-06-30,9.3072
2009-05-29,9.3540
2009-04-30,9.3650
2009-03-31,9.2127
2009-02-27,9.1954
2009-01-30,9.6427
2008-12-31,9.9585
2008-11-28,10.4999
2008-10-31,11.4756
2008-09-30,12.5894
2008-08-29,12.4358
2008-07-31,12.1282
2008-06-30,12.2857
2008-05-30,12.5308
2008-04-30,12.5723
2008-03-31,12.7260
2008-02-29,12.7031
2008-01-31,12.8229
2007-12-31,12.8909
2007-11-30,13.6076
2007-10-31,14.1580
2007-09-28,13.9904
2007-08-31,14.2069
2007-07-31,14.5789
2007-06-29,14.6246
2007-05-31,14.2386
2007-04-30,13.5694
2007-03-30,13.0660
2007-02-28,12.7327
2007-01-31,12.5055
2006-12-29,12.4459
2006-11-30,11.8992
2006-10-31,11.4386
2006-09-29,10.9641
2006-08-31,10.5216
2006-07-31,10.1633
2006-06-30,9.8112
2006-05-31,9.3186
2006-04-28,9.0329
2006-03-31,8.7630
2006-02-28,8.6928
2006-01-31,8.7607
2005-12-30,8.8009
2005-11-30,8.8594
2005-10-31,8.8612
2005-09-30,9.1572
2005-08-31,9.1530
2005-07-29,9.0615
2005-06-30,8.9441
2005-05-31,8.8972
2005-04-29,8.8920
2005-03-31,8.8589
2005-02-28,8.6250
2005-01-31,8.2711
2004-12-31,8.2271
2004-11-30,8.0030
2004-10-29,7.7997
2004-09-30,7.5240
2004-08-31,7.4355
2004-07-30,7.3290
2004-06-30,7.1291
2004-05-28,6.9366
2004-04-30,6.7996
2004-03-31,6.6601
2004-02-27,6.4272
2004-01-30,6.2408
2003-12-31,6.1439
2003-11-28,5.9585
2003-10-31,5.8518
2003-09-30,5.6267
2003-08-29,5.5539
2003-07-31,5.3927
2003-06-30,5.3043
2003-05-30,5.4574
2003-04-30,5.4113
2003-03-31,5.2669
2003-02-28,5.1848
2003-01-31,5.3378
2002-12-31,5.4557
2002-11-29,5.5613
2002-10-31,5.6018
2002-09-30,5.7206
2002-08-30,5.9303
2002-07-31,5.9256
2002-06-28,6.0410
2002-05-31,6.1472
2002-04-30,6.0853
2002-03-28,5.9101
2002-02-28,5.6961
2002-01-31,5.4884
2001-12-31,5.2899
2001-11-30,5.1165
2001-10-31,4.9556
2001-09-28,5.0306
2001-08-31,5.3708
2001-07-31,5.5011
2001-06-29,5.5356
