,DEMA_monthly_10
2022-04-04,82.6607
2022-03-31,81.7175
2022-02-28,80.9126
2022-01-31,77.5460
2021-12-31,76.9191
2021-11-30,76.0481
2021-10-29,78.5642
2021-09-30,78.8482
2021-08-31,78.4295
2021-07-30,77.4658
2021-06-30,78.4455
2021-05-28,78.2916
2021-04-30,76.5344
2021-03-31,72.4174
2021-02-26,69.3772
2021-01-29,65.0172
2020-12-31,62.6163
2020-11-30,58.3694
2020-10-30,53.9569
2020-09-30,54.9548
2020-08-31,53.5943
2020-07-31,52.7460
2020-06-30,54.8257
2020-05-29,57.1487
2020-04-30,60.1511
2020-03-31,63.7857
2020-02-28,73.4087
2020-01-31,77.4937
2019-12-31,76.3909
2019-11-29,73.5532
2019-10-31,71.7065
2019-09-30,69.4096
2019-08-30,66.5991
2019-07-31,64.8575
2019-06-28,64.8510
2019-05-31,64.0587
2019-04-30,63.7257
2019-03-29,62.5891
2019-02-28,62.6609
2019-01-31,62.3843
2018-12-31,63.4731
2018-11-30,65.5150
2018-10-31,66.2329
2018-09-28,65.4809
2018-08-31,63.7122
2018-07-31,60.5801
2018-06-29,59.3484
2018-05-31,57.3033
2018-04-30,55.7823
2018-03-29,54.6638
2018-02-28,54.2698
2018-01-31,53.7895
2017-12-29,51.7783
2017-11-30,50.0091
2017-10-31,48.7717
2017-09-29,47.9036
2017-08-31,47.4914
2017-07-31,47.4047
2017-06-30,47.2664
2017-05-31,48.0728
2017-04-28,47.4382
2017-03-31,47.1903
2017-02-28,47.2980
2017-01-31,47.0610
2016-12-30,46.7691
2016-11-30,45.2901
2016-10-31,44.0515
2016-09-30,44.3084
2016-08-31,44.3546
2016-07-29,43.2330
2016-06-30,41.6692
2016-05-31,39.8963
2016-04-29,38.5762
2016-03-31,37.5266
2016-02-29,35.8126
2016-01-29,34.5782
2015-12-31,34.5345
2015-11-30,34.1127
2015-10-30,33.4796
2015-09-30,32.5473
2015-08-31,32.1376
2015-07-31,31.3478
2015-06-30,31.6124
2015-05-29,32.0361
2015-04-30,32.3070
2015-03-31,32.6980
2015-02-27,32.9357
2015-01-30,32.8675
2014-12-31,32.6728
2014-11-28,32.1805
2014-10-31,31.3807
2014-09-30,30.9017
2014-08-29,30.5501
2014-07-31,30.0901
2014-06-30,30.2192
2014-05-30,29.8255
2014-04-30,29.2341
2014-03-31,28.8049
2014-02-28,28.4116
2014-01-31,27.8944
2013-12-31,27.5096
2013-11-29,26.6044
2013-10-31,26.3491
2013-09-30,26.4480
2013-08-30,26.8425
2013-07-31,27.2818
2013-06-28,26.9660
2013-05-31,26.7302
2013-04-30,26.5057
2013-03-28,25.8006
2013-02-28,24.8133
2013-01-31,24.5038
2012-12-31,24.2011
2012-11-30,23.9070
2012-10-31,23.4955
2012-09-28,23.1241
2012-08-31,22.6321
2012-07-31,22.2893
2012-06-29,22.1292
2012-05-31,21.8557
2012-04-30,22.1221
2012-03-30,22.1384
2012-02-29,21.9177
2012-01-31,21.7593
2011-12-30,21.3083
2011-11-30,21.0487
2011-10-31,20.9595
2011-09-30,21.1103
2011-08-31,21.9990
2011-07-29,22.5175
2011-06-30,22.3250
2011-05-31,21.8541
2011-04-29,20.9555
2011-03-31,20.8099
2011-02-28,20.9995
2011-01-31,21.2989
2010-12-31,21.2528
2010-11-30,21.1737
2010-10-29,21.1717
2010-09-30,21.0104
2010-08-31,21.0743
2010-07-30,21.5418
2010-06-30,21.0420
2010-05-28,21.1013
2010-04-30,20.8407
2010-03-31,19.9178
2010-02-26,19.2917
2010-01-29,18.6935
2009-12-31,18.1566
2009-11-30,17.4393
2009-10-30,16.8234
2009-09-30,16.1792
2009-08-31,15.8889
2009-07-31,15.3172
2009-06-30,15.0976
2009-05-29,15.2190
2009-04-30,15.0362
2009-03-31,15.0136
2009-02-27,15.2524
2009-01-30,15.9999
2008-12-31,16.8037
2008-11-28,17.7199
2008-10-31,18.8952
2008-09-30,19.6751
2008-08-29,19.4248
2008-07-31,18.8029
2008-06-30,19.0002
2008-05-30,19.5942
2008-04-30,19.4285
2008-03-31,19.3035
2008-02-29,19.6656
2008-01-31,20.4437
2007-12-31,21.2255
2007-11-30,21.7022
2007-10-31,21.9640
2007-09-28,21.7959
2007-08-31,21.2431
2007-07-31,21.1261
2007-06-29,21.3934
2007-05-31,21.4834
2007-04-30,21.5593
2007-03-30,21.7593
2007-02-28,21.7594
2007-01-31,21.9901
2006-12-29,21.8331
2006-11-30,21.0340
2006-10-31,20.2023
2006-09-29,19.3233
2006-08-31,18.6235
2006-07-31,18.2702
2006-06-30,18.8709
2006-05-31,18.9132
2006-04-28,18.9791
2006-03-31,19.2747
2006-02-28,19.1338
2006-01-31,19.5025
2005-12-30,19.8500
2005-11-30,20.2743
2005-10-31,20.5054
2005-09-30,20.9362
2005-08-31,21.7083
2005-07-29,22.1929
2005-06-30,22.1019
2005-05-31,21.9336
2005-04-29,21.4750
2005-03-31,21.5493
