,DEMA_monthly_10
2022-04-04,23.1256
2022-03-31,23.5195
2022-02-28,23.6557
2022-01-31,23.0148
2021-12-31,22.6576
2021-11-30,22.6321
2021-10-29,22.2005
2021-09-30,21.1589
2021-08-31,20.7471
2021-07-30,20.6045
2021-06-30,20.8714
2021-05-28,20.7642
2021-04-30,19.2181
2021-03-31,17.7751
2021-02-26,16.2775
2021-01-29,14.3068
2020-12-31,13.1861
2020-11-30,12.0503
2020-10-30,10.9513
2020-09-30,10.3225
2020-08-31,10.2497
2020-07-31,10.2301
2020-06-30,10.5255
2020-05-29,10.8427
2020-04-30,11.2745
2020-03-31,12.1133
2020-02-28,13.9972
2020-01-31,14.7140
2019-12-31,14.8343
2019-11-29,14.3387
2019-10-31,13.9444
2019-09-30,13.6340
2019-08-30,13.3346
2019-07-31,13.4876
2019-06-28,13.1761
2019-05-31,13.1660
2019-04-30,13.6652
2019-03-29,13.6713
2019-02-28,14.2374
2019-01-31,14.1696
2018-12-31,14.5684
2018-11-30,15.8112
2018-10-31,16.3231
2018-09-28,16.7912
2018-08-31,16.8582
2018-07-31,16.5415
2018-06-29,16.4166
2018-05-31,16.5403
2018-04-30,16.5277
2018-03-29,16.2958
2018-02-28,15.9907
2018-01-31,15.2545
2017-12-29,14.2969
2017-11-30,13.7266
2017-10-31,13.2306
2017-09-29,12.9622
2017-08-31,12.6722
2017-07-31,12.7218
2017-06-30,12.5757
2017-05-31,12.3355
2017-04-28,12.3133
2017-03-31,12.2852
2017-02-28,11.9182
2017-01-31,11.1353
2016-12-30,10.3749
2016-11-30,9.3460
2016-10-31,8.2763
2016-09-30,7.8880
2016-08-31,7.6766
2016-07-29,7.3780
2016-06-30,7.2754
2016-05-31,7.3856
2016-04-29,7.0707
2016-03-31,6.8194
2016-02-29,7.0553
2016-01-29,7.5233
2015-12-31,7.9370
2015-11-30,7.9518
2015-10-30,7.7973
2015-09-30,7.8780
2015-08-31,8.1107
2015-07-31,8.2331
2015-06-30,8.1053
2015-05-29,7.9419
2015-04-30,7.8391
2015-03-31,7.7945
2015-02-27,7.8717
2015-01-30,7.9359
2014-12-31,8.3464
2014-11-28,8.2283
2014-10-31,8.2574
2014-09-30,8.3407
2014-08-29,8.4062
2014-07-31,8.4642
2014-06-30,8.5352
2014-05-30,8.4486
2014-04-30,8.4883
2014-03-31,8.5447
2014-02-28,8.2621
2014-01-31,8.0426
2013-12-31,7.8976
2013-11-29,7.7862
2013-10-31,7.6881
2013-09-30,7.5753
2013-08-30,7.5367
2013-07-31,7.4283
2013-06-28,7.0512
2013-05-31,6.6953
2013-04-30,6.3524
2013-03-28,6.1020
2013-02-28,5.8589
2013-01-31,5.7139
2012-12-31,5.4653
2012-11-30,5.3500
2012-10-31,5.3520
2012-09-28,5.3997
2012-08-31,5.2215
2012-07-31,5.0596
2012-06-29,4.8357
2012-05-31,4.6030
2012-04-30,4.4507
2012-03-30,4.0895
2012-02-29,3.6588
2012-01-31,3.3781
2011-12-30,3.1995
2011-11-30,3.2925
2011-10-31,3.5030
2011-09-30,3.8636
2011-08-31,4.5686
2011-07-29,5.1109
2011-06-30,5.3095
2011-05-31,5.5386
2011-04-29,5.5524
2011-03-31,5.4719
2011-02-28,5.3886
2011-01-31,5.1479
2010-12-31,5.0098
2010-11-30,4.8605
2010-10-29,5.2215
2010-09-30,5.3927
2010-08-31,5.2899
2010-07-30,5.4415
2010-06-30,5.3360
2010-05-28,5.4490
2010-04-30,5.2435
