,DEMA_monthly_10
2022-04-04,339.0025
2022-03-31,329.4133
2022-02-28,312.5552
2022-01-31,303.3472
2021-12-31,294.2326
2021-11-30,287.7760
2021-10-29,288.6007
2021-09-30,284.6578
2021-08-31,285.1372
2021-07-30,279.5489
2021-06-30,274.8326
2021-05-28,268.1225
2021-04-30,253.4625
2021-03-31,239.7797
2021-02-26,229.7345
2021-01-29,222.6485
2020-12-31,218.5631
2020-11-30,211.1421
2020-10-30,202.3954
2020-09-30,202.6433
2020-08-31,198.0702
2020-07-31,189.7063
2020-06-30,188.5048
2020-05-29,194.7447
2020-04-30,200.1221
2020-03-31,206.6458
2020-02-28,217.4519
2020-01-31,221.4359
2019-12-31,218.6017
2019-11-29,213.7358
2019-10-31,209.8529
2019-09-30,207.9995
2019-08-30,207.4837
2019-07-31,208.7886
2019-06-28,209.5744
2019-05-31,207.1036
2019-04-30,210.7123
2019-03-29,206.8733
2019-02-28,208.6554
2019-01-31,210.7518
2018-12-31,211.5322
2018-11-30,213.0067
2018-10-31,208.5244
2018-09-28,208.0685
2018-08-31,203.3253
2018-07-31,199.1679
2018-06-29,198.2514
2018-05-31,201.8501
2018-04-30,204.3065
2018-03-29,206.3671
2018-02-28,206.2658
2018-01-31,202.3482
2017-12-29,193.5445
2017-11-30,188.6044
2017-10-31,184.0151
2017-09-29,180.3015
2017-08-31,176.6908
2017-07-31,172.5843
2017-06-30,169.6246
2017-05-31,167.9561
2017-04-28,167.3514
2017-03-31,166.3767
2017-02-28,164.2098
2017-01-31,158.9882
2016-12-30,155.0375
2016-11-30,150.1008
2016-10-31,145.8245
2016-09-30,145.8501
2016-08-31,145.7362
2016-07-29,142.8280
2016-06-30,141.6264
2016-05-31,139.7308
2016-04-29,139.0380
2016-03-31,135.8816
2016-02-29,133.2405
2016-01-29,133.1484
2015-12-31,135.0169
2015-11-30,136.5401
2015-10-30,137.6822
2015-09-30,138.3530
2015-08-31,141.7378
2015-07-31,144.6163
2015-06-30,144.5274
2015-05-29,147.2530
2015-04-30,147.7120
2015-03-31,148.9606
2015-02-27,149.0608
2015-01-30,147.6031
2014-12-31,146.9715
2014-11-28,143.1035
2014-10-31,138.3222
2014-09-30,135.4830
2014-08-29,132.3703
2014-07-31,128.4010
2014-06-30,128.1619
2014-05-30,127.1676
2014-04-30,124.8612
2014-03-31,121.3609
2014-02-28,118.2263
2014-01-31,117.9613
2013-12-31,119.3155
2013-11-29,117.8640
2013-10-31,116.6323
2013-09-30,115.4274
2013-08-30,114.3130
2013-07-31,113.6265
2013-06-28,110.4153
2013-05-31,107.6434
2013-04-30,102.7582
2013-03-28,99.4636
2013-02-28,95.8229
2013-01-31,91.7047
2012-12-31,88.3935
2012-11-30,87.0821
2012-10-31,85.9723
2012-09-28,85.1875
2012-08-31,83.2503
2012-07-31,82.3164
2012-06-29,80.7991
2012-05-31,79.4031
2012-04-30,79.2760
2012-03-30,78.6060
2012-02-29,77.3850
2012-01-31,76.9470
2011-12-30,76.4025
2011-11-30,76.6063
2011-10-31,75.8022
2011-09-30,75.1471
2011-08-31,77.3335
2011-07-29,79.4178
2011-06-30,81.6945
2011-05-31,83.2927
2011-04-29,84.6421
2011-03-31,84.5026
2011-02-28,84.0882
2011-01-31,81.8243
2010-12-31,81.1696
2010-11-30,80.9491
2010-10-29,80.7694
2010-09-30,80.5005
2010-08-31,78.6658
2010-07-30,77.8566
2010-06-30,76.9866
2010-05-28,75.0453
2010-04-30,76.4369
2010-03-31,75.3584
2010-02-26,71.9305
2010-01-29,67.7777
2009-12-31,63.8285
2009-11-30,63.3114
2009-10-30,62.0624
2009-09-30,61.0657
2009-08-31,59.4480
2009-07-31,57.7066
2009-06-30,56.4387
2009-05-29,57.4302
2009-04-30,58.2573
2009-03-31,58.7245
2009-02-27,61.7275
2009-01-30,68.2259
2008-12-31,73.3187
2008-11-28,78.2579
2008-10-31,82.4126
2008-09-30,84.9740
2008-08-29,83.4633
2008-07-31,85.8079
2008-06-30,89.5756
2008-05-30,92.9354
2008-04-30,93.0075
2008-03-31,93.3292
2008-02-29,93.4606
2008-01-31,91.6682
2007-12-31,90.1873
2007-11-30,86.3620
2007-10-31,81.4691
2007-09-28,77.2224
2007-08-31,75.5311
2007-07-31,73.7292
2007-06-29,73.7805
2007-05-31,73.7644
2007-04-30,73.4804
2007-03-30,72.9810
2007-02-28,72.1075
2007-01-31,71.8769
2006-12-29,70.1794
2006-11-30,67.8120
2006-10-31,65.5341
2006-09-29,62.7618
2006-08-31,62.0238
2006-07-31,60.7311
2006-06-30,60.3560
2006-05-31,59.8600
2006-04-28,58.9374
2006-03-31,58.7198
2006-02-28,57.8772
2006-01-31,57.8374
2005-12-30,57.3830
2005-11-30,56.7353
2005-10-31,55.6918
2005-09-30,55.5458
2005-08-31,56.1116
2005-07-29,56.4831
2005-06-30,56.9372
2005-05-31,57.5381
2005-04-29,58.1081
2005-03-31,58.9718
2005-02-28,59.5978
2005-01-31,58.9973
2004-12-31,58.3503
2004-11-30,57.9760
2004-10-29,58.8402
2004-09-30,59.7579
2004-08-31,60.3515
2004-07-30,60.8891
2004-06-30,61.5435
2004-05-28,61.7980
2004-04-30,61.8939
2004-03-31,60.6092
2004-02-27,58.8486
2004-01-30,56.1895
2003-12-31,53.8880
2003-11-28,52.2085
2003-10-31,50.0262
2003-09-30,48.9155
2003-08-29,48.2591
2003-07-31,47.0582
2003-06-30,46.5681
2003-05-30,45.6696
2003-04-30,44.9700
2003-03-31,44.4221
2003-02-28,45.4466
2003-01-31,47.4833
2002-12-31,48.8070
2002-11-29,48.8020
2002-10-31,48.8842
2002-09-30,48.5386
2002-08-30,48.0107
2002-07-31,47.5079
2002-06-28,48.1806
2002-05-31,49.5361
2002-04-30,49.2056
2002-03-28,49.0701
2002-02-28,49.4164
2002-01-31,49.3354
2001-12-31,48.9242
2001-11-30,47.6767
2001-10-31,47.6592
2001-09-28,47.3970
2001-08-31,47.2030
2001-07-31,47.0435
2001-06-29,46.9078
