,DEMA_monthly_10
2022-04-04,34.2678
2022-03-31,33.8912
2022-02-28,33.4056
2022-01-31,33.8369
2021-12-31,35.2564
2021-11-30,35.6658
2021-10-29,36.6121
2021-09-30,37.0710
2021-08-31,37.6071
2021-07-30,36.6988
2021-06-30,35.7317
2021-05-28,36.2125
2021-04-30,36.8622
2021-03-31,36.3106
2021-02-26,36.7668
2021-01-29,37.8600
2020-12-31,38.0233
2020-11-30,36.8068
2020-10-30,35.4892
2020-09-30,33.4901
2020-08-31,31.7846
2020-07-31,29.1426
2020-06-30,26.3585
2020-05-29,25.4970
2020-04-30,24.4906
2020-03-31,23.6718
2020-02-28,23.6875
2020-01-31,23.3287
2019-12-31,22.7330
2019-11-29,23.3240
2019-10-31,23.3424
2019-09-30,22.7590
2019-08-30,23.1459
2019-07-31,24.0334
2019-06-28,25.0451
2019-05-31,25.7172
2019-04-30,26.1072
2019-03-29,26.3147
2019-02-28,25.7106
2019-01-31,25.4228
2018-12-31,25.7204
2018-11-30,26.4011
2018-10-31,25.4686
2018-09-28,25.0164
2018-08-31,24.0712
2018-07-31,22.8664
2018-06-29,22.2063
2018-05-31,21.7264
2018-04-30,21.5749
2018-03-29,21.5928
2018-02-28,21.0972
2018-01-31,20.5291
2017-12-29,19.9256
2017-11-30,19.6010
2017-10-31,19.1552
2017-09-29,19.0117
2017-08-31,18.3546
2017-07-31,17.7511
2017-06-30,17.1058
2017-05-31,16.7029
2017-04-28,15.6803
2017-03-31,15.0860
2017-02-28,14.5737
2017-01-31,13.9636
2016-12-30,13.3828
2016-11-30,12.8567
2016-10-31,12.4394
2016-09-30,12.1265
2016-08-31,11.9792
2016-07-29,11.9143
2016-06-30,11.8933
2016-05-31,11.6511
2016-04-29,11.4706
2016-03-31,11.5208
2016-02-29,11.5297
2016-01-29,11.4519
2015-12-31,11.3484
2015-11-30,11.4958
2015-10-30,11.4462
2015-09-30,11.4526
2015-08-31,11.4293
2015-07-31,11.1819
2015-06-30,10.6422
2015-05-29,9.9799
2015-04-30,9.7452
2015-03-31,9.4317
2015-02-27,9.0083
2015-01-30,8.8560
2014-12-31,8.7134
2014-11-28,8.5049
2014-10-31,8.2835
2014-09-30,8.0809
