,DEMA_monthly_10
2022-04-04,58.9003
2022-03-31,52.7872
2022-02-28,44.5795
2022-01-31,39.7031
2021-12-31,38.5768
2021-11-30,37.2507
2021-10-29,37.6487
2021-09-30,34.8141
2021-08-31,33.4933
2021-07-30,33.2227
2021-06-30,33.1758
2021-05-28,32.6991
2021-04-30,30.1021
2021-03-31,26.9284
2021-02-26,24.1528
2021-01-29,21.3555
2020-12-31,19.0726
2020-11-30,17.2870
2020-10-30,15.3753
2020-09-30,14.3496
2020-08-31,13.1119
2020-07-31,11.5449
2020-06-30,11.6042
2020-05-29,12.1950
2020-04-30,13.2869
2020-03-31,15.1006
2020-02-28,17.9229
2020-01-31,19.0915
2019-12-31,19.4954
2019-11-29,19.3118
2019-10-31,20.2782
2019-09-30,21.2784
2019-08-30,22.4109
2019-07-31,24.9206
2019-06-28,25.3819
2019-05-31,26.0973
2019-04-30,28.6404
2019-03-29,30.0522
2019-02-28,31.4112
2019-01-31,31.5022
2018-12-31,31.1450
2018-11-30,31.9435
2018-10-31,30.0418
2018-09-28,29.6207
2018-08-31,28.3467
2018-07-31,27.1308
2018-06-29,25.9696
2018-05-31,25.2796
2018-04-30,24.5934
2018-03-29,23.8998
2018-02-28,24.1198
2018-01-31,23.5402
2017-12-29,22.3594
2017-11-30,21.4994
2017-10-31,20.9780
2017-09-29,21.1587
2017-08-31,21.7711
2017-07-31,23.3963
2017-06-30,23.8422
2017-05-31,25.0316
2017-04-28,26.7382
2017-03-31,27.2809
2017-02-28,27.0585
2017-01-31,25.9117
2016-12-30,24.4255
2016-11-30,23.3174
2016-10-31,22.2680
2016-09-30,23.0670
2016-08-31,23.8212
2016-07-29,22.6889
2016-06-30,22.5143
2016-05-31,22.7132
2016-04-29,23.4761
2016-03-31,23.5984
2016-02-29,24.2841
2016-01-29,25.5814
2015-12-31,28.4762
2015-11-30,31.0671
2015-10-30,33.1159
2015-09-30,35.0865
2015-08-31,38.8675
2015-07-31,40.2082
2015-06-30,41.1879
2015-05-29,40.9590
2015-04-30,41.1653
2015-03-31,42.1783
2015-02-27,42.7239
2015-01-30,40.7075
2014-12-31,39.8000
2014-11-28,39.7943
2014-10-31,39.8632
2014-09-30,40.5516
2014-08-29,41.4593
2014-07-31,41.4838
2014-06-30,42.1720
2014-05-30,41.8096
2014-04-30,41.2252
2014-03-31,40.4419
2014-02-28,39.4372
2014-01-31,38.6702
2013-12-31,39.3142
2013-11-29,39.2385
2013-10-31,39.0621
2013-09-30,39.6869
2013-08-30,41.6886
2013-07-31,44.9702
2013-06-28,49.6342
2013-05-31,51.1507
2013-04-30,50.4984
2013-03-28,49.3055
2013-02-28,48.5327
2013-01-31,47.8931
2012-12-31,46.1029
2012-11-30,45.4582
2012-10-31,45.5904
2012-09-28,46.4486
2012-08-31,45.7456
2012-07-31,44.7251
2012-06-29,43.3304
2012-05-31,42.8737
2012-04-30,44.9911
2012-03-30,46.0376
2012-02-29,46.5939
2012-01-31,46.4965
2011-12-30,47.1091
2011-11-30,50.0961
2011-10-31,53.3029
2011-09-30,55.5037
2011-08-31,62.0376
2011-07-29,62.5159
2011-06-30,63.2545
2011-05-31,65.2660
2011-04-29,66.6852
2011-03-31,66.9478
2011-02-28,65.6990
2011-01-31,61.2019
2010-12-31,56.8094
2010-11-30,52.5222
2010-10-29,49.9145
2010-09-30,44.3096
2010-08-31,42.1059
2010-07-30,39.1938
2010-06-30,39.4276
2010-05-28,43.0048
2010-04-30,45.1655
2010-03-31,46.2413
2010-02-26,44.1034
2010-01-29,42.1126
2009-12-31,41.2851
2009-11-30,37.9087
2009-10-30,35.4007
2009-09-30,35.4529
2009-08-31,35.1675
2009-07-31,34.7842
2009-06-30,33.1256
2009-05-29,33.9220
2009-04-30,31.4655
2009-03-31,33.5723
2009-02-27,36.1274
2009-01-30,39.4521
2008-12-31,46.8601
2008-11-28,57.4192
2008-10-31,73.2626
2008-09-30,91.2872
2008-08-29,105.0174
2008-07-31,109.1693
2008-06-30,106.9142
2008-05-30,97.0632
2008-04-30,90.2612
2008-03-31,81.6398
2008-02-29,76.7426
2008-01-31,66.6048
2007-12-31,59.9034
2007-11-30,49.3331
2007-10-31,43.8903
2007-09-28,36.1129
2007-08-31,31.3250
2007-07-31,28.8781
2007-06-29,27.0682
2007-05-31,24.0002
2007-04-30,21.1797
2007-03-30,19.3369
2007-02-28,17.8216
2007-01-31,16.1766
2006-12-29,15.9117
2006-11-30,15.0072
2006-10-31,13.7871
2006-09-29,13.0562
2006-08-31,12.7174
2006-07-31,12.4926
2006-06-30,12.3838
2006-05-31,12.2486
2006-04-28,12.0973
2006-03-31,12.0942
2006-02-28,12.3224
2006-01-31,12.0708
2005-12-30,11.8896
2005-11-30,11.9448
2005-10-31,12.4106
2005-09-30,13.1546
2005-08-31,13.1313
2005-07-29,13.0394
2005-06-30,12.4533
2005-05-31,12.3150
2005-04-29,13.0086
2005-03-31,14.0056
2005-02-28,13.8062
2005-01-31,13.7209
2004-12-31,13.5570
2004-11-30,13.3641
2004-10-29,12.6860
2004-09-30,12.5773
2004-08-31,11.5504
2004-07-30,10.6581
2004-06-30,10.2543
2004-05-28,9.7777
2004-04-30,9.4570
2004-03-31,8.9636
2004-02-27,7.6644
2004-01-30,6.9896
2003-12-31,6.0829
2003-11-28,5.3729
2003-10-31,5.3956
2003-09-30,5.5529
2003-08-29,5.9998
2003-07-31,6.1246
2003-06-30,6.5055
2003-05-30,7.2580
2003-04-30,7.5732
2003-03-31,7.9022
2003-02-28,8.1626
2003-01-31,8.8259
2002-12-31,9.3877
2002-11-29,9.8293
2002-10-31,9.5789
2002-09-30,9.9763
2002-08-30,10.1385
2002-07-31,9.9332
2002-06-28,10.5090
2002-05-31,10.6920
2002-04-30,10.3909
2002-03-28,10.4868
2002-02-28,9.8455
2002-01-31,9.4996
2001-12-31,8.9505
2001-11-30,8.4192
2001-10-31,8.1679
2001-09-28,8.2090
2001-08-31,8.9119
2001-07-31,8.8784
2001-06-29,9.0378
