,DEMA_monthly_10
2022-04-04,145.6271
2022-03-31,150.4337
2022-02-28,156.7216
2022-01-31,164.2764
2021-12-31,169.0691
2021-11-30,166.9270
2021-10-29,162.6900
2021-09-30,157.5130
2021-08-31,159.9925
2021-07-30,154.3024
2021-06-30,145.1800
2021-05-28,138.3613
2021-04-30,136.8955
2021-03-31,136.4605
2021-02-26,135.4512
2021-01-29,132.9328
2020-12-31,129.8552
2020-11-30,121.9099
2020-10-30,114.0368
2020-09-30,109.6396
2020-08-31,101.1188
2020-07-31,95.5189
2020-06-30,94.2626
2020-05-29,92.2916
2020-04-30,89.3320
2020-03-31,90.3910
2020-02-28,93.6851
2020-01-31,95.0959
2019-12-31,93.9387
2019-11-29,90.0519
2019-10-31,88.1160
2019-09-30,87.2215
2019-08-30,84.0045
2019-07-31,83.6846
2019-06-28,82.5888
2019-05-31,81.9215
2019-04-30,83.8784
2019-03-29,81.8488
2019-02-28,80.5613
2019-01-31,78.1423
2018-12-31,76.4400
2018-11-30,77.3861
2018-10-31,78.1088
2018-09-28,79.0610
2018-08-31,76.0018
2018-07-31,72.8117
2018-06-29,70.7350
2018-05-31,66.6179
2018-04-30,64.4426
2018-03-29,62.8838
2018-02-28,61.5359
2018-01-31,59.4770
2017-12-29,56.1339
2017-11-30,54.0205
2017-10-31,52.1554
2017-09-29,51.9571
2017-08-31,53.0283
2017-07-31,54.0511
2017-06-30,52.8369
2017-05-31,51.2154
2017-04-28,51.6657
2017-03-31,51.2516
2017-02-28,50.5668
2017-01-31,49.1328
2016-12-30,49.0316
2016-11-30,49.8050
2016-10-31,51.2732
2016-09-30,53.2221
2016-08-31,54.8080
2016-07-29,54.8971
2016-06-30,55.8938
2016-05-31,57.3281
2016-04-29,59.2648
2016-03-31,60.2388
2016-02-29,60.3954
2016-01-29,60.5127
2015-12-31,60.3720
2015-11-30,59.8432
2015-10-30,57.5397
2015-09-30,54.5667
2015-08-31,52.1248
2015-07-31,51.1253
2015-06-30,48.9594
2015-05-29,47.4466
2015-04-30,46.6427
2015-03-31,46.1185
2015-02-27,45.0174
2015-01-30,44.1135
2014-12-31,43.8726
2014-11-28,42.6532
2014-10-31,40.3369
2014-09-30,38.4464
2014-08-29,36.6177
2014-07-31,36.2977
2014-06-30,36.1581
2014-05-30,35.8316
2014-04-30,35.4686
2014-03-31,35.7805
2014-02-28,35.9473
2014-01-31,35.1896
2013-12-31,35.2518
2013-11-29,34.0727
2013-10-31,32.3543
2013-09-30,30.6575
2013-08-30,28.9476
2013-07-31,28.5907
2013-06-28,28.0825
2013-05-31,27.1956
2013-04-30,26.3654
2013-03-28,24.8586
2013-02-28,23.7275
2013-01-31,23.1027
2012-12-31,22.3713
2012-11-30,21.8703
2012-10-31,21.7864
2012-09-28,22.2799
2012-08-31,22.5796
2012-07-31,22.7226
2012-06-29,23.3325
2012-05-31,24.6810
2012-04-30,24.4151
2012-03-30,23.6797
2012-02-29,22.9881
2012-01-31,22.1045
2011-12-30,21.2701
2011-11-30,20.8727
2011-10-31,20.3636
2011-09-30,19.6354
2011-08-31,19.7043
2011-07-29,19.6897
2011-06-30,19.2982
