,DEMA_monthly_10
2020-05-05,25.4184
2020-04-30,24.1257
2020-03-31,22.0630
2020-02-28,22.6240
2020-01-31,22.2287
2019-12-31,21.2695
2019-11-29,18.9734
2019-10-31,16.6948
2019-09-30,14.7905
2019-08-30,15.3033
2019-07-31,15.9600
2019-06-28,16.7430
2019-05-31,17.1783
2019-04-30,18.0498
2019-03-29,18.2426
2019-02-28,19.1758
2019-01-31,20.8832
2018-12-31,22.5610
2018-11-30,25.5543
2018-10-31,28.1351
2018-09-28,31.1328
2018-08-31,33.2636
2018-07-31,34.4780
2018-06-29,33.3699
2018-05-31,30.8715
2018-04-30,28.4296
2018-03-29,26.3237
2018-02-28,25.0160
2018-01-31,23.2323
2017-12-29,21.6648
2017-11-30,20.4657
2017-10-31,19.0367
2017-09-29,18.2657
2017-08-31,17.0513
2017-07-31,17.1632
2017-06-30,16.7889
2017-05-31,16.1859
2017-04-28,15.6141
2017-03-31,14.6458
2017-02-28,13.7106
2017-01-31,13.5871
2016-12-30,13.7810
2016-11-30,13.8913
2016-10-31,13.8912
2016-09-30,14.4124
2016-08-31,13.9213
2016-07-29,13.8246
2016-06-30,13.5347
2016-05-31,13.2644
2016-04-29,13.1582
2016-03-31,13.6006
2016-02-29,14.4234
2016-01-29,15.1255
2015-12-31,17.8698
2015-11-30,20.7061
2015-10-30,23.1200
2015-09-30,23.4619
2015-08-31,25.7472
2015-07-31,27.6196
2015-06-30,28.5257
2015-05-29,28.3121
2015-04-30,27.9741
2015-03-31,29.2241
2015-02-27,30.2793
2015-01-30,29.5604
2014-12-31,29.8765
2014-11-28,30.8457
2014-10-31,27.7050
2014-09-30,24.6182
2014-08-29,21.5171
2014-07-31,17.8547
2014-06-30,12.8812
2014-05-30,8.3573
2014-04-30,7.3654
2014-03-31,7.6642
2014-02-28,7.8491
2014-01-31,7.5392
2013-12-31,7.7030
2013-11-29,7.5662
2013-10-31,7.3043
2013-09-30,6.7010
2013-08-30,6.4694
2013-07-31,6.1910
2013-06-28,5.8152
2013-05-31,5.5591
2013-04-30,5.3229
2013-03-28,4.9940
2013-02-28,4.8137
2013-01-31,4.5979
2012-12-31,4.3310
2012-11-30,3.9791
2012-10-31,3.9424
2012-09-28,3.8668
2012-08-31,3.7653
2012-07-31,3.6603
2012-06-29,3.6175
2012-05-31,3.5424
