,DEMA_monthly_10
2021-07-28,180.6272
2021-06-30,175.0790
2021-05-28,166.6196
2021-04-30,158.0090
2021-03-31,149.5597
2021-02-26,144.8909
2021-01-29,138.3836
2020-12-31,129.1146
2020-11-30,115.1707
2020-10-30,111.5380
2020-09-30,109.7312
2020-08-31,107.6148
2020-07-31,104.8832
2020-06-30,106.4771
2020-05-29,104.3278
2020-04-30,98.1034
2020-03-31,95.4060
2020-02-28,99.8302
2020-01-31,104.0589
2019-12-31,107.4983
2019-11-29,108.3425
2019-10-31,107.0207
2019-09-30,109.1834
2019-08-30,115.5429
2019-07-31,122.9202
2019-06-28,127.2774
2019-05-31,125.2334
2019-04-30,130.1527
2019-03-29,126.7099
2019-02-28,122.4545
2019-01-31,116.6594
2018-12-31,114.4222
2018-11-30,122.8797
2018-10-31,122.7913
2018-09-28,127.6014
2018-08-31,122.0465
2018-07-31,122.0396
2018-06-29,117.2746
2018-05-31,114.8466
2018-04-30,115.2436
2018-03-29,115.2137
2018-02-28,118.0307
2018-01-31,119.2519
2017-12-29,120.1562
2017-11-30,121.3457
2017-10-31,127.3827
2017-09-29,131.1552
2017-08-31,127.0543
2017-07-31,120.6395
2017-06-30,114.3853
2017-05-31,113.1407
2017-04-28,122.2094
2017-03-31,121.3401
2017-02-28,123.2662
2017-01-31,121.5946
2016-12-30,119.8276
2016-11-30,121.4262
2016-10-31,123.7531
2016-09-30,123.6561
2016-08-31,127.3870
2016-07-29,131.2454
2016-06-30,135.5255
2016-05-31,146.8394
2016-04-29,147.0817
2016-03-31,152.7966
2016-02-29,160.6929
2016-01-29,170.7259
2015-12-31,181.9557
2015-11-30,177.0321
2015-10-30,175.8256
2015-09-30,175.2368
2015-08-31,183.1105
2015-07-31,186.5307
2015-06-30,179.7096
2015-05-29,177.8043
2015-04-30,182.6292
2015-03-31,186.5132
2015-02-27,189.6529
2015-01-30,190.3933
2014-12-31,189.7288
2014-11-28,187.6202
2014-10-31,179.9557
2014-09-30,170.8176
2014-08-29,169.5324
2014-07-31,165.8870
2014-06-30,165.1872
2014-05-30,165.0535
2014-04-30,159.9435
2014-03-31,156.2339
2014-02-28,153.4873
2014-01-31,138.3528
2013-12-31,125.6742
2013-11-29,119.8541
2013-10-31,115.5295
2013-09-30,110.2012
2013-08-30,105.8890
2013-07-31,103.6878
2013-06-28,96.8541
2013-05-31,98.2450
2013-04-30,97.6529
2013-03-28,96.5781
2013-02-28,97.6472
2013-01-31,101.3724
2012-12-31,102.9923
2012-11-30,105.0787
2012-10-31,106.6222
2012-09-28,110.9111
2012-08-31,105.6284
2012-07-31,101.3657
2012-06-29,96.3355
2012-05-31,91.7084
2012-04-30,89.0511
2012-03-30,85.2678
