,DEMA_monthly_10
2020-01-03,5.3009
2019-12-31,4.9775
2019-11-29,4.5075
2019-10-31,4.3336
2019-09-30,4.2189
2019-08-30,4.0018
2019-07-31,3.7186
2019-06-28,3.3704
2019-05-31,3.0571
2019-04-30,2.6825
2019-03-29,2.4325
2019-02-28,2.2019
2019-01-31,1.8270
2018-12-31,1.6614
2018-11-30,1.8105
2018-10-31,1.7528
2018-09-28,1.7554
2018-08-31,1.6628
2018-07-31,1.6392
2018-06-29,1.8032
2018-05-31,2.0242
2018-04-30,2.2543
2018-03-29,2.2519
2018-02-28,2.1243
2018-01-31,2.0617
2017-12-29,2.0801
2017-11-30,2.2535
2017-10-31,2.5825
2017-09-29,2.9109
2017-08-31,3.3480
2017-07-31,3.8793
2017-06-30,4.0944
2017-05-31,4.3219
2017-04-28,4.8127
2017-03-31,4.8330
2017-02-28,5.0629
2017-01-31,5.3730
2016-12-30,5.1360
2016-11-30,5.1854
2016-10-31,5.1050
2016-09-30,4.4743
2016-08-31,4.0281
2016-07-29,3.4237
2016-06-30,3.3548
2016-05-31,3.4152
2016-04-29,3.4698
2016-03-31,3.2130
2016-02-29,2.8584
2016-01-29,2.8675
2015-12-31,3.1133
2015-11-30,3.2011
2015-10-30,3.6396
2015-09-30,4.0672
2015-08-31,5.0371
2015-07-31,5.5530
2015-06-30,6.1153
2015-05-29,6.6704
2015-04-30,7.2713
2015-03-31,7.5388
2015-02-27,8.0290
2015-01-30,8.5212
2014-12-31,9.5879
2014-11-28,10.3742
2014-10-31,11.3125
2014-09-30,12.3777
2014-08-29,12.9188
2014-07-31,13.0724
2014-06-30,13.6887
2014-05-30,13.9570
2014-04-30,14.4814
2014-03-31,14.8280
2014-02-28,15.5870
2014-01-31,16.2829
2013-12-31,17.4999
2013-11-29,18.1735
2013-10-31,18.8230
2013-09-30,19.8473
2013-08-30,19.9196
2013-07-31,20.3334
2013-06-28,19.6041
2013-05-31,19.3481
2013-04-30,17.9265
2013-03-28,16.1907
2013-02-28,14.8556
2013-01-31,13.5600
2012-12-31,12.9259
2012-11-30,13.1879
2012-10-31,13.7504
2012-09-28,13.9426
2012-08-31,14.0562
2012-07-31,14.4592
2012-06-29,15.1222
2012-05-31,15.7687
2012-04-30,16.5436
2012-03-30,15.6977
2012-02-29,15.5033
2012-01-31,15.5687
2011-12-30,16.1725
2011-11-30,17.1693
2011-10-31,18.7575
2011-09-30,20.5328
2011-08-31,22.4468
2011-07-29,23.8939
2011-06-30,24.5348
2011-05-31,24.7197
2011-04-29,24.3126
2011-03-31,23.9825
2011-02-28,24.4390
2011-01-31,24.7648
2010-12-31,25.1015
2010-11-30,25.2698
2010-10-29,25.6816
2010-09-30,25.5988
2010-08-31,24.8569
2010-07-30,24.9872
2010-06-30,24.4857
2010-05-28,25.5373
2010-04-30,26.9465
2010-03-31,26.7380
2010-02-26,25.8637
2010-01-29,25.9361
2009-12-31,26.2029
2009-11-30,26.0365
2009-10-30,24.7770
2009-09-30,23.9426
2009-08-31,22.1154
2009-07-31,20.4301
2009-06-30,18.0835
2009-05-29,17.3768
2009-04-30,16.2176
2009-03-31,16.2010
2009-02-27,17.5504
2009-01-30,20.0548
2008-12-31,22.5500
2008-11-28,24.6989
2008-10-31,28.6800
2008-09-30,32.8019
2008-08-29,32.4168
2008-07-31,31.4234
2008-06-30,30.2846
2008-05-30,30.9746
2008-04-30,30.8131
2008-03-31,30.6547
2008-02-29,30.2346
2008-01-31,30.1618
2007-12-31,31.1912
2007-11-30,30.9392
2007-10-31,30.0312
2007-09-28,28.8639
2007-08-31,28.4583
2007-07-31,28.9849
2007-06-29,29.1524
2007-05-31,29.0830
2007-04-30,28.3822
2007-03-30,26.9798
2007-02-28,25.9321
2007-01-31,24.7064
2006-12-29,23.8793
2006-11-30,23.2236
2006-10-31,22.4820
2006-09-29,22.3103
2006-08-31,22.0109
2006-07-31,22.2891
2006-06-30,22.6487
2006-05-31,22.4747
2006-04-28,22.0279
2006-03-31,21.2108
2006-02-28,20.6362
2006-01-31,20.6931
2005-12-30,21.0661
2005-11-30,21.5523
2005-10-31,22.6672
2005-09-30,24.4019
2005-08-31,26.7749
2005-07-29,28.0667
2005-06-30,29.9053
2005-05-31,30.6806
2005-04-29,31.0843
2005-03-31,31.5442
2005-02-28,31.1948
2005-01-31,30.7486
2004-12-31,30.3496
2004-11-30,30.9308
2004-10-29,32.0509
2004-09-30,32.8910
2004-08-31,32.6076
2004-07-30,31.9878
2004-06-30,31.4999
2004-05-28,29.7493
2004-04-30,27.9109
2004-03-31,26.1581
2004-02-27,25.0701
2004-01-30,24.4206
2003-12-31,24.7302
2003-11-28,24.4325
2003-10-31,23.8258
2003-09-30,23.0885
2003-08-29,22.6039
2003-07-31,21.9886
2003-06-30,21.4344
2003-05-30,20.6868
2003-04-30,19.8551
2003-03-31,19.1916
2003-02-28,18.4611
2003-01-31,18.2726
2002-12-31,18.3602
2002-11-29,17.8518
2002-10-31,17.5604
2002-09-30,17.6470
2002-08-30,18.1343
2002-07-31,18.3591
2002-06-28,19.0664
2002-05-31,19.0491
2002-04-30,18.8845
2002-03-28,18.2068
2002-02-28,17.5088
2002-01-31,17.0139
2001-12-31,16.6985
2001-11-30,16.6783
2001-10-31,16.4380
2001-09-28,16.2672
2001-08-31,16.1086
2001-07-31,15.8944
2001-06-29,15.5768
