,DEMA_monthly_10
2022-04-04,235.7047
2022-03-31,229.2158
2022-02-28,219.1505
2022-01-31,208.1936
2021-12-31,203.0558
2021-11-30,197.9596
2021-10-29,199.4262
2021-09-30,194.9583
2021-08-31,192.0909
2021-07-30,186.0107
2021-06-30,179.4016
2021-05-28,174.1733
2021-04-30,166.1742
2021-03-31,155.0919
2021-02-26,144.4008
2021-01-29,137.8977
2020-12-31,136.5361
2020-11-30,134.3588
2020-10-30,131.3652
2020-09-30,135.3154
2020-08-31,138.2099
2020-07-31,137.6157
2020-06-30,138.1417
2020-05-29,138.3869
2020-04-30,140.0815
2020-03-31,149.4958
2020-02-28,162.0635
2020-01-31,167.4974
2019-12-31,168.1823
2019-11-29,169.1353
2019-10-31,168.1526
2019-09-30,168.9015
2019-08-30,167.8592
2019-07-31,162.9088
2019-06-28,158.5322
2019-05-31,154.8991
2019-04-30,158.8755
2019-03-29,156.9570
2019-02-28,158.8803
2019-01-31,161.2595
2018-12-31,164.2408
2018-11-30,174.5135
2018-10-31,177.0628
2018-09-28,185.5689
2018-08-31,184.1839
2018-07-31,186.8949
2018-06-29,187.8772
2018-05-31,194.9168
2018-04-30,198.0009
2018-03-29,202.0759
2018-02-28,199.6900
2018-01-31,195.5449
2017-12-29,189.6593
2017-11-30,189.4887
2017-10-31,187.4715
2017-09-29,186.1328
2017-08-31,183.2855
2017-07-31,180.8203
2017-06-30,179.1757
2017-05-31,176.2266
2017-04-28,169.8415
2017-03-31,164.6920
2017-02-28,160.4152
2017-01-31,153.3247
2016-12-30,146.9973
2016-11-30,141.9088
2016-10-31,133.8185
2016-09-30,132.5509
2016-08-31,129.2858
2016-07-29,125.9601
2016-06-30,123.5193
2016-05-31,123.2006
2016-04-29,122.0014
2016-03-31,120.8778
2016-02-29,123.2093
2016-01-29,124.3782
2015-12-31,126.8415
2015-11-30,128.9251
2015-10-30,128.0542
2015-09-30,125.9037
2015-08-31,127.2311
2015-07-31,127.2600
2015-06-30,124.3675
2015-05-29,123.1372
2015-04-30,122.1281
2015-03-31,121.6421
2015-02-27,121.6258
2015-01-30,120.1799
2014-12-31,120.0836
2014-11-28,118.2052
2014-10-31,112.4263
2014-09-30,106.4931
2014-08-29,103.3098
2014-07-31,100.2323
2014-06-30,98.3001
2014-05-30,95.7727
2014-04-30,91.5402
2014-03-31,88.8800
2014-02-28,85.5153
2014-01-31,80.5524
2013-12-31,76.7767
2013-11-29,73.9052
2013-10-31,71.3501
2013-09-30,69.6564
2013-08-30,67.1429
2013-07-31,65.2321
2013-06-28,61.7962
2013-05-31,59.8979
2013-04-30,57.7405
2013-03-28,55.9517
2013-02-28,54.9940
2013-01-31,54.6149
2012-12-31,54.7005
2012-11-30,53.7237
2012-10-31,53.5934
2012-09-28,52.8457
2012-08-31,52.7334
2012-07-31,52.8072
2012-06-29,53.6536
2012-05-31,54.0685
2012-04-30,55.3118
2012-03-30,55.7231
2012-02-29,54.3509
2012-01-31,52.5427
2011-12-30,51.5478
2011-11-30,51.3449
2011-10-31,51.2118
2011-09-30,51.7078
2011-08-31,55.1080
2011-07-29,57.1642
2011-06-30,58.4755
2011-05-31,57.9601
2011-04-29,57.4700
2011-03-31,57.2281
2011-02-28,55.7069
2011-01-31,53.7510
2010-12-31,51.3217
2010-11-30,49.6958
2010-10-29,49.1602
2010-09-30,47.7435
2010-08-31,47.7996
2010-07-30,50.2362
2010-06-30,51.6755
2010-05-28,54.4891
2010-04-30,55.2056
2010-03-31,53.2418
2010-02-26,50.3910
2010-01-29,48.0669
2009-12-31,46.8227
2009-11-30,44.8152
2009-10-30,42.8776
2009-09-30,41.3652
2009-08-31,38.8723
2009-07-31,37.3912
2009-06-30,36.7634
2009-05-29,36.0453
2009-04-30,34.8565
2009-03-31,35.1533
2009-02-27,39.1748
2009-01-30,44.0261
2008-12-31,46.4811
2008-11-28,49.7449
2008-10-31,56.1492
2008-09-30,62.0022
2008-08-29,65.6759
2008-07-31,64.5417
2008-06-30,63.9771
2008-05-30,64.8640
2008-04-30,63.4360
2008-03-31,62.0056
2008-02-29,62.3948
2008-01-31,63.3362
2007-12-31,63.6619
2007-11-30,62.6763
2007-10-31,61.3202
2007-09-28,58.7102
2007-08-31,57.2834
2007-07-31,57.1708
2007-06-29,56.9457
2007-05-31,56.7627
2007-04-30,55.7928
2007-03-30,54.9532
2007-02-28,54.4933
2007-01-31,53.7919
2006-12-29,52.2005
2006-11-30,51.2394
2006-10-31,49.7109
2006-09-29,48.7540
2006-08-31,47.2852
2006-07-31,46.5344
2006-06-30,45.6277
2006-05-31,44.9086
2006-04-28,44.4502
2006-03-31,43.1568
2006-02-28,41.9472
2006-01-31,41.0043
2005-12-30,40.7699
2005-11-30,40.8331
2005-10-31,40.8330
2005-09-30,40.4719
2005-08-31,39.4928
2005-07-29,38.8929
2005-06-30,37.9469
2005-05-31,37.5043
2005-04-29,37.1686
2005-03-31,37.1251
2005-02-28,36.7731
2005-01-31,36.5122
2004-12-31,36.4325
2004-11-30,36.1204
2004-10-29,35.0695
2004-09-30,34.5560
2004-08-31,33.8710
2004-07-30,33.5772
2004-06-30,32.9497
2004-05-28,31.9811
2004-04-30,31.2422
2004-03-31,30.5090
2004-02-27,30.1841
2004-01-30,29.2847
2003-12-31,28.1432
2003-11-28,26.7844
2003-10-31,26.3730
2003-09-30,25.3815
2003-08-29,24.9400
2003-07-31,23.1422
2003-06-30,21.7603
2003-05-30,21.0126
2003-04-30,20.9058
2003-03-31,21.5289
2003-02-28,23.5170
2003-01-31,25.6113
2002-12-31,27.4313
2002-11-29,27.9693
2002-10-31,28.3868
2002-09-30,29.2872
2002-08-30,30.2065
2002-07-31,31.8125
2002-06-28,33.5904
2002-05-31,32.2085
2002-04-30,31.1376
2002-03-28,30.1537
2002-02-28,29.2797
2002-01-31,28.5029
2001-12-31,27.6037
2001-11-30,27.8450
2001-10-31,27.6078
2001-09-28,27.4612
2001-08-31,26.2678
2001-07-31,25.9714
2001-06-29,25.2394
