,DEMA_monthly_10
2022-04-04,359.7075
2022-03-31,354.8884
2022-02-28,349.4846
2022-01-31,339.7942
2021-12-31,346.5651
2021-11-30,326.6172
2021-10-29,310.5664
2021-09-30,285.7730
2021-08-31,270.9221
2021-07-30,239.5136
2021-06-30,215.3959
2021-05-28,197.3088
2021-04-30,181.0419
2021-03-31,164.9538
2021-02-26,151.6648
2021-01-29,140.3511
2020-12-31,135.5687
2020-11-30,127.1980
2020-10-30,126.9916
2020-09-30,132.2130
2020-08-31,135.6275
2020-07-31,133.5395
2020-06-30,127.5468
2020-05-29,119.5836
2020-04-30,107.7035
2020-03-31,105.4943
2020-02-28,105.2250
2020-01-31,104.2270
2019-12-31,96.7180
2019-11-29,90.2436
2019-10-31,82.1211
2019-09-30,81.5892
2019-08-30,82.9267
2019-07-31,83.5445
2019-06-28,83.7497
2019-05-31,85.4330
2019-04-30,89.4560
2019-03-29,85.3208
2019-02-28,83.7434
2019-01-31,80.1450
2018-12-31,79.6399
2018-11-30,81.4626
2018-10-31,82.1251
2018-09-28,78.9989
2018-08-31,70.0016
2018-07-31,61.4431
2018-06-29,59.0269
2018-05-31,55.8225
2018-04-30,51.9177
2018-03-29,49.1285
2018-02-28,46.0609
2018-01-31,43.2319
2017-12-29,41.3322
2017-11-30,39.7714
2017-10-31,38.3576
2017-09-29,37.6064
2017-08-31,38.1599
2017-07-31,37.8233
2017-06-30,37.9123
2017-05-31,37.7604
2017-04-28,36.6731
2017-03-31,35.3316
2017-02-28,33.7978
2017-01-31,32.1758
2016-12-30,31.8261
2016-11-30,32.7700
2016-10-31,34.0581
2016-09-30,34.9158
2016-08-31,33.8915
2016-07-29,32.8626
2016-06-30,32.1318
2016-05-31,32.5442
2016-04-29,31.9488
2016-03-31,31.9265
2016-02-29,32.7577
2016-01-29,34.8853
2015-12-31,37.8588
2015-11-30,40.4742
2015-10-30,41.7660
2015-09-30,44.1499
2015-08-31,43.6186
2015-07-31,42.9199
2015-06-30,39.3487
2015-05-29,37.2773
2015-04-30,34.9474
2015-03-31,32.7506
2015-02-27,30.9554
2015-01-30,29.0665
2014-12-31,28.1203
2014-11-28,26.4544
2014-10-31,25.5513
2014-09-30,24.9725
2014-08-29,24.5100
2014-07-31,23.6143
2014-06-30,22.9445
2014-05-30,21.7656
2014-04-30,21.3529
2014-03-31,21.0092
2014-02-28,20.5216
2014-01-31,19.3699
2013-12-31,18.7028
2013-11-29,18.7495
2013-10-31,19.7404
2013-09-30,19.7435
2013-08-30,19.7095
2013-07-31,19.8903
2013-06-28,19.5115
2013-05-31,20.6981
2013-04-30,21.5306
2013-03-28,23.2398
2013-02-28,22.9902
2013-01-31,22.4313
2012-12-31,21.9425
2012-11-30,22.4359
2012-10-31,23.5653
2012-09-28,25.3464
2012-08-31,25.6009
2012-07-31,24.8457
2012-06-29,24.9109
2012-05-31,25.3149
2012-04-30,26.6905
2012-03-30,26.3123
2012-02-29,25.0579
2012-01-31,23.5786
2011-12-30,23.4247
2011-11-30,23.6089
2011-10-31,22.8264
2011-09-30,22.1282
2011-08-31,23.9134
2011-07-29,25.1934
2011-06-30,26.2771
