,DEMA_monthly_10
2022-04-04,6.1151
2022-03-31,6.3009
2022-02-28,6.6599
2022-01-31,7.3048
2021-12-31,7.8280
2021-11-30,7.7128
2021-10-29,7.1421
2021-09-30,6.2376
2021-08-31,4.7849
2021-07-30,4.4113
2021-06-30,4.2876
2021-05-28,4.0236
2021-04-30,3.8225
2021-03-31,3.7754
2021-02-26,3.5408
2021-01-29,3.2797
2020-12-31,3.2447
2020-11-30,3.1201
2020-10-30,2.7582
2020-09-30,2.8255
2020-08-31,2.9164
2020-07-31,2.8321
2020-06-30,2.6676
2020-05-29,2.2674
2020-04-30,2.0879
2020-03-31,1.9681
2020-02-28,2.2204
2020-01-31,2.2213
2019-12-31,1.6919
2019-11-29,1.4678
2019-10-31,0.9731
2019-09-30,0.9668
2019-08-30,1.1368
2019-07-31,1.7564
2019-06-28,2.4871
2019-05-31,2.9093
2019-04-30,3.2415
2019-03-29,2.7003
2019-02-28,2.6289
2019-01-31,3.2091
2018-12-31,4.1183
2018-11-30,5.6527
2018-10-31,7.2597
2018-09-28,9.7774
2018-08-31,12.2036
2018-07-31,16.3507
2018-06-29,21.9038
2018-05-31,28.8169
2018-04-30,38.3965
2018-03-29,43.0502
2018-02-28,46.9428
2018-01-31,50.4049
2017-12-29,51.3937
2017-11-30,53.0983
2017-10-31,52.9534
2017-09-29,47.2183
2017-08-31,38.0822
2017-07-31,38.4896
2017-06-30,36.8173
2017-05-31,35.1973
2017-04-28,34.0120
2017-03-31,32.8432
2017-02-28,30.5124
2017-01-31,24.8324
2016-12-30,22.2422
