,DEMA_monthly_10
2022-04-04,51.5675
2022-03-31,52.1089
2022-02-28,52.7374
2022-01-31,51.2828
2021-12-31,49.1297
2021-11-30,48.7071
2021-10-29,48.1176
2021-09-30,45.8033
2021-08-31,44.6827
2021-07-30,43.3876
2021-06-30,41.5281
2021-05-28,39.2248
2021-04-30,35.4279
2021-03-31,31.0596
2021-02-26,27.8108
2021-01-29,24.7550
2020-12-31,23.5219
2020-11-30,21.8366
2020-10-30,20.9402
2020-09-30,22.5110
2020-08-31,23.8865
2020-07-31,25.6187
2020-06-30,28.1029
2020-05-29,31.0129
2020-04-30,34.6829
2020-03-31,38.8579
2020-02-28,44.6937
2020-01-31,47.4025
2019-12-31,48.6596
2019-11-29,47.4441
2019-10-31,45.5178
2019-09-30,44.3234
2019-08-30,43.2309
2019-07-31,43.4040
2019-06-28,43.1247
2019-05-31,43.2388
2019-04-30,44.6501
2019-03-29,45.1094
2019-02-28,45.7960
2019-01-31,46.1078
2018-12-31,46.9544
2018-11-30,49.4385
2018-10-31,49.4645
2018-09-28,50.0918
2018-08-31,51.1919
2018-07-31,50.2753
2018-06-29,49.6696
2018-05-31,49.5779
2018-04-30,50.0179
2018-03-29,51.5521
2018-02-28,53.3983
2018-01-31,53.4497
2017-12-29,50.6933
2017-11-30,48.9432
2017-10-31,48.2033
2017-09-29,47.4589
2017-08-31,46.8186
2017-07-31,47.5262
2017-06-30,47.4805
2017-05-31,46.8168
2017-04-28,47.5454
2017-03-31,47.5824
2017-02-28,46.8865
2017-01-31,45.0540
2016-12-30,43.3030
2016-11-30,41.4018
2016-10-31,39.6883
2016-09-30,40.1938
2016-08-31,41.5524
2016-07-29,40.9247
2016-06-30,41.3155
2016-05-31,42.0994
2016-04-29,41.8929
2016-03-31,42.0528
2016-02-29,42.8863
2016-01-29,44.5507
2015-12-31,45.6920
2015-11-30,45.6767
2015-10-30,45.3565
2015-09-30,45.3916
2015-08-31,46.4337
2015-07-31,47.0646
2015-06-30,46.3285
2015-05-29,45.8797
2015-04-30,45.3239
2015-03-31,44.9721
2015-02-27,44.6963
2015-01-30,44.1245
2014-12-31,44.4585
2014-11-28,43.7939
2014-10-31,42.9521
2014-09-30,42.3752
2014-08-29,41.9651
2014-07-31,41.4936
2014-06-30,41.1024
2014-05-30,39.9063
2014-04-30,38.8534
2014-03-31,37.8930
2014-02-28,36.4957
2014-01-31,35.7238
2013-12-31,35.1127
2013-11-29,34.2082
2013-10-31,33.4168
2013-09-30,32.8669
2013-08-30,32.5474
2013-07-31,32.1420
2013-06-28,30.7987
2013-05-31,29.7095
2013-04-30,28.4466
2013-03-28,27.6994
2013-02-28,26.9998
2013-01-31,26.6835
2012-12-31,26.3141
2012-11-30,26.0940
2012-10-31,26.1662
2012-09-28,26.0742
2012-08-31,25.6299
2012-07-31,25.1657
2012-06-29,24.6550
2012-05-31,24.0597
2012-04-30,23.6961
2012-03-30,22.7928
2012-02-29,21.3142
2012-01-31,20.2995
2011-12-30,19.6676
2011-11-30,19.3734
2011-10-31,19.5542
2011-09-30,19.8341
2011-08-31,20.8116
2011-07-29,21.4747
2011-06-30,21.7944
2011-05-31,22.1751
2011-04-29,22.5700
2011-03-31,22.8766
2011-02-28,22.4122
2011-01-31,21.6067
2010-12-31,20.4691
2010-11-30,19.3972
2010-10-29,19.1896
2010-09-30,19.3065
2010-08-31,19.7758
2010-07-30,20.9155
2010-06-30,21.0933
2010-05-28,22.0075
2010-04-30,22.2067
2010-03-31,21.0244
2010-02-26,20.0560
2010-01-29,19.9629
2009-12-31,19.4853
2009-11-30,19.2964
2009-10-30,18.6913
2009-09-30,18.0563
2009-08-31,16.9897
2009-07-31,15.7809
2009-06-30,15.1839
2009-05-29,14.4822
2009-04-30,13.1877
2009-03-31,13.2957
2009-02-27,15.3704
2009-01-30,18.9075
2008-12-31,21.6196
2008-11-28,21.9290
2008-10-31,22.5275
2008-09-30,21.8080
2008-08-29,19.7509
2008-07-31,19.2691
2008-06-30,18.7520
2008-05-30,20.1031
2008-04-30,20.7642
2008-03-31,21.0931
2008-02-29,21.7509
2008-01-31,22.6071
2007-12-31,22.3867
2007-11-30,23.2723
2007-10-31,23.7829
2007-09-28,24.0854
2007-08-31,23.9969
2007-07-31,23.5888
2007-06-29,23.9469
2007-05-31,23.9972
2007-04-30,23.7735
2007-03-30,23.5971
2007-02-28,23.7717
2007-01-31,23.9050
2006-12-29,23.6995
2006-11-30,23.5837
2006-10-31,23.4935
2006-09-29,23.1172
2006-08-31,22.6140
2006-07-31,22.3249
2006-06-30,21.5784
2006-05-31,21.3098
2006-04-28,21.0299
2006-03-31,20.3758
2006-02-28,20.1691
2006-01-31,19.8298
