,DEMA_monthly_10
2022-04-04,89.4166
2022-03-31,93.3419
2022-02-28,98.3981
2022-01-31,98.5844
2021-12-31,100.9703
2021-11-30,99.6138
2021-10-29,100.6424
2021-09-30,102.3273
2021-08-31,103.3931
2021-07-30,103.8445
2021-06-30,100.9694
2021-05-28,98.8925
2021-04-30,94.6265
2021-03-31,86.5700
2021-02-26,80.6342
2021-01-29,75.5000
2020-12-31,69.3581
2020-11-30,65.4242
2020-10-30,60.7189
2020-09-30,59.1910
2020-08-31,59.1598
2020-07-31,57.7449
2020-06-30,53.6681
2020-05-29,49.4460
2020-04-30,47.6887
2020-03-31,48.6165
2020-02-28,55.2272
2020-01-31,56.3705
2019-12-31,53.7865
2019-11-29,51.5102
2019-10-31,48.9544
2019-09-30,45.8586
2019-08-30,44.3652
2019-07-31,44.7909
2019-06-28,44.4343
2019-05-31,45.4321
2019-04-30,48.7352
2019-03-29,49.1766
2019-02-28,50.1974
2019-01-31,50.5948
2018-12-31,52.2891
2018-11-30,56.2399
2018-10-31,58.7600
2018-09-28,62.6483
2018-08-31,61.4646
2018-07-31,60.0511
2018-06-29,59.0558
2018-05-31,57.5782
2018-04-30,55.9066
2018-03-29,55.2553
2018-02-28,54.5454
2018-01-31,54.4720
2017-12-29,52.0817
2017-11-30,52.0070
2017-10-31,51.8342
2017-09-29,53.6231
2017-08-31,53.7753
2017-07-31,55.3853
2017-06-30,55.8389
2017-05-31,53.8295
2017-04-28,54.1561
2017-03-31,53.9673
2017-02-28,51.7873
2017-01-31,49.3256
2016-12-30,46.0421
2016-11-30,43.7983
2016-10-31,42.6037
2016-09-30,43.8025
2016-08-31,43.2469
2016-07-29,43.6536
2016-06-30,42.7787
2016-05-31,43.3774
2016-04-29,43.1474
2016-03-31,42.8499
2016-02-29,42.4878
2016-01-29,44.2446
2015-12-31,47.7685
2015-11-30,48.1391
2015-10-30,47.7358
2015-09-30,46.7341
2015-08-31,47.7556
2015-07-31,48.3432
2015-06-30,47.7563
2015-05-29,47.8099
2015-04-30,47.7423
2015-03-31,48.0300
2015-02-27,47.7629
2015-01-30,46.1864
2014-12-31,44.0165
2014-11-28,42.2462
2014-10-31,40.4452
2014-09-30,39.1893
2014-08-29,39.3380
2014-07-31,39.1526
2014-06-30,39.9812
2014-05-30,40.3183
2014-04-30,40.3169
2014-03-31,41.4448
2014-02-28,40.8296
2014-01-31,40.1045
2013-12-31,40.3976
2013-11-29,38.8432
2013-10-31,36.7863
2013-09-30,34.1887
2013-08-30,32.6902
2013-07-31,32.0127
2013-06-28,30.4735
2013-05-31,30.6441
2013-04-30,30.1531
2013-03-28,30.1736
2013-02-28,29.0951
2013-01-31,26.6764
2012-12-31,23.4674
2012-11-30,21.9243
2012-10-31,21.1423
2012-09-28,20.9552
2012-08-31,21.0621
2012-07-31,20.7588
2012-06-29,20.9999
2012-05-31,21.2015
2012-04-30,21.5624
2012-03-30,20.2602
2012-02-29,18.6880
2012-01-31,17.2823
2011-12-30,16.4031
2011-11-30,16.5225
2011-10-31,16.4591
2011-09-30,16.7746
2011-08-31,18.6263
2011-07-29,20.3578
2011-06-30,20.2874
2011-05-31,20.7058
2011-04-29,20.6988
2011-03-31,19.9507
2011-02-28,18.0601
2011-01-31,16.4117
2010-12-31,15.3818
2010-11-30,14.4264
2010-10-29,14.2144
2010-09-30,13.9712
2010-08-31,13.8435
2010-07-30,14.6265
2010-06-30,13.9702
2010-05-28,14.8127
2010-04-30,13.8964
2010-03-31,11.2541
2010-02-26,9.6121
2010-01-29,9.1320
2009-12-31,8.7893
2009-11-30,7.5325
2009-10-30,6.8936
2009-09-30,6.2766
2009-08-31,4.4769
2009-07-31,3.1465
2009-06-30,2.2376
2009-05-29,2.2057
2009-04-30,2.1199
2009-03-31,1.5546
2009-02-27,1.8877
2009-01-30,2.5840
2008-12-31,3.7531
2008-11-28,4.8739
2008-10-31,7.0803
2008-09-30,9.8789
2008-08-29,10.1466
2008-07-31,10.2070
2008-06-30,10.7217
2008-05-30,12.3922
2008-04-30,13.5388
2008-03-31,14.0243
2008-02-29,15.0395
2008-01-31,16.3710
2007-12-31,17.2372
2007-11-30,19.2027
2007-10-31,20.6363
2007-09-28,22.1509
2007-08-31,24.0365
2007-07-31,25.7592
2007-06-29,27.0548
2007-05-31,27.0731
2007-04-30,26.4420
2007-03-30,26.2363
2007-02-28,26.3246
2007-01-31,26.1746
2006-12-29,25.4637
2006-11-30,25.3746
2006-10-31,25.1313
2006-09-29,25.3956
2006-08-31,25.9273
2006-07-31,27.6155
2006-06-30,29.6202
2006-05-31,31.0083
2006-04-28,31.9208
2006-03-31,31.9641
2006-02-28,32.1726
2006-01-31,32.3366
2005-12-30,33.1748
2005-11-30,33.1928
2005-10-31,33.7300
2005-09-30,35.0932
2005-08-31,37.0640
2005-07-29,37.4306
2005-06-30,36.9671
2005-05-31,37.4748
2005-04-29,38.2141
2005-03-31,39.5251
2005-02-28,39.4657
2005-01-31,39.3756
2004-12-31,39.3470
2004-11-30,37.9885
2004-10-29,36.3055
2004-09-30,34.8421
2004-08-31,33.1988
2004-07-30,33.2009
2004-06-30,33.2150
2004-05-28,32.5074
2004-04-30,31.5616
2004-03-31,29.9715
2004-02-27,27.8378
2004-01-30,25.4089
2003-12-31,23.6806
2003-11-28,22.3770
2003-10-31,21.2129
2003-09-30,19.9218
2003-08-29,19.5543
2003-07-31,18.5821
2003-06-30,17.2695
2003-05-30,16.1758
2003-04-30,15.7863
2003-03-31,15.3185
2003-02-28,15.6986
2003-01-31,16.2635
2002-12-31,16.8385
2002-11-29,17.4853
2002-10-31,17.9535
2002-09-30,18.9042
2002-08-30,20.0138
2002-07-31,20.3174
2002-06-28,21.2296
2002-05-31,20.6647
2002-04-30,20.3389
2002-03-28,19.3135
2002-02-28,18.1930
2002-01-31,16.7685
2001-12-31,15.6503
2001-11-30,15.1080
2001-10-31,15.0788
2001-09-28,15.6947
2001-08-31,16.9942
2001-07-31,16.9139
2001-06-29,16.8057
