,DEMA_monthly_10
2022-04-04,72.7900
2022-03-31,67.6199
2022-02-28,61.3698
2022-01-31,59.0264
2021-12-31,58.0760
2021-11-30,56.4123
2021-10-29,57.5490
2021-09-30,59.4737
2021-08-31,61.9027
2021-07-30,63.7381
2021-06-30,64.0307
2021-05-28,64.0847
2021-04-30,59.9160
2021-03-31,58.9929
2021-02-26,58.5991
2021-01-29,60.7542
2020-12-31,61.3231
2020-11-30,61.8382
2020-10-30,63.0076
2020-09-30,62.7059
2020-08-31,61.8510
2020-07-31,58.9840
2020-06-30,54.1270
2020-05-29,50.5759
2020-04-30,47.1473
2020-03-31,41.9968
2020-02-28,40.9500
2020-01-31,39.7962
2019-12-31,38.0002
2019-11-29,36.2061
2019-10-31,35.9239
2019-09-30,34.9513
2019-08-30,34.3647
2019-07-31,32.7855
2019-06-28,32.0450
2019-05-31,30.2310
2019-04-30,30.0900
2019-03-29,30.7521
2019-02-28,30.0669
2019-01-31,29.8835
2018-12-31,29.6596
2018-11-30,29.1650
2018-10-31,29.5139
2018-09-28,30.5813
2018-08-31,32.3266
2018-07-31,34.4041
2018-06-29,34.9324
2018-05-31,35.2082
2018-04-30,35.1190
2018-03-29,34.8234
2018-02-28,34.4798
2018-01-31,34.3855
2017-12-29,33.3107
2017-11-30,33.0185
2017-10-31,32.8377
2017-09-29,32.8928
2017-08-31,32.4023
2017-07-31,31.4147
2017-06-30,30.5239
2017-05-31,31.1903
2017-04-28,31.3879
2017-03-31,31.7569
2017-02-28,32.5493
2017-01-31,33.0816
2016-12-30,32.9351
2016-11-30,33.5376
2016-10-31,34.9244
2016-09-30,34.8817
2016-08-31,33.8258
2016-07-29,32.7083
2016-06-30,28.8323
2016-05-31,25.4415
2016-04-29,23.4557
2016-03-31,19.7381
2016-02-29,18.0104
2016-01-29,15.9981
2015-12-31,15.6166
2015-11-30,15.9115
2015-10-30,16.1924
2015-09-30,16.2007
2015-08-31,17.5796
2015-07-31,19.0882
2015-06-30,21.0990
2015-05-29,21.3927
2015-04-30,20.2855
2015-03-31,19.0995
2015-02-27,19.3904
2015-01-30,18.0199
2014-12-31,16.6787
2014-11-28,17.3674
2014-10-31,18.5583
2014-09-30,20.0748
2014-08-29,20.4926
2014-07-31,19.5409
2014-06-30,19.1672
2014-05-30,18.5303
2014-04-30,18.7589
2014-03-31,18.4078
2014-02-28,18.5817
2014-01-31,19.0578
2013-12-31,20.4622
2013-11-29,21.9232
2013-10-31,23.3964
2013-09-30,24.5672
2013-08-30,25.9386
2013-07-31,26.5929
2013-06-28,28.2647
2013-05-31,30.6477
2013-04-30,32.4471
2013-03-28,35.6657
2013-02-28,36.5041
2013-01-31,38.4621
2012-12-31,40.1576
2012-11-30,41.1869
2012-10-31,42.4977
2012-09-28,41.5264
2012-08-31,39.7283
