,DEMA_monthly_10
2022-04-04,23.7594
2022-03-31,21.8541
2022-02-28,19.4502
2022-01-31,17.2720
2021-12-31,15.6820
2021-11-30,14.8415
2021-10-29,14.0732
2021-09-30,12.6509
2021-08-31,11.8715
2021-07-30,11.6387
2021-06-30,11.3852
2021-05-28,10.1180
2021-04-30,9.0540
2021-03-31,7.9989
2021-02-26,6.8296
2021-01-29,5.0815
2020-12-31,4.4598
2020-11-30,3.9109
2020-10-30,3.5489
2020-09-30,3.9851
2020-08-31,4.5746
2020-07-31,4.9098
2020-06-30,5.3317
2020-05-29,5.6899
2020-04-30,6.5781
2020-03-31,7.4990
2020-02-28,10.0284
2020-01-31,11.3036
2019-12-31,11.7320
2019-11-29,11.3834
2019-10-31,11.7866
2019-09-30,12.4397
2019-08-30,13.0339
2019-07-31,14.0494
2019-06-28,14.5031
2019-05-31,15.0747
2019-04-30,16.3149
2019-03-29,16.3445
2019-02-28,16.5314
2019-01-31,16.8344
2018-12-31,17.6093
2018-11-30,19.2621
2018-10-31,20.4576
2018-09-28,21.0687
2018-08-31,20.0157
2018-07-31,19.3039
2018-06-29,18.4897
2018-05-31,17.4643
2018-04-30,15.8105
2018-03-29,14.9328
2018-02-28,14.6368
2018-01-31,14.9096
2017-12-29,13.7360
2017-11-30,12.6865
2017-10-31,12.1651
2017-09-29,11.7613
2017-08-31,11.5177
2017-07-31,12.2419
2017-06-30,12.7939
2017-05-31,13.7136
2017-04-28,14.4715
2017-03-31,14.7418
2017-02-28,14.7184
2017-01-31,14.6046
2016-12-30,14.1633
2016-11-30,13.3450
2016-10-31,11.9508
2016-09-30,12.1563
2016-08-31,11.3805
2016-07-29,10.7137
2016-06-30,10.4694
2016-05-31,9.6474
2016-04-29,9.4315
2016-03-31,8.8441
2016-02-29,9.3855
2016-01-29,11.4433
2015-12-31,13.7290
2015-11-30,15.7394
2015-10-30,16.5279
2015-09-30,17.3497
2015-08-31,19.7648
2015-07-31,22.3237
2015-06-30,24.4138
2015-05-29,25.0452
