,DEMA_monthly_10
2022-04-04,186.0620
2022-03-31,186.3610
2022-02-28,186.2852
2022-01-31,192.0289
2021-12-31,195.2985
2021-11-30,195.9507
2021-10-29,194.7734
2021-09-30,194.9942
2021-08-31,193.3220
2021-07-30,191.2211
2021-06-30,188.0768
2021-05-28,183.1084
2021-04-30,177.0534
2021-03-31,172.5350
2021-02-26,162.7820
2021-01-29,156.5460
2020-12-31,150.6641
2020-11-30,143.5413
2020-10-30,134.9222
2020-09-30,130.3003
2020-08-31,125.0954
2020-07-31,118.2136
2020-06-30,115.1170
2020-05-29,111.5035
2020-04-30,110.1025
2020-03-31,109.7232
2020-02-28,115.9908
2020-01-31,118.3148
2019-12-31,118.5482
2019-11-29,115.8643
2019-10-31,115.4903
2019-09-30,115.7541
2019-08-30,111.6218
2019-07-31,108.1895
2019-06-28,102.9126
2019-05-31,100.2685
2019-04-30,100.9560
2019-03-29,96.5169
2019-02-28,95.3238
2019-01-31,93.7923
2018-12-31,93.7928
2018-11-30,96.5830
2018-10-31,98.0803
2018-09-28,102.8556
2018-08-31,103.5795
2018-07-31,102.2988
2018-06-29,100.8181
2018-05-31,99.3070
2018-04-30,96.4022
2018-03-29,96.7523
2018-02-28,96.0177
2018-01-31,93.0090
2017-12-29,88.2044
2017-11-30,83.8642
2017-10-31,80.6909
2017-09-29,76.4993
2017-08-31,73.7583
2017-07-31,72.6456
2017-06-30,71.5973
2017-05-31,72.0086
2017-04-28,70.2392
2017-03-31,69.0223
2017-02-28,66.9008
2017-01-31,65.4547
2016-12-30,63.8030
2016-11-30,62.6411
2016-10-31,60.5815
2016-09-30,59.0899
2016-08-31,57.2294
2016-07-29,54.8693
2016-06-30,51.5252
2016-05-31,49.8267
2016-04-29,48.2762
2016-03-31,47.5137
2016-02-29,46.4488
2016-01-29,46.6618
2015-12-31,46.9491
2015-11-30,46.7342
2015-10-30,45.1543
2015-09-30,43.5289
2015-08-31,44.1641
2015-07-31,45.6263
2015-06-30,46.7480
2015-05-29,47.7537
2015-04-30,47.3868
2015-03-31,47.4488
2015-02-27,46.4638
2015-01-30,44.4515
2014-12-31,43.6478
2014-11-28,42.6078
2014-10-31,40.7834
2014-09-30,40.0180
2014-08-29,39.7745
2014-07-31,39.2026
2014-06-30,39.0718
2014-05-30,38.3725
2014-04-30,37.6533
2014-03-31,37.1688
2014-02-28,35.9335
2014-01-31,34.9954
2013-12-31,34.5894
2013-11-29,33.5399
2013-10-31,32.3877
2013-09-30,31.1047
2013-08-30,30.0711
2013-07-31,29.3756
2013-06-28,28.0462
2013-05-31,27.8503
2013-04-30,27.1744
2013-03-28,26.1248
2013-02-28,25.0409
2013-01-31,23.9336
2012-12-31,22.9085
2012-11-30,22.3683
2012-10-31,22.1445
2012-09-28,22.3356
2012-08-31,22.7898
2012-07-31,22.8913
2012-06-29,23.6608
2012-05-31,24.2520
2012-04-30,25.1121
2012-03-30,25.0546
2012-02-29,24.4425
2012-01-31,23.6946
2011-12-30,23.0149
2011-11-30,23.2764
2011-10-31,23.2853
2011-09-30,23.0773
2011-08-31,24.2389
2011-07-29,25.9344
2011-06-30,26.9728
2011-05-31,27.3167
2011-04-29,26.8806
2011-03-31,26.1525
2011-02-28,25.4822
2011-01-31,24.1642
2010-12-31,22.9117
2010-11-30,21.6979
2010-10-29,20.2630
2010-09-30,19.0571
2010-08-31,18.2772
2010-07-30,18.5985
2010-06-30,18.4573
2010-05-28,18.7624
2010-04-30,18.7737
2010-03-31,18.2378
2010-02-26,18.0497
2010-01-29,17.8090
2009-12-31,18.0923
2009-11-30,17.3151
2009-10-30,16.5088
2009-09-30,16.0234
2009-08-31,15.3276
2009-07-31,14.0999
2009-06-30,12.6440
2009-05-29,11.6566
2009-04-30,11.0005
2009-03-31,10.6195
2009-02-27,10.7232
2009-01-30,11.6455
2008-12-31,12.7712
2008-11-28,14.2118
2008-10-31,16.2018
2008-09-30,17.6458
2008-08-29,19.0485
2008-07-31,20.0042
2008-06-30,21.3585
2008-05-30,22.0205
2008-04-30,21.5419
2008-03-31,21.9746
2008-02-29,22.8848
2008-01-31,23.5759
2007-12-31,24.1880
2007-11-30,24.2575
2007-10-31,24.9202
2007-09-28,25.4651
2007-08-31,24.9409
2007-07-31,24.9540
2007-06-29,24.6436
2007-05-31,23.4545
2007-04-30,22.5543
2007-03-30,21.6471
2007-02-28,21.7953
2007-01-31,21.7221
2006-12-29,21.5500
2006-11-30,22.0829
2006-10-31,22.5584
2006-09-29,22.9884
2006-08-31,22.5985
2006-07-31,22.2666
2006-06-30,22.6895
2006-05-31,23.0887
2006-04-28,23.3052
2006-03-31,22.4747
2006-02-28,22.0441
2006-01-31,22.2631
