,DEMA_monthly_10
2022-04-04,18.5842
2022-03-31,19.4317
2022-02-28,20.5490
2022-01-31,21.6571
2021-12-31,22.7086
2021-11-30,23.0389
2021-10-29,22.3744
2021-09-30,22.1663
2021-08-31,22.6363
2021-07-30,21.9015
2021-06-30,22.0605
2021-05-28,21.9075
2021-04-30,21.0060
2021-03-31,18.9680
2021-02-26,17.1431
2021-01-29,14.7847
2020-12-31,13.5636
2020-11-30,12.0806
2020-10-30,10.3832
2020-09-30,9.3664
2020-08-31,9.2285
2020-07-31,9.7525
2020-06-30,10.2224
2020-05-29,11.2858
2020-04-30,13.2380
2020-03-31,15.1904
2020-02-28,18.4091
2020-01-31,20.5496
2019-12-31,20.7710
2019-11-29,20.4414
2019-10-31,21.2108
2019-09-30,21.4632
2019-08-30,22.1156
2019-07-31,23.5739
2019-06-28,23.5250
2019-05-31,22.4161
2019-04-30,22.0379
2019-03-29,21.3816
2019-02-28,21.3523
2019-01-31,20.6714
2018-12-31,20.5514
2018-11-30,21.7460
2018-10-31,20.5691
2018-09-28,19.7612
2018-08-31,19.0660
2018-07-31,18.4760
2018-06-29,17.9054
2018-05-31,16.0395
2018-04-30,14.2725
2018-03-29,13.3556
2018-02-28,12.8302
2018-01-31,12.1168
2017-12-29,12.4805
2017-11-30,12.8387
2017-10-31,13.9589
2017-09-29,15.9414
2017-08-31,16.9741
2017-07-31,18.6390
2017-06-30,19.2831
2017-05-31,19.5084
2017-04-28,21.1117
2017-03-31,22.3748
2017-02-28,24.9780
2017-01-31,28.2367
2016-12-30,32.3418
2016-11-30,34.5782
2016-10-31,36.8683
2016-09-30,39.8562
2016-08-31,40.5184
2016-07-29,40.9945
2016-06-30,41.7140
2016-05-31,42.3797
2016-04-29,44.3297
2016-03-31,44.1567
2016-02-29,44.5654
2016-01-29,45.3230
2015-12-31,45.8963
2015-11-30,47.6668
2015-10-30,48.7014
2015-09-30,48.0019
2015-08-31,46.5564
2015-07-31,44.7653
2015-06-30,41.3935
2015-05-29,40.2961
2015-04-30,39.8450
2015-03-31,39.3305
2015-02-27,37.8235
2015-01-30,36.5293
2014-12-31,35.7892
2014-11-28,35.6249
2014-10-31,34.2766
2014-09-30,33.8954
2014-08-29,32.4891
2014-07-31,30.6545
2014-06-30,28.4459
2014-05-30,27.0033
2014-04-30,26.9170
2014-03-31,27.1352
2014-02-28,25.4550
2014-01-31,23.2689
2013-12-31,20.8110
2013-11-29,19.7585
2013-10-31,19.0217
2013-09-30,17.9280
2013-08-30,16.5997
2013-07-31,15.5331
2013-06-28,14.6818
2013-05-31,14.3382
2013-04-30,13.5996
2013-03-28,13.1369
2013-02-28,13.1549
2013-01-31,13.3776
2012-12-31,13.4813
2012-11-30,13.8586
2012-10-31,13.9703
2012-09-28,14.0394
2012-08-31,13.6978
2012-07-31,12.9359
2012-06-29,12.2965
2012-05-31,12.2061
2012-04-30,11.7044
2012-03-30,11.1542
2012-02-29,10.6044
2012-01-31,10.1040
2011-12-30,9.9429
2011-11-30,10.1377
2011-10-31,9.8413
2011-09-30,9.2434
2011-08-31,9.4148
2011-07-29,9.3686
2011-06-30,9.1328
2011-05-31,8.5659
2011-04-29,8.4473
2011-03-31,8.0730
2011-02-28,7.5606
2011-01-31,6.9430
2010-12-31,6.4402
2010-11-30,6.0195
2010-10-29,5.2717
2010-09-30,4.8646
2010-08-31,4.3955
2010-07-30,4.2651
2010-06-30,3.9872
2010-05-28,3.8532
2010-04-30,3.6362
2010-03-31,3.3370
2010-02-26,3.1747
2010-01-29,3.1432
2009-12-31,3.1384
2009-11-30,3.0292
2009-10-30,2.9776
2009-09-30,2.8420
2009-08-31,2.6104
2009-07-31,2.5273
2009-06-30,2.4023
2009-05-29,2.3531
2009-04-30,2.1815
2009-03-31,2.0245
2009-02-27,2.2303
2009-01-30,2.6424
2008-12-31,2.9879
2008-11-28,3.1741
2008-10-31,3.4898
2008-09-30,3.7638
2008-08-29,3.8277
2008-07-31,3.8218
2008-06-30,4.0858
2008-05-30,4.6532
2008-04-30,4.8650
2008-03-31,5.2992
2008-02-29,5.7103
2008-01-31,6.2561
2007-12-31,6.7992
2007-11-30,7.3333
2007-10-31,7.7046
2007-09-28,7.4871
2007-08-31,7.3117
2007-07-31,6.7696
2007-06-29,6.2268
