,DEMA_monthly_10
2022-04-04,388.0404
2022-03-31,375.8280
2022-02-28,360.1848
2022-01-31,354.8576
2021-12-31,345.2582
2021-11-30,324.3900
2021-10-29,317.2587
2021-09-30,304.8150
2021-08-31,302.8098
2021-07-30,288.6084
2021-06-30,273.7047
2021-05-28,258.2363
2021-04-30,245.7515
2021-03-31,229.1524
2021-02-26,221.5124
2021-01-29,217.4445
2020-12-31,214.5315
2020-11-30,209.0424
2020-10-30,205.1976
2020-09-30,197.9896
2020-08-31,191.0055
2020-07-31,186.8915
2020-06-30,186.7826
2020-05-29,190.1594
2020-04-30,191.1022
2020-03-31,199.7322
2020-02-28,205.8756
2020-01-31,210.5419
2019-12-31,210.6780
2019-11-29,215.2581
2019-10-31,223.0687
2019-09-30,228.3295
2019-08-30,225.8781
2019-07-31,215.1193
2019-06-28,209.3517
2019-05-31,203.2495
2019-04-30,195.7880
2019-03-29,192.3909
2019-02-28,189.1127
2019-01-31,187.9640
2018-12-31,185.9571
2018-11-30,187.2708
2018-10-31,185.4455
2018-09-28,186.0419
2018-08-31,188.3175
2018-07-31,187.7586
2018-06-29,184.8642
2018-05-31,177.3690
2018-04-30,173.9710
2018-03-29,173.3743
2018-02-28,173.1839
2018-01-31,176.0826
2017-12-29,179.5293
2017-11-30,179.0903
2017-10-31,177.7154
2017-09-29,178.1594
2017-08-31,176.2388
2017-07-31,177.7856
2017-06-30,179.8514
2017-05-31,181.5685
2017-04-28,182.1240
2017-03-31,185.1498
2017-02-28,185.6670
2017-01-31,183.9507
2016-12-30,186.2964
2016-11-30,186.3076
2016-10-31,192.3061
2016-09-30,198.6919
2016-08-31,203.6838
2016-07-29,210.5703
2016-06-30,214.0681
2016-05-31,212.3218
2016-04-29,210.9515
2016-03-31,211.9052
2016-02-29,201.4838
2016-01-29,197.1697
2015-12-31,189.4890
2015-11-30,180.8899
2015-10-30,172.3514
2015-09-30,164.3885
2015-08-31,159.8385
2015-07-31,157.8374
2015-06-30,153.5849
2015-05-29,155.0822
2015-04-30,154.2831
