,DEMA_monthly_10
2022-04-04,92.3666
2022-03-31,90.4723
2022-02-28,87.6617
2022-01-31,84.0115
2021-12-31,79.9101
2021-11-30,73.5878
2021-10-29,75.1097
2021-09-30,75.4361
2021-08-31,77.5116
2021-07-30,77.7720
2021-06-30,76.2778
2021-05-28,75.1964
2021-04-30,73.7501
2021-03-31,73.1729
2021-02-26,73.8477
2021-01-29,75.9071
2020-12-31,73.7950
2020-11-30,71.6082
2020-10-30,70.3106
2020-09-30,70.6068
2020-08-31,70.0029
2020-07-31,68.7657
2020-06-30,68.7804
2020-05-29,69.1592
2020-04-30,67.8127
2020-03-31,67.4972
2020-02-28,69.9028
2020-01-31,70.3558
2019-12-31,69.7836
2019-11-29,68.2648
2019-10-31,67.0138
2019-09-30,67.2053
2019-08-30,66.9421
2019-07-31,66.2750
2019-06-28,64.1250
2019-05-31,60.4670
2019-04-30,57.0384
2019-03-29,53.9561
2019-02-28,53.8347
2019-01-31,54.2697
2018-12-31,55.3598
2018-11-30,57.9396
2018-10-31,59.0855
2018-09-28,60.9169
2018-08-31,60.3154
2018-07-31,59.2144
2018-06-29,59.0590
2018-05-31,59.8607
2018-04-30,61.0059
2018-03-29,63.1701
2018-02-28,66.1738
2018-01-31,67.5152
2017-12-29,67.1133
2017-11-30,67.2494
2017-10-31,65.9324
2017-09-29,65.4492
2017-08-31,63.0872
2017-07-31,61.3727
2017-06-30,60.4850
2017-05-31,58.3444
2017-04-28,55.9225
2017-03-31,52.9231
2017-02-28,51.4592
2017-01-31,51.1809
2016-12-30,51.4390
2016-11-30,54.5763
2016-10-31,57.7945
2016-09-30,58.3425
2016-08-31,57.7156
2016-07-29,55.6794
2016-06-30,53.8958
2016-05-31,53.1800
2016-04-29,53.5698
2016-03-31,53.9356
2016-02-29,55.8677
2016-01-29,59.3422
2015-12-31,61.0530
2015-11-30,62.4364
2015-10-30,64.5393
2015-09-30,64.4644
2015-08-31,67.0706
2015-07-31,69.7280
2015-06-30,68.9224
2015-05-29,68.8854
2015-04-30,69.4887
2015-03-31,68.2296
2015-02-27,65.7866
2015-01-30,62.9044
2014-12-31,61.3903
2014-11-28,59.9931
2014-10-31,58.1443
2014-09-30,56.0436
2014-08-29,54.7849
2014-07-31,53.8663
2014-06-30,53.6464
2014-05-30,54.8623
2014-04-30,55.3716
2014-03-31,57.1626
2014-02-28,57.3376
2014-01-31,55.2534
2013-12-31,54.2696
2013-11-29,53.3322
2013-10-31,51.2174
2013-09-30,48.8937
2013-08-30,47.1811
2013-07-31,47.5937
2013-06-28,46.7963
2013-05-31,46.0456
2013-04-30,44.5007
2013-03-28,42.6388
2013-02-28,40.4999
2013-01-31,39.1328
2012-12-31,38.3028
2012-11-30,38.2269
2012-10-31,38.1396
2012-09-28,38.1918
2012-08-31,37.9460
2012-07-31,38.4668
2012-06-29,38.9247
2012-05-31,37.5732
2012-04-30,36.6838
2012-03-30,34.7287
2012-02-29,33.0947
2012-01-31,31.3397
2011-12-30,31.7158
2011-11-30,32.0885
2011-10-31,32.5818
2011-09-30,32.6396
2011-08-31,31.5351
2011-07-29,30.5149
2011-06-30,28.9456
2011-05-31,27.9169
2011-04-29,26.6891
2011-03-31,24.9628
2011-02-28,23.5520
2011-01-31,22.7650
2010-12-31,21.8370
2010-11-30,20.9947
2010-10-29,20.5707
2010-09-30,19.9741
2010-08-31,19.5583
2010-07-30,20.1719
2010-06-30,20.4680
2010-05-28,20.9922
2010-04-30,20.8045
2010-03-31,20.3826
2010-02-26,19.7410
2010-01-29,19.0349
2009-12-31,18.8145
2009-11-30,17.7309
2009-10-30,16.9899
2009-09-30,15.8625
2009-08-31,14.4365
2009-07-31,13.8938
2009-06-30,12.7718
2009-05-29,11.5423
2009-04-30,10.3094
2009-03-31,9.1375
2009-02-27,8.6348
2009-01-30,8.7749
2008-12-31,9.2975
2008-11-28,9.5133
2008-10-31,10.0906
2008-09-30,10.7501
2008-08-29,10.8526
2008-07-31,10.8513
2008-06-30,11.0129
2008-05-30,11.1880
2008-04-30,11.4163
2008-03-31,11.6387
2008-02-29,12.9150
2008-01-31,13.9660
2007-12-31,14.4031
2007-11-30,14.5408
2007-10-31,14.3418
2007-09-28,14.0704
2007-08-31,13.6547
2007-07-31,13.3714
2007-06-29,13.4175
2007-05-31,13.1756
2007-04-30,12.6821
2007-03-30,12.3810
2007-02-28,11.8255
2007-01-31,11.3135
2006-12-29,11.3842
2006-11-30,11.4030
2006-10-31,11.1405
2006-09-29,10.7406
2006-08-31,10.5025
2006-07-31,10.0996
2006-06-30,10.1489
2006-05-31,10.5671
2006-04-28,11.0197
2006-03-31,11.4256
2006-02-28,11.1030
2006-01-31,11.2650
2005-12-30,11.0857
2005-11-30,10.7590
2005-10-31,9.9874
2005-09-30,9.5596
2005-08-31,8.8194
2005-07-29,8.2364
2005-06-30,7.6087
2005-05-31,7.1459
2005-04-29,6.6486
2005-03-31,6.3598
2005-02-28,6.2588
2005-01-31,6.1345
2004-12-31,6.0833
2004-11-30,5.8197
2004-10-29,5.4802
2004-09-30,5.4241
2004-08-31,5.4437
2004-07-30,5.4329
2004-06-30,5.3461
2004-05-28,5.2438
2004-04-30,5.1950
2004-03-31,5.1188
2004-02-27,4.8853
2004-01-30,4.5830
2003-12-31,4.4711
2003-11-28,4.3898
2003-10-31,3.9133
2003-09-30,3.3929
2003-08-29,3.3227
2003-07-31,2.9995
2003-06-30,2.7761
2003-05-30,2.9700
2003-04-30,3.3399
2003-03-31,3.9143
2003-02-28,4.0320
2003-01-31,4.1569
2002-12-31,4.1404
2002-11-29,4.4329
2002-10-31,4.7491
2002-09-30,5.0388
2002-08-30,5.4563
2002-07-31,5.9053
2002-06-28,6.1828
2002-05-31,6.3131
2002-04-30,6.1285
2002-03-28,5.9443
2002-02-28,5.9831
2002-01-31,6.2599
2001-12-31,6.3571
2001-11-30,6.3951
2001-10-31,6.2742
2001-09-28,6.0545
2001-08-31,5.9767
2001-07-31,5.9153
2001-06-29,5.3991
