,DEMA_monthly_10
2020-04-03,161.4001
2020-03-31,183.9168
2020-02-28,207.9396
2020-01-31,214.5180
2019-12-31,208.6719
2019-11-29,201.4827
2019-10-31,192.6267
2019-09-30,182.8833
2019-08-30,177.2473
2019-07-31,174.4639
2019-06-28,172.0943
2019-05-31,173.0915
2019-04-30,174.2256
2019-03-29,174.4562
2019-02-28,173.2807
2019-01-31,169.8578
2018-12-31,174.8613
2018-11-30,186.6506
2018-10-31,193.3167
2018-09-28,202.3006
2018-08-31,200.8347
2018-07-31,201.7511
2018-06-29,203.3276
2018-05-31,207.5967
2018-04-30,205.9323
2018-03-29,205.2359
2018-02-28,199.5362
2018-01-31,190.7062
2017-12-29,182.1068
2017-11-30,179.5689
2017-10-31,174.3974
2017-09-29,171.7748
2017-08-31,165.5243
2017-07-31,158.7477
2017-06-30,153.7099
2017-05-31,151.0570
2017-04-28,146.5153
2017-03-31,143.9045
2017-02-28,141.6607
2017-01-31,137.7364
2016-12-30,136.4612
2016-11-30,135.4516
2016-10-31,131.0365
2016-09-30,130.3147
2016-08-31,129.6458
2016-07-29,126.8682
2016-06-30,123.1739
2016-05-31,119.8049
2016-04-29,117.7003
2016-03-31,116.0718
2016-02-29,115.5450
2016-01-29,114.1499
2015-12-31,110.2797
2015-11-30,106.7104
2015-10-30,101.9681
2015-09-30,98.1904
2015-08-31,96.6270
2015-07-31,97.1731
2015-06-30,95.1667
2015-05-29,97.8410
2015-04-30,98.5346
2015-03-31,99.0348
2015-02-27,97.4349
2015-01-30,95.5871
2014-12-31,96.4491
2014-11-28,94.4202
2014-10-31,92.1048
2014-09-30,89.9490
2014-08-29,87.7898
2014-07-31,87.0652
2014-06-30,88.1336
2014-05-30,88.7879
2014-04-30,87.5867
2014-03-31,86.5587
2014-02-28,83.6226
2014-01-31,80.0104
2013-12-31,76.0322
2013-11-29,72.1791
2013-10-31,67.8033
2013-09-30,64.2058
2013-08-30,61.2828
2013-07-31,58.0748
2013-06-28,55.0297
2013-05-31,53.2665
2013-04-30,50.6171
2013-03-28,49.0108
2013-02-28,48.0075
2013-01-31,48.2179
2012-12-31,49.1689
2012-11-30,48.5308
2012-10-31,47.9603
2012-09-28,47.3418
2012-08-31,46.4096
2012-07-31,45.3314
2012-06-29,44.2110
2012-05-31,42.4249
2012-04-30,42.3014
2012-03-30,40.6825
2012-02-29,39.1634
2012-01-31,37.9337
2011-12-30,37.2040
2011-11-30,36.0856
2011-10-31,35.7757
2011-09-30,35.8837
2011-08-31,37.4182
2011-07-29,38.6454
2011-06-30,39.7558
2011-05-31,39.5496
2011-04-29,39.0707
2011-03-31,39.0689
2011-02-28,38.3838
2011-01-31,37.3391
2010-12-31,36.3725
2010-11-30,36.5117
2010-10-29,36.7501
2010-09-30,37.1493
2010-08-31,37.9658
2010-07-30,39.6944
2010-06-30,41.1945
2010-05-28,42.5805
2010-04-30,43.0153
2010-03-31,41.5211
2010-02-26,39.8876
2010-01-29,38.0752
2009-12-31,36.9285
2009-11-30,35.6962
2009-10-30,34.1514
2009-09-30,34.2298
2009-08-31,33.5619
2009-07-31,32.9740
2009-06-30,32.3159
2009-05-29,32.4577
2009-04-30,32.6484
2009-03-31,32.7904
2009-02-27,35.2827
2009-01-30,38.3601
2008-12-31,38.9973
2008-11-28,39.7548
2008-10-31,41.6444
2008-09-30,43.4404
2008-08-29,45.1557
2008-07-31,45.3122
2008-06-30,46.5095
2008-05-30,48.3870
2008-04-30,48.3676
2008-03-31,48.2382
2008-02-29,47.7812
2008-01-31,47.1068
2007-12-31,46.0247
2007-11-30,45.9439
2007-10-31,45.4633
2007-09-28,44.1604
2007-08-31,42.2604
2007-07-31,40.5229
2007-06-29,40.0651
2007-05-31,39.8680
2007-04-30,39.0731
2007-03-30,38.6082
2007-02-28,38.2701
2007-01-31,37.4842
2006-12-29,36.8940
2006-11-30,35.7497
2006-10-31,34.7923
2006-09-29,33.8004
2006-08-31,33.1135
2006-07-31,32.3990
2006-06-30,32.0756
2006-05-31,31.8333
2006-04-28,31.0584
2006-03-31,30.4738
2006-02-28,29.2290
2006-01-31,28.2914
2005-12-30,27.7708
2005-11-30,27.3085
2005-10-31,27.2795
2005-09-30,27.6811
2005-08-31,27.8620
2005-07-29,27.7720
2005-06-30,27.5848
2005-05-31,27.3648
2005-04-29,27.0899
2005-03-31,27.1633
2005-02-28,26.8852
2005-01-31,26.6782
2004-12-31,26.6138
2004-11-30,26.0399
2004-10-29,24.8208
2004-09-30,24.3217
2004-08-31,23.1550
2004-07-30,22.6055
2004-06-30,22.1993
2004-05-28,21.0165
2004-04-30,20.1735
2004-03-31,19.6354
2004-02-27,19.2388
2004-01-30,18.9824
2003-12-31,18.6124
2003-11-28,18.2632
2003-10-31,18.5415
2003-09-30,19.2866
2003-08-29,19.9152
2003-07-31,19.5986
2003-06-30,19.5699
2003-05-30,18.9816
2003-04-30,18.4340
2003-03-31,18.3224
2003-02-28,18.6993
2003-01-31,19.5970
2002-12-31,19.9699
2002-11-29,20.3006
2002-10-31,21.2621
2002-09-30,22.4673
2002-08-30,24.1916
2002-07-31,24.8898
2002-06-28,26.4663
2002-05-31,26.3028
2002-04-30,25.0593
2002-03-28,23.8573
2002-02-28,22.5965
2002-01-31,21.5111
2001-12-31,20.1322
2001-11-30,19.8578
2001-10-31,19.4382
2001-09-28,18.9951
2001-08-31,17.7468
2001-07-31,18.3724
2001-06-29,18.4901
